K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,sampling_k,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch
15.0,2.0,256.0,256.0,,0.0087255627879435,removal,0.0,0.3282645031334499,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8832885327382461,0.8540375235488549,0.8548317460317462,0.8533653170403797,"[36.00226879119873, 34.35594177246094, 32.395883560180664, 30.3393315076828, 28.476386427879333, 26.096822142601013, 23.79818892478943, 21.451151132583618, 19.223659098148346, 17.075194358825684, 15.091495335102081, 13.241965532302856, 11.812050819396973, 10.486387640237808, 9.300910025835037, 8.315965116024017, 7.4946078062057495, 6.724115997552872, 6.15803337097168, 5.582409203052521, 5.133175417780876, 4.724676623940468, 4.383109539747238, 4.044485613703728, 3.7667405903339386, 3.505952000617981, 3.2966266870498657, 3.084382012486458, 2.9067945778369904, 2.725307837128639, 2.58758907020092, 2.454288862645626, 2.326167404651642, 2.2009606286883354, 2.100708492100239, 1.9892711117863655, 1.8941661790013313, 1.8126240596175194, 1.7381265461444855, 1.6572344601154327, 1.588020883500576, 1.5342547371983528, 1.4650757238268852, 1.4142719060182571, 1.3559110537171364, 1.3010880053043365, 1.250619400292635, 1.2100834660232067, 1.1678666584193707, 1.124048262834549, 1.093504123389721, 1.0519906803965569, 1.021055180579424, 0.9884673207998276, 0.9555430859327316, 0.9250901453197002, 0.8969008177518845, 0.8656021617352962, 0.8413658402860165, 0.822738166898489, 0.7980068363249302, 0.7780134864151478, 0.7534523494541645, 0.7283285893499851, 0.7121190764009953, 0.6935916468501091, 0.6750184074044228, 0.654636561870575, 0.6394606698304415, 0.6249385960400105, 0.6094247438013554, 0.5944463182240725, 0.5786591321229935, 0.5617506112903357, 0.550046868622303, 0.5386720132082701, 0.525032801553607, 0.5145983323454857, 0.5040382910519838, 0.4873664602637291, 0.47990102879703045, 0.4675631523132324, 0.45873325504362583, 0.4477892443537712, 0.437777541577816, 0.42859085090458393, 0.4202551506459713, 0.4104663375765085, 0.403596144169569, 0.39438061974942684, 0.38489256985485554, 0.377054825425148, 0.370251277461648, 0.36328964307904243, 0.3554910384118557, 0.3487034998834133, 0.34276652708649635, 0.3375711850821972, 0.3293614871799946, 0.32270945329219103]",0.0038055211609485016,
15.0,2.0,256.0,256.0,,0.0083218889944757,removal,0.0,0.3282974460171818,366.6,mean,GATConv,1024.0,10.0,200.0,neighbor,75.0,100.0,nearest_neighbors,0.8831769538976518,0.8538397937191927,0.8543746031746032,0.8534101622978424,"[36.020263671875, 34.43776738643646, 32.57567632198334, 30.624395728111267, 28.89035391807556, 26.633320927619934, 24.461119055747986, 22.22216022014618, 20.080625414848328, 17.989651083946228, 16.011528491973877, 14.140567243099213, 12.681327521800995, 11.305686712265015, 10.052302986383438, 9.003792196512222, 8.129551470279694, 7.299247890710831, 6.686374455690384, 6.062639474868774, 5.576208591461182, 5.132513776421547, 4.760646641254425, 4.391737163066864, 4.089019536972046, 3.8047342151403427, 3.5767824053764343, 3.3458507508039474, 3.152659460902214, 2.9550331085920334, 2.8050535321235657, 2.6607957929372787, 2.5202292650938034, 2.3847634196281433, 2.275467298924923, 2.154893070459366, 2.0510417968034744, 1.9625685140490532, 1.8817354068160057, 1.79388839751482, 1.719027653336525, 1.66017284989357, 1.5852992162108421, 1.5296191424131393, 1.466553770005703, 1.406944390386343, 1.3523086234927177, 1.3085536770522594, 1.2629411183297634, 1.2148445211350918, 1.1819468848407269, 1.1371550150215626, 1.1035470440983772, 1.068460963666439, 1.0327537283301353, 0.9997597225010395, 0.9693433605134487, 0.9354574307799339, 0.9090002812445164, 0.8889618627727032, 0.8621920086443424, 0.8404850885272026, 0.8139164969325066, 0.7867855541408062, 0.7691180892288685, 0.7491968646645546, 0.7291918434202671, 0.7071851380169392, 0.6905241422355175, 0.6749740354716778, 0.6580659225583076, 0.6420101281255484, 0.6248497124761343, 0.6065935585647821, 0.5940130986273289, 0.5815942324697971, 0.5671083889901638, 0.5556667000055313, 0.5441984161734581, 0.5262213759124279, 0.5181507095694542, 0.5049102697521448, 0.4953253250569105, 0.4834183771163225, 0.47251555509865284, 0.4626364968717098, 0.45376604050397873, 0.44313640147447586, 0.43570779636502266, 0.4256868176162243, 0.41549329087138176, 0.4070064648985863, 0.3996396828442812, 0.39209275878965855, 0.3836778197437525, 0.37637460604310036, 0.36984916403889656, 0.3643424790352583, 0.3554164469242096, 0.3483967240899801]",0.004714143884656296,
15.0,2.0,256.0,256.0,,0.0078464781354273,removal,0.0,0.3262059401834867,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8834812598265456,0.8538133180546138,0.8520380952380953,0.8556910561084352,"[36.06342875957489, 34.57322335243225, 32.82832670211792, 30.974347472190857, 29.40982234477997, 27.29196047782898, 25.25822639465332, 23.150816559791565, 21.11564576625824, 19.112542510032654, 17.151703655719757, 15.281871378421783, 13.796851098537445, 12.375942945480347, 11.048332691192627, 9.924263179302216, 8.985952258110046, 8.076121002435684, 7.40755170583725, 6.722199529409409, 6.183292865753174, 5.693181335926056, 5.280037939548492, 4.872440844774246, 4.534256681799889, 4.218733802437782, 3.9651419818401337, 3.709359288215637, 3.4924342334270477, 3.273313745856285, 3.106343626976013, 2.9454939365386963, 2.7891975790262222, 2.639604091644287, 2.517007939517498, 2.3838371858000755, 2.2690073996782303, 2.170514553785324, 2.0803147852420807, 1.9827295914292336, 1.8991778194904327, 1.8344564363360405, 1.751331351697445, 1.6901795789599419, 1.6199426129460335, 1.553884595632553, 1.4932526051998138, 1.44481660425663, 1.3938303962349892, 1.3414577506482601, 1.304349135607481, 1.25504969060421, 1.2182118743658066, 1.1787750273942947, 1.139092419296503, 1.1028107479214668, 1.0691439844667912, 1.0317168906331062, 1.0028037875890732, 0.9803710170090199, 0.9507454335689545, 0.9266932979226112, 0.8976098857820034, 0.867239061743021, 0.8481929451227188, 0.8261601440608501, 0.8038329817354679, 0.7797121815383434, 0.7612741701304913, 0.7440373934805393, 0.7252477370202541, 0.70748246088624, 0.6884644776582718, 0.6684644594788551, 0.654656894505024, 0.6410328075289726, 0.6246365811675787, 0.612242978066206, 0.5996088404208422, 0.5798745285719633, 0.5708657577633858, 0.5562921240925789, 0.5457496829330921, 0.5326708517968655, 0.5207772627472878, 0.5096526239067316, 0.4998935256153345, 0.48816923424601555, 0.4800256583839655, 0.4688551928848028, 0.4576905183494091, 0.4484774637967348, 0.44024939835071564, 0.43182374350726604, 0.4225986432284117, 0.4145081043243408, 0.4073877241462469, 0.40127722173929214, 0.39153927750885487, 0.38367372564971447]",0.004074371758166595,
15.0,2.0,256.0,256.0,,0.0099620409148467,removal,0.0,0.3242866574411006,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8829842268093524,0.8537636678749486,0.8552888888888889,0.8523498563404234,"[35.81422770023346, 33.886459827423096, 31.641892433166504, 29.275620937347412, 26.99914801120758, 24.279523611068726, 21.641552925109863, 19.037442922592163, 16.633930206298828, 14.427879273891449, 12.517132341861725, 10.80525541305542, 9.523863434791565, 8.38125255703926, 7.397690564393997, 6.5929529666900635, 5.923966079950333, 5.309625759720802, 4.862124800682068, 4.4076074957847595, 4.0544625371694565, 3.733373373746872, 3.463788852095604, 3.1991040855646133, 2.982754498720169, 2.7784827202558517, 2.612785167992115, 2.4472988322377205, 2.3073085248470306, 2.1644665375351906, 2.058326043188572, 1.952773243188858, 1.850542590022087, 1.752062015235424, 1.6727687194943428, 1.5857117921113968, 1.5100584030151367, 1.4462125822901726, 1.3867793828248978, 1.323357030749321, 1.268231425434351, 1.226015605032444, 1.171037968248129, 1.1304175592958927, 1.0843466967344284, 1.040235597640276, 0.9999794065952301, 0.968214888125658, 0.9346445091068745, 0.8996945433318615, 0.8753069825470448, 0.842331051826477, 0.81792027130723, 0.7917867116630077, 0.7658560909330845, 0.7412498779594898, 0.7186918631196022, 0.6940474510192871, 0.6745594292879105, 0.6597145795822144, 0.6400063224136829, 0.6240386925637722, 0.6043659672141075, 0.5842470340430737, 0.5713619664311409, 0.5565060637891293, 0.5418759379535913, 0.5254765134304762, 0.5132640525698662, 0.5016460288316011, 0.48921760357916355, 0.4771840814501047, 0.464421134442091, 0.4507918916642666, 0.44173569791018963, 0.43274511583149433, 0.42177749425172806, 0.41342999041080475, 0.4048381317406893, 0.39154632575809956, 0.38552768155932426, 0.375675305724144, 0.36863603070378304, 0.35987865924835205, 0.35178456269204617, 0.34424443542957306, 0.3377212602645159, 0.3298485819250345, 0.3243724126368761, 0.3168776324018836, 0.30917495395988226, 0.30304395593702793, 0.29758218489587307, 0.2920309044420719, 0.28575770650058985, 0.2803428629413247, 0.275444108992815, 0.2713454468175769, 0.26477142702788115, 0.2594037316739559]",0.0036200413501651456,
15.0,2.0,256.0,256.0,,0.0088771854465996,removal,0.0,0.3230350516703066,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8830653750570574,0.8534750439163383,0.8527492063492064,0.8543294816526629,"[35.9786913394928, 34.28095078468323, 32.29605209827423, 30.20104491710663, 28.286149621009827, 25.885533690452576, 23.54014027118683, 21.158474326133728, 18.9049391746521, 16.74582940340042, 14.764935374259949, 12.929498434066772, 11.51270455121994, 10.199771255254745, 9.042192786931992, 8.080510795116425, 7.27958208322525, 6.526531755924225, 5.975144743919373, 5.415215492248535, 4.98080837726593, 4.585263013839722, 4.252190545201302, 3.924610435962677, 3.6550651639699936, 3.4023287147283554, 3.1977162659168243, 2.9937124103307724, 2.8207478523254395, 2.6450177431106567, 2.5123204812407494, 2.3830333575606346, 2.25781462341547, 2.135664723813534, 2.039180740714073, 1.9316806569695473, 1.8390890881419182, 1.760102316737175, 1.6874622851610184, 1.6094594821333885, 1.5421018600463867, 1.4895957186818123, 1.422841526567936, 1.3734700605273247, 1.3168383464217186, 1.2634692154824734, 1.2143052779138088, 1.1755374409258366, 1.134188886731863, 1.0914149954915047, 1.0614413730800152, 1.0216772109270096, 0.9917265400290489, 0.9602832347154617, 0.9281044080853462, 0.8983884379267693, 0.871261827647686, 0.8410061821341515, 0.8172965422272682, 0.7991507425904274, 0.7752466090023518, 0.755749050527811, 0.7318347506225109, 0.70726752653718, 0.6917477697134018, 0.6737717911601067, 0.6559830419719219, 0.6359816212207079, 0.6213330961763859, 0.6070145890116692, 0.5922999512404203, 0.5774388164281845, 0.5620706360787153, 0.5457555670291185, 0.5344449579715729, 0.5233248956501484, 0.5100056417286396, 0.4999254699796438, 0.48976330272853374, 0.47347135469317436, 0.46626048907637596, 0.45434991270303726, 0.44571996852755547, 0.43504761531949043, 0.425321239978075, 0.41625156067311764, 0.4084085114300251, 0.39874204993247986, 0.3922224845737219, 0.38318328373134136, 0.37389294244349003, 0.36637346632778645, 0.35964250192046165, 0.3528980165719986, 0.3453387822955847, 0.33893085457384586, 0.33298601768910885, 0.32800910808146, 0.32001012563705444, 0.31363024190068245]",0.0033161004652540564,
15.0,2.0,256.0,256.0,,0.0092449363083756,removal,0.0,0.3490455003389821,366.6,mean,GATConv,1024.0,10.0,300.0,neighbor,75.0,100.0,nearest_neighbors,0.8812801136075468,0.8533642853389962,0.8649650793650794,0.8421699422825318,"[35.873642921447754, 34.089107513427734, 32.02905309200287, 29.826518654823303, 27.77859127521515, 25.25837469100952, 22.80028784275055, 20.338678002357483, 18.025006353855133, 15.85604727268219, 13.900377869606018, 12.102031350135803, 10.746922492980957, 9.493334919214249, 8.401835978031158, 7.500530928373337, 6.748719781637192, 6.050007581710815, 5.543050795793533, 5.023695155978203, 4.619386449456215, 4.254824548959732, 3.947506085038185, 3.6439100354909897, 3.395630970597267, 3.1612969785928726, 2.9723275750875473, 2.7832396775484085, 2.6228375285863876, 2.4601592794060707, 2.3368228748440742, 2.2173406928777695, 2.101376213133335, 1.9889749810099602, 1.8993216305971146, 1.7991487681865692, 1.7132821008563042, 1.63920109719038, 1.5732784196734428, 1.500073067843914, 1.4373748749494553, 1.3886708915233612, 1.326629787683487, 1.280692633241415, 1.2279004007577896, 1.1779732964932919, 1.1329583823680878, 1.0963552854955196, 1.0580328069627285, 1.0182804986834526, 0.9906076230108738, 0.9535379894077778, 0.9253790713846684, 0.8961021564900875, 0.8661493845283985, 0.8387524373829365, 0.8129920363426208, 0.785091046243906, 0.7629031538963318, 0.7462928704917431, 0.7238313257694244, 0.7055855244398117, 0.6834229305386543, 0.6605923362076283, 0.6459944732487202, 0.6292516179382801, 0.6123311128467321, 0.5939240753650665, 0.5802778452634811, 0.5668525118380785, 0.55283666215837, 0.5394033212214708, 0.5248311180621386, 0.5097774527966976, 0.4991682097315788, 0.48889271542429924, 0.4764960706233978, 0.46686279587447643, 0.45761867612600327, 0.4423276335000992, 0.43563029915094376, 0.4244419950991869, 0.41654711216688156, 0.40668721310794353, 0.39747939445078373, 0.3890350256115198, 0.38165938667953014, 0.37257273495197296, 0.36659823171794415, 0.3580635990947485, 0.34929785691201687, 0.34235220961272717, 0.33613046258687973, 0.3297468852251768, 0.3226895974949002, 0.31667485274374485, 0.3112497506663203, 0.3064576517790556, 0.2990811998024583, 0.2931659361347556]",0.0029285013564724063,
15.0,2.0,256.0,256.0,,0.0087787486768722,removal,0.0,0.3306668142422795,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,50.0,100.0,nearest_neighbors,0.8825886291017901,0.8532937861588726,0.854984126984127,0.8517049483148502,"[35.96385478973389, 34.28033745288849, 32.332706570625305, 30.234890937805176, 28.36590337753296, 25.97710609436035, 23.662800431251526, 21.307545840740204, 19.07145607471466, 16.924034476280212, 14.944571793079376, 13.104170143604279, 11.683727979660034, 10.365495949983597, 9.195375055074692, 8.216048151254654, 7.404452264308929, 6.643361032009125, 6.082588225603104, 5.514884769916534, 5.070935979485512, 4.667197749018669, 4.329318985342979, 3.995637759566307, 3.7219832092523575, 3.464922219514847, 3.2568298131227493, 3.0483963191509247, 2.8721130043268204, 2.6932306736707687, 2.5567547529935837, 2.4261315017938614, 2.2978897094726562, 2.1751038804650307, 2.076111823320389, 1.9665569514036179, 1.872394174337387, 1.7916720435023308, 1.7183859199285507, 1.6381550654768944, 1.570040225982666, 1.516244649887085, 1.4480997323989868, 1.3976153805851936, 1.3406311199069023, 1.2859110608696938, 1.2362903282046318, 1.1966201327741146, 1.1543917134404182, 1.110940583050251, 1.080948293209076, 1.0397010818123817, 1.0091941319406033, 0.9774210713803768, 0.9443631581962109, 0.914527203887701, 0.8867704533040524, 0.8557867519557476, 0.8317852839827538, 0.8133483715355396, 0.7891379408538342, 0.7692905962467194, 0.7450455464422703, 0.7198546938598156, 0.704062432050705, 0.6858660392463207, 0.6673648282885551, 0.6473985128104687, 0.6321962084621191, 0.6178133953362703, 0.6024884767830372, 0.5878676325082779, 0.572008790448308, 0.5553922895342112, 0.5440265499055386, 0.532700926065445, 0.5190553907305002, 0.5088026225566864, 0.49853295274078846, 0.4818953964859247, 0.4746207743883133, 0.4624891169369221, 0.45360039733350277, 0.4428809117525816, 0.43283962830901146, 0.42363921739161015, 0.4156580548733473, 0.4058741759508848, 0.3991656173020601, 0.390034357085824, 0.3804525528103113, 0.3727963324636221, 0.3660920709371567, 0.35922806337475777, 0.3515175264328718, 0.344788683578372, 0.33886909298598766, 0.33376563526690006, 0.3256482742726803, 0.31912680249661207]",0.0040559230814339615,
16.0,2.0,256.0,256.0,,0.0086579302292157,removal,0.0,0.3268952173796118,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8827509255972004,0.8532776695310529,0.853663492063492,0.8529806328182937,"[36.868821024894714, 35.191263914108276, 33.27666676044464, 31.23755419254303, 29.466117024421692, 27.131263852119446, 24.879750728607178, 22.53670382499695, 20.293063163757324, 18.1075222492218, 16.0450296998024, 14.102928817272186, 12.585373163223267, 11.168186068534851, 9.896514922380447, 8.833117455244064, 7.950937718153, 7.119962513446808, 6.508281379938126, 5.8917554914951324, 5.410157203674316, 4.972557425498962, 4.6067251563072205, 4.246627077460289, 3.9506862312555313, 3.673973023891449, 3.451051205396652, 3.2268972247838974, 3.0382387340068817, 2.846272438764572, 2.7008906304836273, 2.559994749724865, 2.4246857464313507, 2.2933948934078217, 2.1874066293239594, 2.0717244669795036, 1.9710007011890411, 1.8861292153596878, 1.807457834482193, 1.7228626608848572, 1.6503362208604813, 1.5938934534788132, 1.5219054222106934, 1.4681728184223175, 1.407834604382515, 1.3501375280320644, 1.2975273467600346, 1.255514819175005, 1.2111402675509453, 1.165646456182003, 1.1334848701953888, 1.0905979089438915, 1.0581603422760963, 1.024364896118641, 0.9899486601352692, 0.9583534896373749, 0.9291256628930569, 0.8965122401714325, 0.8713477216660976, 0.8519869297742844, 0.8262116983532906, 0.8055106997489929, 0.7799088284373283, 0.7536622174084187, 0.737189382314682, 0.7177927494049072, 0.6988142058253288, 0.6774606630206108, 0.6615166217088699, 0.6464598048478365, 0.6302853766828775, 0.6149663515388966, 0.5983436591923237, 0.5809015035629272, 0.568937735632062, 0.5570370480418205, 0.5430796518921852, 0.5321602150797844, 0.5212830286473036, 0.5038681477308273, 0.4961217790842056, 0.48345148377120495, 0.4743169154971838, 0.46297687478363514, 0.4523526784032583, 0.44291582331061363, 0.4345111418515444, 0.42438735999166965, 0.41717604361474514, 0.40756493993103504, 0.39762978069484234, 0.3896875027567148, 0.38258503191173077, 0.3753383569419384, 0.3671723008155823, 0.36035920679569244, 0.354137497022748, 0.3487431090325117, 0.34028165973722935, 0.333494221791625]",0.0036335667918657747,
15.0,2.0,256.0,256.0,,0.0099809860211455,removal,0.0,0.3237882906301416,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,75.0,100.0,nearest_neighbors,0.8824973373231224,0.8531918420166524,0.8549079365079365,0.8515872098430165,"[35.843993186950684, 33.927974581718445, 31.695995569229126, 29.29502785205841, 27.019141912460327, 24.28524148464203, 21.643057942390442, 19.02267098426819, 16.616398811340332, 14.407521486282349, 12.497858107089996, 10.787282824516296, 9.502754390239716, 8.361176431179047, 7.3813687562942505, 6.5780304074287415, 5.911852538585663, 5.29961684346199, 4.850801721215248, 4.39701709151268, 4.044743061065674, 3.7259874790906906, 3.4566164761781693, 3.192986384034157, 2.975646436214447, 2.7723479717969894, 2.607277177274227, 2.441328890621662, 2.3025317266583443, 2.159200571477413, 2.0523868426680565, 1.947928935289383, 1.8470246568322182, 1.7484809085726738, 1.669537529349327, 1.5827084258198738, 1.5069376975297928, 1.4430615976452827, 1.383877083659172, 1.3202812559902668, 1.2654713429510593, 1.2232015319168568, 1.1682917922735214, 1.1279122829437256, 1.0818742364645004, 1.038152165710926, 0.9981263689696789, 0.9662423133850098, 0.9327253736555576, 0.8978490568697453, 0.8732160367071629, 0.8407226093113422, 0.8161435835063457, 0.7902209088206291, 0.7641413435339928, 0.7399357073009014, 0.7173965908586979, 0.6925165764987469, 0.6732618808746338, 0.6585094630718231, 0.6384646855294704, 0.6227903310209513, 0.6033128388226032, 0.5831476580351591, 0.5700253807008266, 0.555482305586338, 0.5408558212220669, 0.5243260115385056, 0.5121102668344975, 0.5006625801324844, 0.48836008459329605, 0.4763472955673933, 0.4636022038757801, 0.44992896541953087, 0.44084329903125763, 0.4318082220852375, 0.4207055401057005, 0.41249681264162064, 0.4040939938277006, 0.39080640487372875, 0.38474128022789955, 0.37490421906113625, 0.36790321953594685, 0.35910682938992977, 0.3510370422154665, 0.34358708187937737, 0.3371119759976864, 0.32916383631527424, 0.32376591581851244, 0.3162056738510728, 0.3086023721843958, 0.30250731855630875, 0.2970483470708132, 0.2914817053824663, 0.2852118192240596, 0.27974906377494335, 0.2749113030731678, 0.2708742134273052, 0.2643390540033579, 0.2589347083121538]",0.003996186425722581,
15.0,2.0,64.0,256.0,,0.0068504440095934,removal,0.0,0.3052458544049144,366.6,mean,GCNConv,15.0,2.0,300.0,cluster,25.0,100.0,nearest_neighbors,0.8824161890754171,0.8530752208284508,0.8547301587301586,0.8514477504004381,"[27.118857502937317, 27.550902009010315, 27.644078850746155, 26.890928387641907, 25.860677540302277, 24.770441949367523, 23.545885741710663, 21.879489243030548, 20.0226371884346, 17.85773241519928, 15.64277696609497, 14.03508311510086, 12.321909785270691, 10.87153235077858, 9.719381392002106, 8.454397082328796, 7.609283536672592, 6.773473501205444, 6.177848845720291, 5.702221393585205, 5.184122145175934, 4.760956108570099, 4.333148971199989, 4.095268428325653, 3.7289185374975204, 3.5360510647296906, 3.296908736228943, 3.1107873618602753, 2.9109070748090744, 2.758898712694645, 2.550309330224991, 2.4257854744791985, 2.3152193650603294, 2.22382752597332, 2.0939702168107033, 1.9888714775443077, 1.8926666304469109, 1.7993274107575417, 1.7195384725928307, 1.644899196922779, 1.5777549222111702, 1.5215660631656647, 1.4448625296354294, 1.3961178362369537, 1.3475332744419575, 1.2923038341104984, 1.2487602308392525, 1.2059329934418201, 1.1598690301179886, 1.1180569417774677, 1.0868559405207634, 1.0443943329155445, 1.0099229626357555, 0.9898843951523304, 0.9547808021306992, 0.9243381060659885, 0.8922844603657722, 0.8679589293897152, 0.8383957296609879, 0.8121051136404276, 0.8060911260545254, 0.7700565792620182, 0.7407539393752813, 0.7294318098574877, 0.6992951836436987, 0.6897745225578547, 0.6648873332887888, 0.6545692756772041, 0.6352583989501, 0.6209916770458221, 0.5977585837244987, 0.5940828677266836, 0.5776483006775379, 0.5630894917994738, 0.5473927296698093, 0.534195426851511, 0.5258994586765766, 0.5127174500375986, 0.493701696395874, 0.4876438397914171, 0.4808013718575239, 0.4663447067141533, 0.45464703254401684, 0.4448047075420618, 0.4362435070797801, 0.4262334406375885, 0.42089762166142464, 0.4068116880953312, 0.3960614278912544, 0.3913349397480488, 0.3841556878760457, 0.37544079031795263, 0.36812123842537403, 0.36239147186279297, 0.35195218585431576, 0.35091742128133774, 0.3366295397281647, 0.331125863827765, 0.33124568592756987, 0.31937792245298624]",0.00608692452474208,
15.0,2.0,256.0,256.0,,0.0099023773908737,removal,0.0,0.3672023716524393,366.6,mean,GATConv,1024.0,10.0,300.0,neighbor,75.0,100.0,nearest_neighbors,0.8799107369275244,0.8530081085140637,0.8724571428571428,0.8345018941222136,"[35.80120372772217, 33.892850399017334, 31.659026861190796, 29.26047956943512, 26.994823694229126, 24.304852843284607, 21.65849244594574, 19.07299256324768, 16.67168128490448, 14.501841068267822, 12.593261659145355, 10.881808578968048, 9.604586392641068, 8.456625252962112, 7.47264090180397, 6.660230726003647, 5.9842751026153564, 5.3667494505643845, 4.916750192642212, 4.456503659486771, 4.099830791354179, 3.7753070890903473, 3.5056815147399902, 3.234403669834137, 3.017379254102707, 2.811060845851898, 2.6433516144752502, 2.4755911454558372, 2.334168963134289, 2.1904705986380577, 2.0812517181038857, 1.9751640856266022, 1.8722913041710854, 1.7721791118383408, 1.692753165960312, 1.6039183884859085, 1.5285352766513824, 1.4630559235811234, 1.4028392434120178, 1.3383475989103317, 1.2829143889248371, 1.2399648651480675, 1.1846602819859982, 1.1432634815573692, 1.0968652591109276, 1.0521236918866634, 1.0114318393170834, 0.9794455878436565, 0.9450833722949028, 0.9100500382483006, 0.8852962665259838, 0.8526304289698601, 0.8268916495144367, 0.8012799732387066, 0.7740724720060825, 0.7496572025120258, 0.7273495756089687, 0.7021903730928898, 0.6825496926903725, 0.6675265394151211, 0.6473990902304649, 0.6312751080840826, 0.6115348432213068, 0.5906455870717764, 0.5779934320598841, 0.5628906637430191, 0.548119580373168, 0.5314735397696495, 0.5190568398684263, 0.5072679370641708, 0.49478431791067123, 0.4827352315187454, 0.4699024260044098, 0.4561375714838505, 0.44704855792224407, 0.43781385757029057, 0.4263323135674, 0.4178777001798153, 0.40979219786822796, 0.3960885778069496, 0.39015164226293564, 0.3798199612647295, 0.37293860875070095, 0.36396537348628044, 0.355866027995944, 0.3484771326184273, 0.3416828643530607, 0.3336723539978266, 0.3283116351813078, 0.32070300076156855, 0.31287129782140255, 0.3066181344911456, 0.3009649245068431, 0.295386984013021, 0.28903953917324543, 0.28375036641955376, 0.2787512456998229, 0.2744505051523447, 0.26788824796676636, 0.26268442906439304]",0.002759290808733201,
15.0,2.0,256.0,256.0,,0.0087122987205327,removal,0.0,0.3332343528440355,366.6,mean,GATConv,1024.0,10.0,400.0,neighbor,50.0,100.0,nearest_neighbors,0.8817771466247402,0.8528532950134726,0.8578539682539683,0.8479902904289289,"[35.95781910419464, 34.301026701927185, 32.35163152217865, 30.28172469139099, 28.432748198509216, 26.06372046470642, 23.772060990333557, 21.433444023132324, 19.20430737733841, 17.07712984085083, 15.099700033664703, 13.251757860183716, 11.819774210453033, 10.496958047151566, 9.314059317111969, 8.325378745794296, 7.503513991832733, 6.7327669858932495, 6.1667927503585815, 5.591893166303635, 5.140364706516266, 4.732558414340019, 4.389075189828873, 4.05067466199398, 3.772578790783882, 3.5109000205993652, 3.301153242588043, 3.088465318083763, 2.911468505859375, 2.7297798097133636, 2.5911127254366875, 2.458728477358818, 2.3282225877046585, 2.2041904777288437, 2.10372593998909, 1.9925249591469765, 1.8967268392443657, 1.8160211071372032, 1.7408465072512627, 1.660046562552452, 1.5900181978940964, 1.535556472837925, 1.46681796759367, 1.4153920635581017, 1.3575041145086288, 1.3027303367853165, 1.2522456273436546, 1.2118248492479324, 1.1690100505948067, 1.125224094837904, 1.0947191268205643, 1.0537155754864216, 1.0225330367684364, 0.989557322114706, 0.9565840363502502, 0.9263346530497074, 0.8982396200299263, 0.8667379468679428, 0.8424243107438087, 0.824250839650631, 0.7992531023919582, 0.7790269777178764, 0.7544976696372032, 0.7292164340615273, 0.7129820138216019, 0.6945866271853447, 0.6759427823126316, 0.6556099876761436, 0.6400717422366142, 0.6257395669817924, 0.6100383941084146, 0.5952178705483675, 0.579191392287612, 0.5624034013599157, 0.5507665239274502, 0.5395367462188005, 0.5256911516189575, 0.5149042382836342, 0.5048495084047318, 0.48794267140328884, 0.4804955776780844, 0.4682456497102976, 0.4594808667898178, 0.44851567037403584, 0.43825772032141685, 0.42888750694692135, 0.42087280191481113, 0.4109828770160675, 0.40422377176582813, 0.39486592076718807, 0.38535979576408863, 0.3775721937417984, 0.37064988911151886, 0.3636782169342041, 0.35577440075576305, 0.3491621632128954, 0.3430070783942938, 0.3379275109618902, 0.3297396805137396, 0.3232544995844364]",0.004799589709789772,
