K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision,f1_std
8.0,2.0,256.0,256.0,,0.005,removal,0.0,0.248606055971269,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.078875184059143, 3.9992066621780396, 3.9932165145874023, 4.062832832336426, 3.9429595470428467, 3.8415197134017944, 3.984375238418579, 3.882371425628662, 3.808914065361023, 3.9024585485458374, 3.8216135501861572, 3.7695878744125366, 3.8422998189926147, 3.75495183467865, 3.7816433906555176, 3.7460739612579346, 3.8171528577804565, 3.767508029937744, 3.7228615283966064, 3.7513240575790405, 3.661608576774597, 3.686995267868042, 3.6126502752304077, 3.691567897796631, 3.5872563123703003, 3.5847901105880737, 3.5838873386383057, 3.5432677268981934, 3.527803897857666, 3.4587892293930054, 3.4794098138809204, 3.4760711193084717, 3.4575414657592773, 3.4108976125717163, 3.416161060333252, 3.3318063020706177, 3.3475536108016968, 3.3398284912109375, 3.239629626274109, 3.2795764207839966, 3.2658029794692993, 3.270381212234497, 3.1972817182540894, 3.1185160279273987, 3.116373300552368, 3.2121474742889404, 3.149737060070038, 3.044649064540863, 3.123074173927307, 2.971243143081665]",0.9267072640278381,0.7957676963544016,0.80440097799511,0.7880028735632183,0.024081952866906082
21.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2319326275078484,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.461298942565918, 5.25566029548645, 5.404299378395081, 5.503941178321838, 5.3624162673950195, 5.173850655555725, 5.444921255111694, 5.194622039794922, 5.14542031288147, 5.378974080085754, 5.180474400520325, 5.183840036392212, 5.2279292345047, 5.153457164764404, 5.140346169471741, 5.231052875518799, 5.2709797620773315, 5.222584962844849, 5.1674884557724, 5.25195574760437, 5.142701268196106, 5.232315301895142, 5.060276627540588, 5.239636540412903, 5.071962237358093, 5.242221117019653, 5.132777810096741, 5.124176263809204, 5.049448490142822, 4.933612823486328, 4.975133538246155, 4.978958249092102, 5.009822130203247, 4.909379959106445, 4.974162459373474, 4.85546088218689, 4.881409406661987, 4.9042729139328, 4.7709468603134155, 4.786597967147827, 4.8402546644210815, 4.913943886756897, 4.778068900108337, 4.7003055810928345, 4.6448036432266235, 4.939051270484924, 4.741237282752991, 4.689797759056091, 4.8482465744018555, 4.584298372268677]",0.9293170943888648,0.7954378777533317,0.7738386308068459,0.8186499162479062,0.028181986373062226
14.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2253744592800138,384.0,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3395564556121826, 3.3745146989822388, 3.1507649421691895, 3.29373836517334, 3.403249502182007, 3.3118882179260254, 3.2651394605636597, 3.311609983444214, 3.2579644918441772, 3.422932505607605, 3.3080484867095947, 3.3124921321868896, 3.25469708442688, 3.194970488548279, 3.0979089736938477, 3.221918225288391, 3.1115890741348267, 3.2584989070892334, 3.1070865392684937, 3.247334599494934, 3.2368587255477905, 3.268262267112732, 3.1967567205429077, 3.2484439611434937, 3.212235450744629, 3.1500028371810913, 3.137974500656128, 3.302165985107422, 3.2761783599853516, 3.077013611793518, 3.1094677448272705, 3.194434642791748, 3.040123701095581, 3.0741199254989624, 3.086615800857544, 2.9305719137191772, 3.0528688430786133, 3.095578193664551, 3.127302408218384, 3.05344557762146, 3.121798872947693, 3.0245962142944336, 3.0630401372909546, 2.9273351430892944, 2.9783905744552612, 2.9068756103515625, 3.0738941431045532, 3.0299705266952515, 2.983712315559387, 3.0080394744873047]",0.9306220095693779,0.7953086857232853,0.7603911980440098,0.837358068127299,0.019112875237600045
9.0,3.0,256.0,256.0,,0.005,removal,0.0,0.263084130071094,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.035639762878418, 4.114517688751221, 3.892686367034912, 4.061322569847107, 4.007793068885803, 3.9602636098861694, 3.9658271074295044, 3.926551342010498, 3.802781343460083, 3.965698003768921, 3.885041356086731, 3.7896170616149902, 3.8708943128585815, 3.9164958000183105, 3.7046035528182983, 3.9166771173477173, 3.8814586400985718, 3.8637280464172363, 3.7975850105285645, 3.751450777053833, 3.728530526161194, 3.73100745677948, 3.617284059524536, 3.711370825767517, 3.6074477434158325, 3.650225877761841, 3.5976909399032593, 3.5902525186538696, 3.720731019973755, 3.597659468650818, 3.5856246948242188, 3.5720494985580444, 3.4965015649795532, 3.536872625350952, 3.496062159538269, 3.380258083343506, 3.384946584701538, 3.4374711513519287, 3.3511472940444946, 3.4027926921844482, 3.341796398162842, 3.332447648048401, 3.281283974647522, 3.269295811653137, 3.293187141418457, 3.181469202041626, 3.1581969261169434, 3.1330820322036743, 3.227500081062317, 3.1839077472686768]",0.9256198347107437,0.7951589838914874,0.8117359413202934,0.7792791799845695,0.014937082959794675
6.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2510550170702752,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.57614529132843, 3.6377182006835938, 3.4598805904388428, 3.5831377506256104, 3.532017707824707, 3.5017409324645996, 3.492400646209717, 3.461143970489502, 3.359671473503113, 3.4669582843780518, 3.4172110557556152, 3.349173903465271, 3.380989909172058, 3.418944835662842, 3.2314406633377075, 3.3952003717422485, 3.3702757358551025, 3.339630603790283, 3.3016141653060913, 3.249609112739563, 3.222890019416809, 3.206853985786438, 3.11869215965271, 3.181755304336548, 3.098811626434326, 3.137414813041687, 3.084476590156555, 3.060327410697937, 3.1610881090164185, 3.0501999855041504, 3.0472533106803894, 3.03810453414917, 2.962363123893738, 2.98390656709671, 2.9395970702171326, 2.8403207659721375, 2.8485761284828186, 2.884338855743408, 2.802507162094116, 2.848059356212616, 2.7845675945281982, 2.7699795365333557, 2.739500939846039, 2.7184594869613647, 2.7301207184791565, 2.639518082141876, 2.612893581390381, 2.595085620880127, 2.6589900851249695, 2.616801142692566]",0.926924749891257,0.794825157101432,0.7958435207823962,0.7938471240570191,0.013504443368194539
14.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2553986234325935,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.64859676361084, 4.75329852104187, 4.4770121574401855, 4.686159729957581, 4.629114031791687, 4.5599939823150635, 4.590019583702087, 4.512759685516357, 4.384615659713745, 4.62714147567749, 4.491104006767273, 4.360249638557434, 4.487792491912842, 4.591907501220703, 4.314525604248047, 4.562466025352478, 4.522386074066162, 4.530619263648987, 4.420280814170837, 4.404404997825623, 4.3961790800094604, 4.404552221298218, 4.255995750427246, 4.378112554550171, 4.255210518836975, 4.295526504516602, 4.248708009719849, 4.2736334800720215, 4.431798100471497, 4.309442043304443, 4.269723534584045, 4.267726540565491, 4.1878674030303955, 4.247455358505249, 4.229792594909668, 4.08573055267334, 4.07384181022644, 4.16745913028717, 4.08354914188385, 4.133946061134338, 4.072491884231567, 4.064775586128235, 4.025375008583069, 4.000894665718079, 4.04666805267334, 3.9044140577316284, 3.903754472732544, 3.870111346244812, 3.9974085092544556, 3.9719268083572388]",0.9251848629839061,0.7944850563785004,0.812958435207824,0.7769072007338327,0.003773077282690904
10.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2757759046083536,654.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.4890031814575195, 4.464624524116516, 4.273411154747009, 4.372338175773621, 4.338868737220764, 4.362872242927551, 4.296669602394104, 4.37090528011322, 4.233651757240295, 4.352476358413696, 4.367183804512024, 4.288486838340759, 4.29570198059082, 4.233471035957336, 4.25277841091156, 4.2083364725112915, 4.101334571838379, 4.147500395774841, 4.126682996749878, 4.1886656284332275, 4.144538402557373, 4.077076077461243, 4.186539530754089, 4.164721131324768, 4.0362478494644165, 4.071977972984314, 3.973523736000061, 4.091984391212463, 4.077578544616699, 3.956244707107544, 3.8533756732940674, 3.877296566963196, 3.9207770824432373, 4.001901984214783, 3.823490619659424, 3.770828127861023, 3.8161410093307495, 3.795932412147522, 3.7666616439819336, 3.7690844535827637, 3.7400678396224976, 3.6229450702667236, 3.775572896003723, 3.6985177993774414, 3.6396067142486572, 3.564161777496338, 3.614905595779419, 3.5268054008483887, 3.5121301412582397, 3.5129964351654053]",0.9243149195302304,0.7943262411347518,0.8215158924205379,0.7688787185354691,
13.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2517483839511373,654.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.002299904823303, 4.986263871192932, 4.786105036735535, 4.9174768924713135, 4.8600757122039795, 4.91385281085968, 4.815523266792297, 4.915648698806763, 4.7674959897994995, 4.9076162576675415, 4.936295866966248, 4.8538031578063965, 4.853743553161621, 4.7906107902526855, 4.801364541053772, 4.73001503944397, 4.629458904266357, 4.726522207260132, 4.659724116325378, 4.750765681266785, 4.688694477081299, 4.6268168687820435, 4.771900773048401, 4.721243143081665, 4.583094835281372, 4.635165572166443, 4.532878756523132, 4.674386143684387, 4.66825258731842, 4.528367519378662, 4.393730521202087, 4.457869291305542, 4.5132774114608765, 4.6245691776275635, 4.393677830696106, 4.330766558647156, 4.398065567016602, 4.386534810066223, 4.349277853965759, 4.36501944065094, 4.326806664466858, 4.192803859710693, 4.38176155090332, 4.313105583190918, 4.2360498905181885, 4.156830668449402, 4.224073886871338, 4.1252065896987915, 4.101877808570862, 4.107518792152405]",0.9256198347107438,0.7942238267148014,0.8068459657701712,0.7819905213270142,
7.0,1.0,256.0,256.0,,0.005,removal,0.0,0.2626524032082297,654.0,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[2.874635338783264, 2.679543375968933, 2.6813015937805176, 2.6593390703201294, 2.7781277894973755, 2.672057271003723, 2.6811827421188354, 2.683405041694641, 2.6174439191818237, 2.6058634519577026, 2.728575587272644, 2.6326937675476074, 2.657732605934143, 2.559856653213501, 2.552653670310974, 2.6267179250717163, 2.6729425191879272, 2.5850805044174194, 2.5292004346847534, 2.6429147720336914, 2.5256190299987793, 2.5429675579071045, 2.5017086267471313, 2.50238037109375, 2.4850339889526367, 2.49417781829834, 2.5309005975723267, 2.476073741912842, 2.505131244659424, 2.4984899759292603, 2.4099658727645874, 2.455206036567688, 2.431445002555847, 2.4180256128311157, 2.4158324003219604, 2.4089025259017944, 2.4097375869750977, 2.424340009689331, 2.3951187133789062, 2.3646544218063354, 2.40238356590271, 2.3069562911987305, 2.332414746284485, 2.3985332250595093, 2.3319472074508667, 2.3257113695144653, 2.3425551652908325, 2.2179150581359863, 2.263473629951477, 2.2737520933151245]",0.9260548064375816,0.7941888619854721,0.8019559902200489,0.7865707434052758,
18.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2877529794809763,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.664522290229797, 4.518145561218262, 4.620608687400818, 4.709810733795166, 4.59235680103302, 4.441752552986145, 4.658987879753113, 4.4620760679244995, 4.416503429412842, 4.6120383739471436, 4.4522401094436646, 4.443984866142273, 4.47203528881073, 4.430244326591492, 4.4191707372665405, 4.476725101470947, 4.503497242927551, 4.463189601898193, 4.425716996192932, 4.489416480064392, 4.396936297416687, 4.466175079345703, 4.331164121627808, 4.470978617668152, 4.338481307029724, 4.447138667106628, 4.377756834030151, 4.374138236045837, 4.313727617263794, 4.212448000907898, 4.265129804611206, 4.2543370723724365, 4.278173565864563, 4.2006248235702515, 4.2386215925216675, 4.13779354095459, 4.151501417160034, 4.177232623100281, 4.061229467391968, 4.088861703872681, 4.116552233695984, 4.17683732509613, 4.056795001029968, 3.9926679134368896, 3.9510676860809326, 4.190345883369446, 4.0268025398254395, 3.9788233041763306, 4.098529100418091, 3.8893202543258667]",0.9238799478033928,0.7939540671521716,0.8264058679706601,0.7642249769490831,0.040669111403843355
24.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2697269892956008,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.241354942321777, 5.035384893417358, 5.1774327754974365, 5.283573865890503, 5.146454930305481, 4.943575859069824, 5.23262894153595, 4.960575699806213, 4.922638893127441, 5.16472053527832, 4.948348641395569, 4.978216290473938, 5.007045269012451, 4.932944297790527, 4.920229077339172, 5.028011083602905, 5.041702628135681, 5.006641745567322, 4.9607332944869995, 5.023881196975708, 4.942372560501099, 5.0107293128967285, 4.843433618545532, 5.016813039779663, 4.8504990339279175, 5.057413220405579, 4.92411196231842, 4.913908839225769, 4.823216080665588, 4.718530178070068, 4.756901741027832, 4.766750931739807, 4.793997883796692, 4.701163053512573, 4.764437675476074, 4.654444932937622, 4.671226978302002, 4.699829936027527, 4.580744385719299, 4.583860754966736, 4.632995247840881, 4.718127727508545, 4.571770071983337, 4.505738258361816, 4.437626838684082, 4.750033140182495, 4.546236276626587, 4.514260768890381, 4.6675766706466675, 4.398675918579102]",0.9238799478033928,0.7936670838548185,0.8227383863080684,0.7665877945381051,0.02099195600719009
22.0,2.0,256.0,256.0,,0.005,removal,0.0,0.278632972350198,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.013306975364685, 4.844920992851257, 4.966721773147583, 5.066164612770081, 4.944222569465637, 4.766260862350464, 5.010820627212524, 4.777740240097046, 4.7362446784973145, 4.960956692695618, 4.760812401771545, 4.772091865539551, 4.813408970832825, 4.744721531867981, 4.72632622718811, 4.827396392822266, 4.844039559364319, 4.806111693382263, 4.76889431476593, 4.827548027038574, 4.739655494689941, 4.811565637588501, 4.65332293510437, 4.810803413391113, 4.658327341079712, 4.828041195869446, 4.717188119888306, 4.725223660469055, 4.634223103523254, 4.526030421257019, 4.579080939292908, 4.5770423412323, 4.607826352119446, 4.516878128051758, 4.571976900100708, 4.473011016845703, 4.481523871421814, 4.515253663063049, 4.388922452926636, 4.404061794281006, 4.4467644691467285, 4.521459698677063, 4.3912001848220825, 4.326403260231018, 4.266325354576111, 4.5475674867630005, 4.365590929985046, 4.3234641551971436, 4.460885047912598, 4.219698429107666]",0.9232274902131362,0.7936106679756207,0.8312958435207825,0.7595239761288324,0.02854227396714874
22.0,2.0,256.0,128.0,,0.005,removal,0.0,0.2816748953802057,264.3333333333333,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.927531957626343, 4.96732234954834, 5.029331207275391, 4.954703450202942, 4.9588892459869385, 5.220859885215759, 4.831065773963928, 5.009417653083801, 4.972155213356018, 5.062064290046692, 4.918884038925171, 4.910735011100769, 4.905296206474304, 4.795489192008972, 4.935232877731323, 4.834958910942078, 4.724741101264954, 4.800645709037781, 4.731341361999512, 4.982766389846802, 4.716301321983337, 4.545738339424133, 4.6073384284973145, 4.6944500207901, 4.613443613052368, 4.655717730522156, 4.631534099578857, 4.628488540649414, 4.706875920295715, 4.480774760246277, 4.672333836555481, 4.656463980674744, 4.637635231018066, 4.485302925109863, 4.493820786476135, 4.443983674049377, 4.510220527648926, 4.581966400146484, 4.438612103462219, 4.6198650598526, 4.442458987236023, 4.485302925109863, 4.52911376953125, 4.360062122344971, 4.409991383552551, 4.39842414855957, 4.243572950363159, 4.4104859828948975, 4.201126456260681, 4.324714660644531]",0.9253298535595186,0.793514145194464,0.8060309698451508,0.7815681811190748,0.010052916494090685
17.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2558933071769293,654.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.265584707260132, 5.23726761341095, 5.040904998779297, 5.218508720397949, 5.122154593467712, 5.216660499572754, 5.068342328071594, 5.183303117752075, 5.034000635147095, 5.191058397293091, 5.257554531097412, 5.153181314468384, 5.121051073074341, 5.096674919128418, 5.081280946731567, 4.986571550369263, 4.895896911621094, 5.041644811630249, 4.924941897392273, 5.037376165390015, 4.953347444534302, 4.9180015325546265, 5.097733855247498, 5.010564923286438, 4.876847267150879, 4.922849059104919, 4.832707762718201, 4.987640619277954, 4.985888719558716, 4.846670627593994, 4.682777285575867, 4.794869542121887, 4.850242614746094, 4.981916189193726, 4.707386255264282, 4.645591735839844, 4.717952609062195, 4.730260252952576, 4.689115643501282, 4.717621445655823, 4.670630216598511, 4.527231574058533, 4.752222299575806, 4.6935120820999146, 4.6045081615448, 4.513487935066223, 4.595241904258728, 4.510847330093384, 4.463377475738525, 4.485687255859375]",0.925184862983906,0.7932692307692307,0.8068459657701712,0.7801418439716312,
17.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2468710240093433,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.97493851184845, 5.103824496269226, 4.796082496643066, 5.015653491020203, 4.960842490196228, 4.878551363945007, 4.913405537605286, 4.814974069595337, 4.6882898807525635, 4.956381320953369, 4.803843379020691, 4.648796558380127, 4.800385594367981, 4.946162104606628, 4.631833434104919, 4.876210808753967, 4.839528560638428, 4.861236333847046, 4.728878140449524, 4.723013162612915, 4.7234508991241455, 4.736860394477844, 4.585960268974304, 4.704694151878357, 4.572205185890198, 4.610644578933716, 4.562607288360596, 4.6117024421691895, 4.775948405265808, 4.657407283782959, 4.594871520996094, 4.612212538719177, 4.524285197257996, 4.59177827835083, 4.599717736244202, 4.434840202331543, 4.401290774345398, 4.528518557548523, 4.445178747177124, 4.491168141365051, 4.427724480628967, 4.421536803245544, 4.411573767662048, 4.354851603507996, 4.417867183685303, 4.264639496803284, 4.276322722434998, 4.243419647216797, 4.38202166557312, 4.374899744987488]",0.9256198347107438,0.7925786392702652,0.7995110024449877,0.7858757160114909,0.02477350669229015
18.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2385058114333105,654.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.544107794761658, 5.519836783409119, 5.312577128410339, 5.506865501403809, 5.405606031417847, 5.502815842628479, 5.339486360549927, 5.452896237373352, 5.314417004585266, 5.471342444419861, 5.554808497428894, 5.445411443710327, 5.401152968406677, 5.3914148807525635, 5.362215995788574, 5.255204796791077, 5.164566278457642, 5.330409646034241, 5.200998306274414, 5.312614440917969, 5.220965027809143, 5.187735557556152, 5.3863900899887085, 5.288211941719055, 5.152903914451599, 5.192633628845215, 5.105666995048523, 5.265999794006348, 5.261215448379517, 5.1191487312316895, 4.943027496337891, 5.072606444358826, 5.135161519050598, 5.272436738014221, 4.968500137329102, 4.907974481582642, 4.992600679397583, 5.009264588356018, 4.961492896080017, 4.995343446731567, 4.939707279205322, 4.792828440666199, 5.033263325691223, 4.974055647850037, 4.876483917236328, 4.786916375160217, 4.868340253829956, 4.787323713302612, 4.73195743560791, 4.755517840385437]",0.9273597216180948,0.7925465838509317,0.7799511002444988,0.8055555555555556,
5.0,2.0,256.0,256.0,,0.005,removal,0.0,0.3665981632498885,384.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[1.8793169856071472, 1.808910608291626, 1.757455825805664, 1.8294623494148254, 1.77701735496521, 1.788230061531067, 1.7597097754478455, 1.7301954627037048, 1.7702162861824036, 1.753859043121338, 1.7948442697525024, 1.752747118473053, 1.723985195159912, 1.7049673795700073, 1.7557880282402039, 1.728505551815033, 1.6406023502349854, 1.6818528771400452, 1.6615665555000305, 1.6715340614318848, 1.6356844305992126, 1.6788420677185059, 1.6515005826950073, 1.6798420548439026, 1.6684696078300476, 1.63322252035141, 1.615522563457489, 1.5981743335723877, 1.6023088693618774, 1.6141337752342224, 1.5954167246818542, 1.564150631427765, 1.5474451184272766, 1.5445845127105713, 1.5805454850196838, 1.5692545175552368, 1.5489319562911987, 1.5231011509895325, 1.5077693462371826, 1.540636420249939, 1.5038750171661377, 1.4934027194976807, 1.4546443223953247, 1.4906535744667053, 1.4912715554237366, 1.4766620993614197, 1.47220778465271, 1.508478581905365, 1.4837859869003296, 1.4552749991416931]",0.9177903436276642,0.7922570764630004,0.8814180929095354,0.7196629952522753,0.005428272397593206
25.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2715680978907229,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3508973121643066, 3.2298824787139893, 3.5122369527816772, 3.5314947366714478, 3.1515257358551025, 3.3287436962127686, 3.532976984977722, 3.4519171714782715, 3.301003098487854, 3.4038573503494263, 3.2550113201141357, 3.297678589820862, 3.397942543029785, 3.430776000022888, 3.1707465648651123, 3.546601891517639, 3.2242655754089355, 3.262847900390625, 3.137033224105835, 3.348022699356079, 3.288704514503479, 3.3745328187942505, 3.18706476688385, 3.155466318130493, 3.0101075172424316, 3.1461658477783203, 3.2250033617019653, 3.130807638168335, 3.2842254638671875, 3.22851026058197, 3.3004438877105713, 3.239289879798889, 3.1769320964813232, 3.133395195007324, 3.1198880672454834, 3.2503628730773926, 3.2183644771575928, 3.258894205093384, 3.122564911842346, 3.1441450119018555, 3.099291682243347, 3.154016852378845, 2.9968656301498413, 2.993497848510742, 3.04401695728302, 3.081156015396118, 3.0565935373306274, 3.0675623416900635, 3.128421187400818, 3.080811023712158]",0.9237349572277802,0.7922296380240362,0.814995925020375,0.7714379084967321,0.026925326692376853
9.0,1.0,128.0,256.0,,0.005,removal,0.0,0.3478116645332759,654.0,mean,GATConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.9459253549575806, 3.841082215309143, 3.780755043029785, 3.7746766805648804, 3.829600691795349, 3.772289991378784, 3.7009693384170532, 3.7689077854156494, 3.7036808729171753, 3.6325836181640625, 3.6698203086853027, 3.533441185951233, 3.6659101247787476, 3.6746249198913574, 3.697500705718994, 3.5985671281814575, 3.6938939094543457, 3.5881714820861816, 3.552533984184265, 3.606819987297058, 3.603175401687622, 3.5898643732070923, 3.5379583835601807, 3.4921704530715942, 3.4656450748443604, 3.4735612869262695, 3.382389783859253, 3.4183757305145264, 3.3864004611968994, 3.3241928815841675, 3.391961693763733, 3.397980213165283, 3.3383501768112183, 3.3109930753707886, 3.2717756032943726, 3.260645866394043, 3.2753801345825195, 3.18998920917511, 3.1875380277633667, 3.18870210647583, 3.138794183731079, 3.1784056425094604, 3.1235992908477783, 3.0715361833572388, 3.0710747241973877, 3.068725824356079, 3.0213648676872253, 3.0174772143363953, 2.999529182910919, 2.901234984397888]",0.9190952588081774,0.7919463087248322,0.8655256723716381,0.7298969072164948,
20.0,2.0,256.0,128.0,,0.005,removal,0.0,0.2847495485789263,654.0,mean,GATConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.247721195220947, 5.1299238204956055, 5.065760016441345, 5.33185350894928, 5.187181830406189, 5.1825478076934814, 5.156384825706482, 4.9456610679626465, 5.007956504821777, 4.96032178401947, 4.987075090408325, 4.984166383743286, 5.063334345817566, 4.947494387626648, 4.950637459754944, 4.9539124965667725, 5.031889081001282, 4.913833379745483, 4.899098515510559, 4.9396302700042725, 4.879672527313232, 4.893030405044556, 4.912605047225952, 4.892911791801453, 4.77011251449585, 4.861801028251648, 4.752573370933533, 4.859262704849243, 4.856795907020569, 4.9001405239105225, 4.859802484512329, 4.801802277565002, 4.796684145927429, 4.697210788726807, 4.898483872413635, 4.632901906967163, 4.583101987838745, 4.798240900039673, 4.694732308387756, 4.71907114982605, 4.565350413322449, 4.439487934112549, 4.528852701187134, 4.580563902854919, 4.573578596115112, 4.442307829856873, 4.558504700660706, 4.5703816413879395, 4.736618518829346, 4.574471473693848]",0.9212701174423662,0.7917146144994246,0.8410757946210269,0.7478260869565218,
6.0,1.0,64.0,128.0,,0.005,removal,0.0,0.1936687878579023,654.0,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.199789881706238, 3.014723062515259, 2.962576746940613, 2.949108839035034, 2.9557958841323853, 2.9620245695114136, 2.901904582977295, 2.9390658140182495, 2.9753003120422363, 2.8700528144836426, 2.8920384645462036, 2.8311007022857666, 2.8380613327026367, 2.8489307165145874, 2.8279740810394287, 2.89262855052948, 2.8456472158432007, 2.8105647563934326, 2.876374125480652, 2.894497275352478, 2.800177812576294, 2.795435667037964, 2.774851083755493, 2.8131574392318726, 2.765021800994873, 2.745060086250305, 2.7238569259643555, 2.6711158752441406, 2.730967879295349, 2.701009750366211, 2.650194764137268, 2.686557412147522, 2.671056866645813, 2.659344792366028, 2.7004321813583374, 2.614048957824707, 2.5901507139205933, 2.600583791732788, 2.5876163244247437, 2.557682991027832, 2.612639307975769, 2.644274353981018, 2.545791268348694, 2.5628623962402344, 2.5268211364746094, 2.4537835121154785, 2.536093831062317, 2.5356661081314087, 2.4163930416107178, 2.5061118602752686]",0.9277946933449326,0.7914572864321608,0.7701711491442543,0.813953488372093,
25.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2698201399137209,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3633581399917603, 3.240325689315796, 3.5219238996505737, 3.547956347465515, 3.1648621559143066, 3.34406578540802, 3.551275610923767, 3.472456932067871, 3.312993288040161, 3.4195241928100586, 3.262457847595215, 3.3128151893615723, 3.410584330558777, 3.445983409881592, 3.184557318687439, 3.561147689819336, 3.240668773651123, 3.2782458066940308, 3.15155827999115, 3.361327290534973, 3.3071728944778442, 3.389289379119873, 3.1933988332748413, 3.170035719871521, 3.024295926094055, 3.1602452993392944, 3.24420428276062, 3.1434319019317627, 3.2999926805496216, 3.242143988609314, 3.3146289587020874, 3.253928065299988, 3.1877678632736206, 3.147771954536438, 3.134945273399353, 3.264646530151367, 3.232003331184387, 3.2746037244796753, 3.137592315673828, 3.1593111753463745, 3.1113719940185547, 3.1653624773025513, 3.0137463808059692, 3.0071418285369873, 3.0570290088653564, 3.0960711240768433, 3.070513606071472, 3.0793391466140747, 3.13991117477417, 3.093554735183716]",0.9240249383790053,0.7913282756948846,0.808475957620212,0.7751632529637645,0.025938110850289426
22.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2926110730318368,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.8796433210372925, 4.6952314376831055, 4.827935099601746, 4.928521752357483, 4.8072662353515625, 4.632176518440247, 4.878651142120361, 4.634875416755676, 4.60188364982605, 4.8253432512283325, 4.634411096572876, 4.644514083862305, 4.664252996444702, 4.620168089866638, 4.599249839782715, 4.694110751152039, 4.6982176303863525, 4.671625137329102, 4.626570463180542, 4.689091801643372, 4.611652255058289, 4.67881166934967, 4.528789281845093, 4.677416682243347, 4.530174970626831, 4.696155905723572, 4.58951997756958, 4.584728479385376, 4.499466896057129, 4.405163764953613, 4.4503419399261475, 4.449557542800903, 4.480614423751831, 4.392579793930054, 4.445988416671753, 4.342092752456665, 4.35597026348114, 4.390954613685608, 4.270273327827454, 4.272175192832947, 4.322630167007446, 4.401449084281921, 4.266704440116882, 4.202026963233948, 4.145663022994995, 4.423713445663452, 4.242600798606873, 4.199938178062439, 4.332063436508179, 4.098381042480469]",0.9227925184862984,0.7911651573097576,0.823960880195599,0.7613286563104016,0.029458392472405205
