K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
5.0,1.0,256.0,64.0,,0.0060477773310317,removal,0.0,0.10193031644047039,366.6,sum,GCNConv,15.0,9.0,1.0,200.0,0.21768323065970813,0.9427111511872559,0.856658619366583,0.8125534950071327,0.9058591621966144,"[3.7258037477731705, 3.069970592856407, 3.0522395968437195, 3.0038683712482452, 2.749680131673813, 2.653978608548641, 2.7064038813114166, 2.533243030309677, 2.4240671321749687, 2.413635477423668, 2.2471203580498695, 2.1250152438879013, 2.0951017811894417, 1.936458170413971, 1.8975334018468857, 1.7192982509732246, 1.6876514628529549, 1.5573885887861252, 1.5125190988183022, 1.4108938574790955, 1.3145020008087158, 1.234676793217659, 1.1746170967817307, 1.140560645610094, 1.0639305599033833, 1.0017084255814552, 0.9665307104587555, 0.9238726235926151, 0.869410403072834, 0.8256998844444752, 0.8002517409622669, 0.7319843210279942, 0.7193547785282135, 0.6894544661045074, 0.6373680643737316, 0.6205642763525248, 0.6024163011461496, 0.6019922476261854, 0.561944542452693, 0.5240071006119251, 0.5139163751155138, 0.48797408677637577, 0.4806996639817953, 0.4378749206662178, 0.4374695383012295, 0.4274890571832657, 0.40744004026055336, 0.38869209215044975, 0.3809539657086134, 0.361091248691082]"
4.0,1.0,256.0,64.0,,0.0059616830826128,removal,0.0,0.1154876818287646,366.6,mean,GCNConv,15.0,7.0,1.0,200.0,0.24591079384225986,0.941809437932071,0.8541622645384326,0.8088445078459344,0.9048877459784125,"[3.5420957803726196, 2.9143962264060974, 2.91124926507473, 2.8438623398542404, 2.6136232912540436, 2.5213353633880615, 2.532953530550003, 2.3761798292398453, 2.2346250638365746, 2.212418772280216, 2.065435968339443, 1.9365302994847298, 1.9122768864035606, 1.76803507655859, 1.7129099443554878, 1.5602292120456696, 1.5210476517677307, 1.3862152844667435, 1.3627184070646763, 1.268260583281517, 1.1814438104629517, 1.113792423158884, 1.0607756301760674, 1.0262869484722614, 0.9716577902436256, 0.9104971848428249, 0.8771826028823853, 0.8453637547791004, 0.801711268723011, 0.7624117955565453, 0.7377635687589645, 0.6793225482106209, 0.6649532057344913, 0.64161541685462, 0.5855039153248072, 0.5745194591581821, 0.5596835501492023, 0.5569698885083199, 0.5252034775912762, 0.48684014566242695, 0.4837557375431061, 0.4581159669905901, 0.4539455659687519, 0.4154348745942116, 0.4115514475852251, 0.40067627280950546, 0.3860504571348429, 0.36860519647598267, 0.3632911741733551, 0.344663692638278]"
5.0,1.0,256.0,64.0,,0.006727347629488701,removal,0.0,0.12340904496260521,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.5377651807204469,0.9436128644424407,0.8605733731260505,0.8259629101283881,0.898244652295922,"[6.698171257972717, 5.720724791288376, 5.763455301523209, 5.6825079172849655, 5.182750254869461, 4.9556329399347305, 5.057966262102127, 4.700772613286972, 4.424822896718979, 4.395706325769424, 4.05810159444809, 3.7763125896453857, 3.736118823289871, 3.364698499441147, 3.2652124166488647, 2.9760128557682037, 2.897608667612076, 2.6380940675735474, 2.5689720511436462, 2.351475916802883, 2.1469327583909035, 2.0320581197738647, 1.92302767932415, 1.818424053490162, 1.7294695153832436, 1.6283958405256271, 1.547266036272049, 1.48711559176445, 1.3802858740091324, 1.331324279308319, 1.2783265337347984, 1.179342146962881, 1.147115707397461, 1.1054919101297855, 1.0094751492142677, 0.9735471606254578, 0.9549455121159554, 0.9289450161159039, 0.9050649255514145, 0.8334980048239231, 0.8250968046486378, 0.7695177979767323, 0.7721239849925041, 0.699328251183033, 0.6865007989108562, 0.6682430133223534, 0.6371108256280422, 0.6139848046004772, 0.6012158710509539, 0.5696294195950031]"
5.0,1.0,256.0,64.0,,0.0085456840957574,removal,0.0,0.1192046993097198,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.5189507447611206,0.9420498948001204,0.8570052251980519,0.8242510699001426,0.8925284469390874,"[6.487491637468338, 5.500181555747986, 5.494723349809647, 5.3522981852293015, 4.839547127485275, 4.56124672293663, 4.56887874007225, 4.177901983261108, 3.865746945142746, 3.746489390730858, 3.38665534555912, 3.0934160202741623, 2.9765644669532776, 2.637564703822136, 2.4980720803141594, 2.242584504187107, 2.1477494686841965, 1.9214402362704277, 1.8514690026640892, 1.6725050806999207, 1.513541728258133, 1.425930805504322, 1.3388477936387062, 1.2603904642164707, 1.1902014166116714, 1.1135903038084507, 1.0551943965256214, 1.0116720348596573, 0.9351825192570686, 0.9017167910933495, 0.8620920367538929, 0.7936614006757736, 0.7691744714975357, 0.7410357743501663, 0.6771690845489502, 0.6510517336428165, 0.6377551779150963, 0.6195974051952362, 0.6028283461928368, 0.5552829224616289, 0.5488415416330099, 0.5128976348787546, 0.5127530694007874, 0.4653324820101261, 0.45705310069024563, 0.4452920984476805, 0.4231689814478159, 0.40741165913641453, 0.399100661277771, 0.3776278868317604]"
5.0,1.0,256.0,64.0,,0.006444489064332799,removal,0.0,0.127711033230581,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.727361655161063,0.9431920649233543,0.8597240804237835,0.8262482168330957,0.8960433317744716,"[8.487607330083847, 7.2904883325099945, 7.393382757902145, 7.314675271511078, 6.678346693515778, 6.391651213169098, 6.5575613379478455, 6.108346045017242, 5.760050803422928, 5.749517470598221, 5.316416174173355, 4.960268646478653, 4.93806666135788, 4.449011042714119, 4.33065527677536, 3.9754357635974884, 3.8732293844223022, 3.5328984409570694, 3.468933552503586, 3.169238895177841, 2.8927255123853683, 2.7470504492521286, 2.6025636196136475, 2.4569181948900223, 2.34908227622509, 2.218946300446987, 2.100627526640892, 2.028262935578823, 1.8728927373886108, 1.8211614936590195, 1.7443737536668777, 1.6149059981107712, 1.5672362372279167, 1.5145436823368073, 1.3823231235146523, 1.3270775079727173, 1.3060213550925255, 1.2651014365255833, 1.2418700233101845, 1.1432085782289505, 1.1331024765968323, 1.0533257685601711, 1.0602188222110271, 0.9587473906576633, 0.9403229206800461, 0.9160360209643841, 0.8708488494157791, 0.8408844396471977, 0.8215189911425114, 0.7799172438681126]"
5.0,1.0,256.0,64.0,,0.0082311006688516,removal,0.0,0.1207801976912219,366.6,mean,GCNConv,15.0,6.0,1.0,200.0,0.4334131706483452,0.9413285241959726,0.8546754777860512,0.818830242510699,0.8938029001516451,"[5.683435007929802, 4.810975402593613, 4.795030102133751, 4.683817446231842, 4.245575666427612, 4.004056230187416, 4.016071438789368, 3.6811906546354294, 3.4254587218165398, 3.3367957919836044, 3.02366341650486, 2.7740588933229446, 2.6773393601179123, 2.384804904460907, 2.2630466669797897, 2.0340446531772614, 1.9554017409682274, 1.7550973072648048, 1.6896112114191055, 1.5344478711485863, 1.392504870891571, 1.3095261454582214, 1.232148416340351, 1.1629114709794521, 1.1001404710114002, 1.0237689800560474, 0.9743290282785892, 0.9327908419072628, 0.8652272373437881, 0.8307120054960251, 0.7960450313985348, 0.7329023368656635, 0.7108890730887651, 0.6836990267038345, 0.625650204718113, 0.6036436632275581, 0.589869286864996, 0.5738203264772892, 0.5557749979197979, 0.513358049094677, 0.5065449178218842, 0.4746806249022484, 0.4734301120042801, 0.429544135928154, 0.42332792468369007, 0.4120627027004957, 0.39233472757041454, 0.37684561498463154, 0.36973959766328335, 0.34994135051965714]"
5.0,1.0,256.0,64.0,,0.0067263179120791,removal,0.0,0.12353709752478151,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2755741770637359,0.9417493237150586,0.8560015353083159,0.8216833095577746,0.893385374000468,"[4.167299494147301, 3.4724980890750885, 3.4715175330638885, 3.41513355076313, 3.116893947124481, 3.0011570900678635, 3.0347131341695786, 2.82197006046772, 2.670042499899864, 2.6297700852155685, 2.450831674039364, 2.2910856306552887, 2.254550687968731, 2.048499956727028, 1.9934955388307571, 1.798507608473301, 1.7537897825241089, 1.5977771580219269, 1.5487306416034698, 1.426945149898529, 1.3133360892534256, 1.2352448627352715, 1.1710833981633186, 1.1217166669666767, 1.0539020001888275, 0.9840874411165714, 0.9442643038928509, 0.9045832380652428, 0.8497994057834148, 0.806039996445179, 0.77765803784132, 0.7114555947482586, 0.6973105780780315, 0.667074341326952, 0.611126558855176, 0.5971170477569103, 0.5797917395830154, 0.5701717846095562, 0.5430192779749632, 0.5038505848497152, 0.49710651114583015, 0.4686007834970951, 0.46519436687231064, 0.4223897363990545, 0.41913552582263947, 0.40592085756361485, 0.3900099378079176, 0.3727255165576935, 0.368863957002759, 0.3470600862056017]"
4.0,1.0,128.0,64.0,,0.0055804560751325,removal,0.0,0.0979478749501611,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2013713928273031,0.9430117222723174,0.8560550045598475,0.8042796005706133,0.9150310034928749,"[3.2197622805833817, 2.622328296303749, 2.5836458057165146, 2.5476846173405647, 2.3445064276456833, 2.2529033198952675, 2.27786535769701, 2.1321075558662415, 2.027035854756832, 2.0236446782946587, 1.8938227742910385, 1.7740554213523865, 1.7664388939738274, 1.6548322215676308, 1.6068025529384613, 1.4631432592868805, 1.4384475648403168, 1.3159059286117554, 1.2951254770159721, 1.211289405822754, 1.13064856082201, 1.0692166090011597, 1.0222636833786964, 1.000522118061781, 0.9371051080524921, 0.8816141560673714, 0.8591279573738575, 0.8185226023197174, 0.7798608168959618, 0.7435826063156128, 0.720112819224596, 0.6603707168251276, 0.6495548039674759, 0.6222300864756107, 0.5760381277650595, 0.5659917518496513, 0.5486171245574951, 0.545067897066474, 0.516297560185194, 0.48011355847120285, 0.47610981948673725, 0.4504189658910036, 0.4468798115849495, 0.4096165206283331, 0.40574320778250694, 0.39267024397850037, 0.3819543421268463, 0.3640944827347994, 0.3573111221194267, 0.34321381337940693]"
5.0,1.0,256.0,64.0,,0.006338074589958399,removal,0.0,0.1177617588177822,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2622126813974707,0.9430117222723176,0.8593301223919754,0.8262482168330955,0.8952638748315394,"[4.1112370043993, 3.4353737980127335, 3.4138224571943283, 3.3608652353286743, 3.082288071513176, 2.9641598910093307, 3.02291776239872, 2.815182700753212, 2.6840152591466904, 2.665953278541565, 2.47864381223917, 2.340308979153633, 2.2985662817955017, 2.1163365319371223, 2.0519571229815483, 1.8651745840907097, 1.8263053968548775, 1.6717435345053673, 1.6250042840838432, 1.5005068704485893, 1.3907380998134613, 1.312837839126587, 1.2357418164610863, 1.19674639031291, 1.1196044646203518, 1.051364280283451, 1.0115201845765114, 0.9642757475376129, 0.9046180807054043, 0.8670687191188335, 0.8363020829856396, 0.7645089365541935, 0.745310939848423, 0.7182743065059185, 0.6608270555734634, 0.6400826014578342, 0.626079149544239, 0.6163761131465435, 0.5831687413156033, 0.5407951027154922, 0.5340034458786249, 0.5052143968641758, 0.5008159577846527, 0.4564967919141054, 0.4540996327996254, 0.44019830599427223, 0.4208365809172392, 0.4022085964679718, 0.3961198963224888, 0.373602656647563]"
5.0,1.0,256.0,64.0,,0.006863605959121501,removal,0.0,0.1302731055728383,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2789403091647387,0.9435527502254283,0.860836658480606,0.8288159771754635,0.8954925587119356,"[4.183859944343567, 3.5207948684692383, 3.4955204725265503, 3.426417291164398, 3.1416393518447876, 3.0015129148960114, 3.0404273867607117, 2.8255238980054855, 2.6670288294553757, 2.6401695162057877, 2.4371956810355186, 2.2792853862047195, 2.227449432015419, 2.0228074491024017, 1.9561996534466743, 1.767044223845005, 1.7133508399128914, 1.5669225975871086, 1.5135414823889732, 1.3915596082806587, 1.2831080183386803, 1.2063471749424934, 1.136232890188694, 1.093602765351534, 1.0269759371876717, 0.9573555886745453, 0.9168367385864258, 0.880804643034935, 0.825622022151947, 0.7853868342936039, 0.7580898590385914, 0.6915832571685314, 0.6760606095194817, 0.6455935947597027, 0.5958766024559736, 0.5811408422887325, 0.5619135536253452, 0.5523678455501795, 0.5274632927030325, 0.48962587490677834, 0.481824554502964, 0.45321074686944485, 0.45139156095683575, 0.41161893494427204, 0.4066441860049963, 0.3943589050322771, 0.3786307666450739, 0.3621461307629943, 0.3590171281248331, 0.33599436469376087]"
5.0,1.0,256.0,64.0,,0.006610489959275099,removal,0.0,0.1294943321188504,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2823086742184558,0.9407874962428615,0.8549477632753388,0.8282453637660485,0.8835285872581424,"[4.2147779911756516, 3.522133156657219, 3.526634603738785, 3.464123487472534, 3.172396704554558, 3.045189246535301, 3.095020577311516, 2.880933716893196, 2.7284934744238853, 2.7108952701091766, 2.509591870009899, 2.3551674634218216, 2.3113019913434982, 2.0999739691615105, 2.0388974398374557, 1.849256806075573, 1.7966268658638, 1.6474300771951675, 1.596662774682045, 1.4691973328590393, 1.3584803119301796, 1.277123473584652, 1.2074390426278114, 1.153779026120901, 1.0885292291641235, 1.0195375308394432, 0.9769110158085823, 0.9386132918298244, 0.8748742938041687, 0.8341962955892086, 0.8074210248887539, 0.7378470413386822, 0.721374336630106, 0.6890015639364719, 0.636430736631155, 0.6203245334327221, 0.5988277420401573, 0.5899335145950317, 0.5628715567290783, 0.5241772886365652, 0.5147345997393131, 0.48488221131265163, 0.4818200562149286, 0.43898680061101913, 0.43455492332577705, 0.4218790475279093, 0.40459500066936016, 0.38655549474060535, 0.3813276197761297, 0.35857756063342094]"
5.0,1.0,256.0,64.0,,0.0072055345202057,removal,0.0,0.1242614624596291,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2428379968563011,0.9434325217914037,0.8606027072008983,0.8288159771754635,0.8949448368848749,"[3.865839570760727, 3.208821564912796, 3.1974907368421555, 3.120689108967781, 2.8559642285108566, 2.7270333021879196, 2.758347988128662, 2.549055650830269, 2.4088009893894196, 2.363225497305393, 2.1773971766233444, 2.024804748594761, 1.9766133278608322, 1.797957643866539, 1.73650524020195, 1.5517673715949059, 1.4927518144249916, 1.3679336681962013, 1.3183914721012115, 1.2099668234586716, 1.1175482496619225, 1.046549130231142, 0.9817488975822926, 0.9409530386328697, 0.8803138621151447, 0.8242084011435509, 0.7935975976288319, 0.757373683154583, 0.7136755771934986, 0.675631906837225, 0.6475143581628799, 0.5935531351715326, 0.5800311509519815, 0.552517481148243, 0.510457769036293, 0.49827870912849903, 0.47999400086700916, 0.47476203367114067, 0.4490910042077303, 0.4181153606623411, 0.41173997335135937, 0.3881843648850918, 0.3847756013274193, 0.3503622245043516, 0.34722586162388325, 0.3367455340921879, 0.3240493703633547, 0.30880921613425016, 0.3048585904762149, 0.286146430298686]"
5.0,1.0,256.0,64.0,,0.0071401294192942,removal,0.0,0.12409925428552819,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.5826849139300195,0.9433122933573792,0.8599164410286905,0.825962910128388,0.8969126004267993,"[7.082893520593643, 6.054026752710342, 6.101353406906128, 6.007830202579498, 5.466318368911743, 5.208237558603287, 5.297397941350937, 4.906106680631638, 4.598006039857864, 4.545376941561699, 4.171759322285652, 3.8658905178308487, 3.799289509654045, 3.410486400127411, 3.2807549983263016, 2.9834477305412292, 2.889374792575836, 2.6155871152877808, 2.5488503351807594, 2.3180364593863487, 2.1115788742899895, 1.9964388459920883, 1.8820404037833214, 1.777408704161644, 1.6876741796731949, 1.5870362371206284, 1.5047429725527763, 1.4480801969766617, 1.3368081972002983, 1.2968329042196274, 1.2407452464103699, 1.1447033435106277, 1.110083233565092, 1.0715898089110851, 0.978134285658598, 0.9404505454003811, 0.9218632988631725, 0.8972157649695873, 0.874065525829792, 0.8058527410030365, 0.7978802174329758, 0.7431848868727684, 0.745593473315239, 0.6756250262260437, 0.663176491856575, 0.6459388583898544, 0.6143319252878428, 0.5921681765466928, 0.5796528235077858, 0.5493691451847553]"
5.0,1.0,256.0,64.0,,0.0068188339670494,removal,0.0,0.1275546710600392,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2477216586630541,0.9419897805831079,0.8562928309872883,0.8202567760342369,0.8956590316828967,"[3.8707635700702667, 3.220439910888672, 3.2143511325120926, 3.1577735394239426, 2.8974095582962036, 2.7722884863615036, 2.8094591200351715, 2.607018917798996, 2.459481082856655, 2.4354730993509293, 2.255941540002823, 2.10667272657156, 2.0670516788959503, 1.888722263276577, 1.8189228624105453, 1.6439440548419952, 1.5919714719057083, 1.4643433466553688, 1.410301499068737, 1.2968360409140587, 1.1919816434383392, 1.1244662441313267, 1.0574843175709248, 1.0193725004792213, 0.9575036950409412, 0.8932521604001522, 0.8558998070657253, 0.8205144554376602, 0.7709674872457981, 0.7290919423103333, 0.7039683870971203, 0.6453407909721136, 0.6312264036387205, 0.6031482517719269, 0.554279888048768, 0.5405016355216503, 0.523829685524106, 0.5179801117628813, 0.4898405373096466, 0.4576152339577675, 0.4483299795538187, 0.42373738065361977, 0.41937046498060226, 0.3820465821772814, 0.3789256550371647, 0.36801232397556305, 0.3533775005489588, 0.3369227210059762, 0.33345010317862034, 0.3141531627625227]"
5.0,1.0,256.0,64.0,,0.0074568356821649,removal,0.0,0.1224752331586902,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.22511239690711857,0.9439134355275023,0.8607998571085694,0.8231098430813125,0.9021161729749947,"[3.7593192905187607, 3.1317144483327866, 3.0928793996572495, 2.9997668266296387, 2.7514172792434692, 2.626077987253666, 2.652402475476265, 2.4559572339057922, 2.2946972250938416, 2.2557143792510033, 2.0787373036146164, 1.9390211328864098, 1.864787109196186, 1.6882564350962639, 1.6290638074278831, 1.4615594744682312, 1.4053820297122002, 1.2650544941425323, 1.2324936613440514, 1.126460425555706, 1.0433212853968143, 0.967803169041872, 0.9111323803663254, 0.8780176416039467, 0.8182740733027458, 0.7631825245916843, 0.7330071963369846, 0.6980105526745319, 0.6560215763747692, 0.6228656228631735, 0.5987364836037159, 0.5469489209353924, 0.5340340733528137, 0.509092902764678, 0.4686807878315449, 0.46153697185218334, 0.4456457197666168, 0.4378530252724886, 0.4120613969862461, 0.3837017994374037, 0.3777304198592901, 0.35760459303855896, 0.35311446338891983, 0.32275588251650333, 0.3196654189378023, 0.3107303474098444, 0.2987673059105873, 0.28378740791231394, 0.2820001030340791, 0.2637564679607749]"
5.0,1.0,256.0,64.0,,0.0074585259366011,removal,0.0,0.12224429662739708,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2179023256473757,0.9428914938382927,0.858982520630011,0.8256776034236804,0.8951649927133799,"[3.649164840579033, 3.038976952433586, 3.001651704311371, 2.924671694636345, 2.676615670323372, 2.5664476826786995, 2.5749518498778343, 2.3720674961805344, 2.230427920818329, 2.175638698041439, 2.016915626823902, 1.8855839297175407, 1.8101272210478783, 1.6521522924304008, 1.585844449698925, 1.4101877585053444, 1.3665065243840218, 1.235863484442234, 1.1896175891160965, 1.0913680456578732, 1.0065157748758793, 0.9361624680459499, 0.8823054544627666, 0.8529721386730671, 0.7940706163644791, 0.7351239919662476, 0.708989143371582, 0.6750622615218163, 0.638498704880476, 0.600707283243537, 0.580226968973875, 0.5263435952365398, 0.516253525391221, 0.4918807540088892, 0.4522499870508909, 0.4438070207834244, 0.428686136379838, 0.4254624489694834, 0.398220781236887, 0.37176120840013027, 0.36412424594163895, 0.34666871186345816, 0.34118649922311306, 0.3116595409810543, 0.30971113219857216, 0.30136980302631855, 0.2882881611585617, 0.27428346406668425, 0.2720559071749449, 0.2560243448242545]"
5.0,1.0,256.0,64.0,,0.0071269074768017,removal,0.0,0.1232586743492268,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.22850480403368884,0.9432521791403667,0.8598719008111665,0.8265335235378032,0.8961222553143766,"[3.746601566672325, 3.1047445088624954, 3.0835389345884323, 3.022048309445381, 2.7644741237163544, 2.643961153924465, 2.6678576916456223, 2.4748953729867935, 2.333650030195713, 2.2927466183900833, 2.1186178997159004, 1.9782628640532494, 1.928408496081829, 1.7636429741978645, 1.6917067468166351, 1.5224549248814583, 1.4769724532961845, 1.3331093341112137, 1.2908580414950848, 1.1920394599437714, 1.0988802760839462, 1.0310963243246078, 0.9680657386779785, 0.9327162802219391, 0.869754234328866, 0.8103126175701618, 0.7832396402955055, 0.7454088963568211, 0.6980734802782536, 0.6638669706881046, 0.640496015548706, 0.5856985971331596, 0.5686082225292921, 0.5462453197687864, 0.5009792055934668, 0.49200351908802986, 0.4733552932739258, 0.4704679287970066, 0.441536171361804, 0.409990768879652, 0.40485233068466187, 0.3829159066081047, 0.37938636541366577, 0.34525752253830433, 0.3433456141501665, 0.3319782540202141, 0.31997811049222946, 0.3048749687150121, 0.3010049210861325, 0.2848340477794409]"
5.0,1.0,256.0,64.0,,0.0076109071208043996,removal,0.0,0.11892875109565622,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2545251571406848,0.9437330928764652,0.8609127799924918,0.8268188302425108,0.8980824660418716,"[3.9949928522109985, 3.330957219004631, 3.3091783970594406, 3.2326597422361374, 2.942038267850876, 2.802694223821163, 2.8161282390356064, 2.594088599085808, 2.4347110614180565, 2.378172740340233, 2.182295083999634, 2.0279462561011314, 1.9594600945711136, 1.7763567119836807, 1.700174666941166, 1.5172798112034798, 1.4650213122367859, 1.3262076079845428, 1.2771474868059158, 1.1659488715231419, 1.0758322328329086, 1.0003065504133701, 0.9423302374780178, 0.9030727595090866, 0.8482866957783699, 0.7840297110378742, 0.7525204867124557, 0.7204901725053787, 0.6736305132508278, 0.6413045264780521, 0.6188607178628445, 0.5628476161509752, 0.549975136294961, 0.5254081133753061, 0.4844244811683893, 0.4712335877120495, 0.45660356245934963, 0.4504499677568674, 0.42650832422077656, 0.39508775994181633, 0.3893248848617077, 0.36856735311448574, 0.36417969316244125, 0.3313773684203625, 0.3296175040304661, 0.3213409800082445, 0.30596940219402313, 0.29195684287697077, 0.2885828372091055, 0.2716674264520407]"
5.0,1.0,256.0,64.0,,0.0079057225544053,removal,0.0,0.1251136432908087,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2626608786402957,0.9407874962428615,0.8551110024172258,0.8293865905848786,0.8825573363781171,"[4.038193881511688, 3.378915458917618, 3.344962567090988, 3.2611889988183975, 2.97214674949646, 2.8229041397571564, 2.8253794610500336, 2.598099708557129, 2.424238868057728, 2.3612590059638023, 2.160876251757145, 2.0006812810897827, 1.9263301491737366, 1.731578752398491, 1.6552396714687347, 1.4797107428312302, 1.420401118695736, 1.2859088331460953, 1.2364644333720207, 1.1269468553364277, 1.032897513359785, 0.9638983011245728, 0.9030748307704926, 0.86501869186759, 0.8149726409465075, 0.7548960372805595, 0.722502026706934, 0.6905997768044472, 0.6464409157633781, 0.6131607405841351, 0.5903030335903168, 0.5398242007941008, 0.526824414730072, 0.5026723854243755, 0.46266866475343704, 0.4504417311400175, 0.43796532042324543, 0.4292882699519396, 0.40770290419459343, 0.3789516035467386, 0.37407183460891247, 0.3519747871905565, 0.3481184337288141, 0.31790016777813435, 0.314902164041996, 0.30659513361752033, 0.2930616233497858, 0.2791056726127863, 0.2754554497078061, 0.2594037698581815]"
5.0,1.0,256.0,64.0,,0.007703735976925601,removal,0.0,0.1198452113440632,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.24348425913506572,0.9412082957619476,0.8541121929018267,0.816833095577746,0.8949633323915634,"[3.8979035764932632, 3.246948093175888, 3.2212282568216324, 3.13272587954998, 2.852105215191841, 2.721700817346573, 2.7330873161554337, 2.519695460796356, 2.3585680946707726, 2.310710147023201, 2.1162653118371964, 1.9620787277817726, 1.8931669294834137, 1.7146532982587814, 1.643870398402214, 1.461806371808052, 1.4064652398228645, 1.2760353833436966, 1.224958948791027, 1.120288647711277, 1.034292746335268, 0.959041889756918, 0.9042923599481583, 0.8650865443050861, 0.8095335923135281, 0.7529866769909859, 0.7213419675827026, 0.6900656074285507, 0.6525118127465248, 0.6161748729646206, 0.5906114354729652, 0.5383852403610945, 0.5265047755092382, 0.5024255532771349, 0.46289591304957867, 0.45149496011435986, 0.4356584083288908, 0.4301058519631624, 0.407169446349144, 0.37915187142789364, 0.372400751337409, 0.3521033897995949, 0.34785424172878265, 0.31743719801306725, 0.3142418507486582, 0.30641859397292137, 0.2924228301271796, 0.27911745570600033, 0.27861209120601416, 0.25975107681006193]"
5.0,1.0,256.0,64.0,,0.007526523452249101,removal,0.0,0.118661781586798,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2090675633976959,0.941809437932071,0.8555904084824604,0.8182596291012839,0.8965411493726914,"[3.583582952618599, 2.9653362035751343, 2.9329012483358383, 2.844491735100746, 2.6041557639837265, 2.4921999871730804, 2.5039329528808594, 2.314970016479492, 2.1692336350679398, 2.1246960684657097, 1.9652500674128532, 1.8350565135478973, 1.7621714174747467, 1.597386084496975, 1.53565014898777, 1.3720233887434006, 1.324703834950924, 1.198949046432972, 1.1573085747659206, 1.060766275972128, 0.9812531284987926, 0.9091190695762634, 0.8594574593007565, 0.8286493830382824, 0.7715979348868132, 0.716584850102663, 0.6869474574923515, 0.6570516042411327, 0.612268740311265, 0.5823259074240923, 0.5636303368955851, 0.5124443229287863, 0.49990891106426716, 0.4759807139635086, 0.44094882160425186, 0.43322003073990345, 0.4172769673168659, 0.41018572449684143, 0.3865842092782259, 0.36065291054546833, 0.35394528694450855, 0.3358877822756767, 0.33127328753471375, 0.30280649848282337, 0.30053268000483513, 0.29212968423962593, 0.27974054031074047, 0.2660992303863168, 0.2635259935632348, 0.2478079004213214]"
5.0,1.0,256.0,64.0,,0.0069461849809685,removal,0.0,0.11685661325568411,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2497830117262788,0.9428914938382926,0.8590793009556691,0.8265335235378031,0.8944144434593376,"[4.030289351940155, 3.367510348558426, 3.3380927443504333, 3.2538904696702957, 2.9874612540006638, 2.8612415492534637, 2.895133540034294, 2.6864499002695084, 2.5454137325286865, 2.5138549208641052, 2.3234827145934105, 2.181685596704483, 2.1144236847758293, 1.9279292449355125, 1.8577474802732468, 1.6829377487301826, 1.6297759041190147, 1.4877465665340424, 1.4421845152974129, 1.3206116408109665, 1.2238250896334648, 1.147536225616932, 1.0792246349155903, 1.0374113842844963, 0.9707824736833572, 0.9070783443748951, 0.8722424805164337, 0.8273291923105717, 0.7778944335877895, 0.7446026727557182, 0.7157450951635838, 0.6548891514539719, 0.6380425654351711, 0.613303616642952, 0.5634182374924421, 0.5495039559900761, 0.5329428073018789, 0.5239659994840622, 0.49600728414952755, 0.45968614891171455, 0.45433267392218113, 0.42901228554546833, 0.42574902065098286, 0.38883381709456444, 0.3876088447868824, 0.37311799451708794, 0.35780261643230915, 0.3413178725168109, 0.33855255879461765, 0.3176219221204519]"
