K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std,sampling,sampling_k,num_epochs,anomaly_detector
7.0,2.0,256.0,128.0,,0.0095209532698712,removal,0.0,0.1548573097550555,366.6,mean,GCNConv,15.0,14.0,,50.0,0.9628407828390737,0.9171879630255653,0.8990668159761105,0.9362747588426295,"[5.244669675827026, 5.34602677822113, 4.9819231033325195, 5.771648645401001, 5.010897517204285, 4.750769913196564, 5.307908058166504, 5.354845404624939, 4.6264960169792175, 4.796765863895416, 5.347816586494446, 5.4448859095573425, 4.136476397514343, 4.754482209682465, 4.432878911495209, 4.676497459411621, 3.9208104014396667, 3.8869282603263855, 3.9451199173927307, 4.134302198886871, 3.6511414647102356, 3.6481300592422485, 3.8934938311576843, 3.9041006565093994, 3.7479003071784973, 3.7795557379722595, 3.2819034457206726, 3.3940053582191467, 3.4008302688598633, 2.975323498249054, 2.928478181362152, 3.2756760120391846, 3.1922519207000732, 2.7476940751075745, 2.8977092504501343, 2.81156986951828, 2.6119118332862854, 2.4713613390922546, 2.6065176725387573, 2.3914825916290283, 2.2835536003112793, 2.2691184282302856, 2.229752540588379, 2.3290749192237854, 2.2594050765037537, 2.0756690204143524, 2.0852466225624084, 1.974229097366333, 1.9894781410694122, 1.908078134059906, 1.881321132183075, 1.9789600670337677, 1.7829199135303497, 1.7068196833133698, 1.8510033190250397, 1.6273152828216553, 1.7135412991046906, 1.5662702023983002, 1.5120000541210175, 1.467967450618744, 1.4558406472206116, 1.4731359779834747, 1.3662506341934204, 1.384796530008316, 1.5047172904014587, 1.4577823281288147, 1.304339200258255, 1.2819232642650604, 1.3738542795181274, 1.293941617012024, 1.2532351613044739, 1.2200004756450653, 1.2810401618480682, 1.1702071726322174, 1.132747322320938, 1.1048722863197327, 1.1581701338291168, 1.1392818987369537, 1.0144247114658356, 1.0519062131643295, 1.0115986317396164, 1.0237508565187454, 1.0302876234054565, 0.96903957426548, 0.9822922199964523, 0.9393662363290787, 0.881505012512207, 0.8888411372900009, 0.8793160617351532, 0.9397661536931992, 0.8937903940677643, 0.8617702722549438, 0.8628367036581039, 0.8676586002111435, 0.8550275564193726, 0.7901601195335388, 0.8280026763677597, 0.7529635280370712, 0.7679004520177841, 0.7515257298946381]",0.0030705714089576466,cluster,75.0,100.0,nearest_neighbors
5.0,2.0,256.0,128.0,,0.0083725836958126,removal,0.0,0.1514820016867118,366.6,mean,GCNConv,1024.0,14.0,,50.0,0.9623621912657038,0.9171701172307115,0.9102650242627846,0.924277138916288,"[3.2541791200637817, 3.2274057865142822, 3.1179586052894592, 3.2536248564720154, 3.125600576400757, 3.4233716130256653, 3.055082619190216, 2.852465331554413, 2.9812609553337097, 2.8920053243637085, 3.0165369510650635, 2.872941255569458, 2.821178913116455, 2.7079530358314514, 2.6465983986854553, 2.640489935874939, 2.601400852203369, 2.5203754901885986, 2.5862534642219543, 2.5449034571647644, 2.910110652446747, 2.8053255677223206, 2.424708366394043, 2.3608941435813904, 2.2395646572113037, 2.2800278067588806, 2.2328513860702515, 2.2067103385925293, 2.1682778000831604, 2.514453649520874, 2.1438481211662292, 2.1204395294189453, 2.017418086528778, 1.9900671243667603, 1.93343585729599, 2.0044893622398376, 1.9410259127616882, 1.9357726573944092, 2.0715509057044983, 1.7982882261276245, 1.7470113039016724, 1.7272730469703674, 1.854560136795044, 1.7493968307971954, 1.6301628351211548, 1.6843670308589935, 1.6088119745254517, 1.5760806202888489, 1.6272354423999786, 1.5564341843128204, 1.503208726644516, 1.4619776904582977, 1.6352128684520721, 1.4738737046718597, 1.4722963571548462, 1.4230133593082428, 1.3911146521568298, 1.3931314647197723, 1.331883043050766, 1.2991184890270233, 1.2462907135486603, 1.2591378688812256, 1.2416271567344666, 1.3107591569423676, 1.2049899399280548, 1.15288046002388, 1.1527966856956482, 1.1640087068080902, 1.1320204436779022, 1.13570636510849, 1.2354093790054321, 1.0671454966068268, 1.0740755498409271, 1.1635556519031525, 1.1226429343223572, 1.0330197513103485, 1.0780396163463593, 1.0185076892375946, 1.001273661851883, 1.0310499370098114, 0.9383233189582825, 0.962842732667923, 0.9234926104545593, 0.9966608285903931, 0.9001011252403259, 0.8651851713657379, 0.9540131092071533, 0.8691711723804474, 0.8537247180938721, 0.8213706314563751, 0.8335244357585907, 0.8147951364517212, 0.7956828773021698, 0.7729009538888931, 0.7927605658769608, 0.8089555352926254, 0.8096738457679749, 0.7588801681995392, 0.7074979543685913, 0.7636136412620544]",0.0041616204513183494,cluster,75.0,100.0,nearest_neighbors
5.0,2.0,256.0,128.0,,0.00890384794681,removal,0.0,0.1455121620233228,366.6,mean,GCNConv,15.0,14.0,,50.0,0.962738227501923,0.917128451733425,0.9007838745800673,0.9341971708935544,"[4.380078673362732, 4.408637464046478, 4.13847416639328, 4.65099573135376, 4.137637615203857, 3.9351133704185486, 4.314717233181, 4.333015859127045, 3.791656792163849, 3.889744520187378, 4.240056037902832, 4.320295810699463, 3.390265107154846, 3.771059811115265, 3.579332113265991, 3.7261915802955627, 3.192018747329712, 3.1528974175453186, 3.1844695806503296, 3.3083803057670593, 2.954999327659607, 2.9462629556655884, 3.101194143295288, 3.1123708486557007, 2.980399489402771, 3.005296766757965, 2.642320215702057, 2.723789930343628, 2.7277671098709106, 2.4053279161453247, 2.3667110204696655, 2.6176183819770813, 2.564391791820526, 2.228665053844452, 2.3243449926376343, 2.2666229009628296, 2.1158723533153534, 2.0107274055480957, 2.1151968240737915, 1.948205590248108, 1.8600207567214966, 1.8551113903522491, 1.823630839586258, 1.8931700587272644, 1.841793179512024, 1.7035638093948364, 1.707845002412796, 1.6251167953014374, 1.6387856006622314, 1.57202810049057, 1.552162617444992, 1.630384236574173, 1.478229284286499, 1.4203474521636963, 1.537146896123886, 1.359988510608673, 1.4252740740776062, 1.3102881908416748, 1.2658653855323792, 1.2302751541137695, 1.2258240580558777, 1.2374862730503082, 1.150666281580925, 1.1681880354881287, 1.2659532725811005, 1.2298728227615356, 1.1015190482139587, 1.0858658701181412, 1.1633604615926743, 1.0971677899360657, 1.06388521194458, 1.0383590757846832, 1.0922724157571793, 0.9999531805515289, 0.9697603732347488, 0.9468017816543579, 0.9912009388208389, 0.9778492599725723, 0.8716888278722763, 0.9049079716205597, 0.8721758723258972, 0.8828553110361099, 0.8886031210422516, 0.8369605392217636, 0.8493205606937408, 0.8120091259479523, 0.7645233869552612, 0.7719176560640335, 0.7638206481933594, 0.8160418570041656, 0.7775711268186569, 0.7517918646335602, 0.7517135143280029, 0.7562591880559921, 0.7457433789968491, 0.6910276710987091, 0.7235098779201508, 0.6594057232141495, 0.6726697832345963, 0.6603300869464874]",0.004090618315519834,cluster,75.0,100.0,nearest_neighbors
5.0,2.0,256.0,128.0,,0.0089647353903522,removal,0.0,0.1425420971683289,366.6,mean,GCNConv,15.0,14.0,,50.0,0.9627724126143065,0.9170691571208126,0.8992161254199328,0.9357643874496494,"[4.393218040466309, 4.414363086223602, 4.148742139339447, 4.656126797199249, 4.142234981060028, 3.9391019344329834, 4.3122647404670715, 4.33330911397934, 3.793749749660492, 3.892511248588562, 4.237415432929993, 4.315894067287445, 3.384088158607483, 3.766402542591095, 3.573311150074005, 3.719069480895996, 3.188774049282074, 3.151811897754669, 3.179253399372101, 3.300675868988037, 2.9503915309906006, 2.938600182533264, 3.093742072582245, 3.101883351802826, 2.97210693359375, 2.9969242215156555, 2.6306148767471313, 2.715227484703064, 2.714592397212982, 2.3981260657310486, 2.359497368335724, 2.610256791114807, 2.553477942943573, 2.2200810313224792, 2.31337833404541, 2.253873348236084, 2.104016274213791, 1.999681979417801, 2.105037897825241, 1.9375106990337372, 1.8504548370838165, 1.8450065553188324, 1.8135443031787872, 1.882587492465973, 1.8293495774269104, 1.6948350071907043, 1.6969155073165894, 1.615658551454544, 1.6280280649662018, 1.5612230002880096, 1.5411542057991028, 1.6194419860839844, 1.4689412415027618, 1.4137121140956879, 1.526126503944397, 1.3518694937229156, 1.4155728816986084, 1.3009661734104156, 1.2576019763946533, 1.220871776342392, 1.2164961397647858, 1.2287674248218536, 1.1417380571365356, 1.1599129438400269, 1.2572427690029144, 1.2203057408332825, 1.0936692655086517, 1.0781019479036331, 1.1539031267166138, 1.0881054997444153, 1.0545934438705444, 1.0289986580610275, 1.0830938965082169, 0.9917271584272385, 0.9627849161624908, 0.9394073337316513, 0.9828663468360901, 0.9684477746486664, 0.8642478436231613, 0.8965318948030472, 0.8652430176734924, 0.8746572136878967, 0.8803730309009552, 0.8305236548185349, 0.8423408716917038, 0.8049694150686264, 0.7583521753549576, 0.7656006813049316, 0.7562264502048492, 0.8090133965015411, 0.7703242152929306, 0.7443128675222397, 0.7451477497816086, 0.7493508607149124, 0.7389161586761475, 0.6854832172393799, 0.7174280136823654, 0.6538098603487015, 0.6670700162649155, 0.6539507955312729]",0.0044706741531371766,cluster,75.0,100.0,nearest_neighbors
14.0,2.0,256.0,64.0,,0.0020680937965723,removal,0.0,0.1518153198785381,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,0.9622938210409367,0.9169750086311568,0.9094438223217619,0.9246348335442527,"[13.11080276966095, 13.193454146385193, 15.780189514160156, 12.909005045890808, 13.261443972587585, 13.369233012199402, 12.398991584777832, 12.194264888763428, 13.460131525993347, 12.36332643032074, 12.102484822273254, 12.738271355628967, 12.04065477848053, 12.564998149871826, 12.101597309112549, 12.52240765094757, 11.978829503059387, 11.786397099494934, 11.648277997970581, 13.232797265052795, 11.93209445476532, 12.438923835754395, 11.60917341709137, 11.328796982765198, 12.11395001411438, 11.628554940223694, 12.602927923202515, 11.57043170928955, 11.955480575561523, 10.904879570007324, 11.472755551338196, 11.697250604629517, 11.17593514919281, 11.57397210597992, 10.753308892250061, 10.936886429786682, 10.60323178768158, 10.838236689567566, 11.593199849128723, 10.391392946243286, 11.29032826423645, 11.005954623222351, 10.442928194999695, 10.467387437820435, 10.53649628162384, 10.1356760263443, 10.520600080490112, 10.411107778549194, 10.23184585571289, 10.042823195457458]",0.0010568122441129999,,,,
22.0,2.0,256.0,128.0,,0.0015574624545935,removal,0.0,0.1518364075480679,366.6,sum,GCNConv,15.0,7.0,1.0,100.0,0.9618665071361422,0.9169425004614027,0.9193729003359463,0.914525681539103,"[16.11763632297516, 16.916501879692078, 17.685438752174377, 15.64568841457367, 16.355580687522888, 17.8033527135849, 15.226402521133423, 15.759491682052612, 16.090165734291077, 15.913957595825195, 17.173662424087524, 14.463624358177185, 14.854878664016724, 15.762961030006409, 15.516956686973572, 15.217864871025085, 15.320751667022705, 14.823384404182434, 15.345576882362366, 15.764211893081665, 14.634599447250366, 14.57830810546875, 14.280285120010376, 14.531468510627747, 15.115622878074646, 15.30080270767212, 15.592235922813416, 15.057101964950562, 15.47848093509674, 13.843270778656006, 14.778838515281677, 16.64176118373871, 14.532396793365479, 14.27830958366394, 14.808059453964233, 14.367777705192566, 15.729591131210327, 16.100212335586548, 13.538782835006714, 15.816346287727356, 14.163564324378967, 14.910633325576782, 16.37714946269989, 13.515511274337769, 13.476016640663147, 13.697625756263733, 14.629812955856323, 13.415485739707947, 13.851178288459778, 14.4157235622406]",0.003194195715685162,,,,
5.0,2.0,256.0,128.0,,0.0088924928494826,removal,0.0,0.1461666972431748,366.6,mean,GCNConv,1024.0,14.0,,50.0,0.9623963763780873,0.9169103797627397,0.9065322881672266,0.9276281449528389,"[3.2583596110343933, 3.2336880564689636, 3.1187580227851868, 3.248591899871826, 3.1179417967796326, 3.412076413631439, 3.0379594564437866, 2.8398053646087646, 2.9644891023635864, 2.8735544681549072, 2.9902846217155457, 2.846855342388153, 2.7948500514030457, 2.6803011894226074, 2.6173399090766907, 2.607896625995636, 2.5653801560401917, 2.4840914011001587, 2.5476309657096863, 2.5023715496063232, 2.8522908091545105, 2.7466564178466797, 2.3747270107269287, 2.309811592102051, 2.1879279613494873, 2.225211977958679, 2.1769829988479614, 2.1490458846092224, 2.110891878604889, 2.4381569623947144, 2.0813750624656677, 2.054293394088745, 1.9527679085731506, 1.924188256263733, 1.8703475594520569, 1.9329698085784912, 1.8703753352165222, 1.8613197803497314, 1.9889683723449707, 1.7287553548812866, 1.6765264868736267, 1.655784785747528, 1.7744843363761902, 1.6735160946846008, 1.5561591386795044, 1.6073210537433624, 1.5338190495967865, 1.5022699236869812, 1.5466440320014954, 1.479980856180191, 1.4279233515262604, 1.387862652540207, 1.547435462474823, 1.3959003388881683, 1.3933039605617523, 1.3449523150920868, 1.314253032207489, 1.3163824677467346, 1.2564442157745361, 1.2246279120445251, 1.1733435094356537, 1.185420274734497, 1.1700597405433655, 1.2306842803955078, 1.132421761751175, 1.0830190181732178, 1.081230640411377, 1.0913297832012177, 1.061355859041214, 1.062753975391388, 1.1547074019908905, 0.9981085956096649, 1.0043191313743591, 1.0860055983066559, 1.047004371881485, 0.9637530148029327, 1.0042985677719116, 0.9496633410453796, 0.9336673319339752, 0.9599717557430267, 0.8730989992618561, 0.8944922089576721, 0.8589258193969727, 0.9250975847244263, 0.8368761986494064, 0.8036904335021973, 0.8843746781349182, 0.8065477460622787, 0.7915437668561935, 0.7618566304445267, 0.7726098895072937, 0.755747601389885, 0.7369748950004578, 0.7156286239624023, 0.7340388149023056, 0.7480161786079407, 0.7485736906528473, 0.7020231187343597, 0.6536509543657303, 0.7054291516542435]",0.006838503176635742,cluster,75.0,100.0,nearest_neighbors
7.0,2.0,256.0,128.0,,0.007334431530850299,removal,0.0,0.1804916885426711,366.6,mean,GCNConv,15.0,13.0,,50.0,0.9620887103666353,0.9168792249277777,0.9132512131392311,0.9206372722634345,"[5.204161047935486, 5.319782614707947, 4.970311522483826, 5.812564134597778, 5.023845553398132, 4.790751814842224, 5.402326345443726, 5.48726212978363, 4.737639904022217, 4.943536460399628, 5.589515328407288, 5.710173964500427, 4.31875467300415, 5.051765203475952, 4.713673293590546, 5.035221457481384, 4.1807257533073425, 4.1657692193984985, 4.288706302642822, 4.538449466228485, 4.003202140331268, 4.0288947224617, 4.37077671289444, 4.41140478849411, 4.2659008502960205, 4.340861618518829, 3.7531256079673767, 3.919610917568207, 3.96947580575943, 3.461461663246155, 3.4312272667884827, 3.9210919737815857, 3.8269091844558716, 3.2775209546089172, 3.528106689453125, 3.4210362434387207, 3.194963216781616, 3.0188289284706116, 3.232505679130554, 2.9721755981445312, 2.8506141901016235, 2.8510966897010803, 2.8047186136245728, 2.996431827545166, 2.9255226850509644, 2.661733090877533, 2.707431435585022, 2.558503806591034, 2.6021018028259277, 2.5000001788139343, 2.4819841384887695, 2.649807870388031, 2.3650656938552856, 2.278138965368271, 2.500389337539673, 2.180107295513153, 2.3362698554992676, 2.1217209100723267, 2.0578669011592865, 2.005198657512665, 1.9878764748573303, 2.030901998281479, 1.879898577928543, 1.9170887470245361, 2.099610298871994, 2.0378063023090363, 1.820713847875595, 1.789017915725708, 1.9415837228298187, 1.8289507627487183, 1.7810910046100616, 1.7320293188095093, 1.8230030238628387, 1.663335531949997, 1.6096989810466766, 1.571500152349472, 1.6616409420967102, 1.6415092647075653, 1.4504860043525696, 1.5089519321918488, 1.4529807567596436, 1.473294198513031, 1.4925236701965332, 1.3976894915103912, 1.4221915304660797, 1.3676334023475647, 1.277396559715271, 1.287490427494049, 1.2788849472999573, 1.3752413988113403, 1.3074119687080383, 1.256605863571167, 1.263662189245224, 1.2725989520549774, 1.259196549654007, 1.1561006903648376, 1.2206601202487946, 1.1022150814533234, 1.1236880421638489, 1.103890985250473]",0.0024421915943614106,cluster,50.0,100.0,nearest_neighbors
7.0,2.0,256.0,128.0,,0.0011597903654479,removal,0.0,0.1346099457287612,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,0.9625843944961969,0.9168761794344803,0.9013064576334454,0.932997921169435,"[9.350149035453796, 9.581524848937988, 9.84687054157257, 9.16743516921997, 9.570744276046753, 10.166757822036743, 9.054099321365356, 9.085928201675415, 9.335889339447021, 9.262922823429108, 9.779200792312622, 8.711472630500793, 8.849106431007385, 9.230651378631592, 9.021247506141663, 8.875557899475098, 8.928200006484985, 8.788004279136658, 8.9115549325943, 9.146507024765015, 8.657647848129272, 8.651020526885986, 8.523151636123657, 8.547412097454071, 8.881888508796692, 8.952683806419373, 8.956799983978271, 8.543286204338074, 8.860180854797363, 8.268533945083618, 8.599350333213806, 9.36746060848236, 8.596716463565826, 8.42712926864624, 8.627399444580078, 8.380797863006592, 9.049850583076477, 9.003276228904724, 8.016899108886719, 8.89640873670578, 8.240442991256714, 8.549010634422302, 8.99659550189972, 8.003469944000244, 7.9969236850738525, 8.087929427623749, 8.388880729675293, 7.904373049736023, 7.952418804168701, 8.154921054840088]",0.001867103129326592,,,,
5.0,2.0,256.0,128.0,,0.0037372488085234004,removal,0.0,0.1415544188355766,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,0.9624305614904708,0.9167976456496121,0.9040686823441583,0.9299130925443719,"[7.681359589099884, 7.7457884550094604, 7.8821558356285095, 7.324589371681213, 7.557653844356537, 7.839900732040405, 7.061387777328491, 6.985575914382935, 7.077808618545532, 6.947908043861389, 7.186832010746002, 6.503789484500885, 6.489204525947571, 6.669612467288971, 6.465245425701141, 6.270016014575958, 6.267000317573547, 6.1087570786476135, 6.0999733209609985, 6.134646475315094, 5.812124311923981, 5.775530815124512, 5.617286503314972, 5.554871201515198, 5.647111713886261, 5.612346947193146, 5.546030521392822, 5.215003728866577, 5.283382534980774, 5.010200083255768, 5.057269752025604, 5.3010881543159485, 4.937058866024017, 4.792148232460022, 4.807071805000305, 4.625086605548859, 4.829550743103027, 4.7148231863975525, 4.275253772735596, 4.519641637802124, 4.281324505805969, 4.291338264942169, 4.35881832242012, 3.9961891174316406, 3.9401928782463074, 3.904821515083313, 3.946408748626709, 3.7422344982624054, 3.678204894065857, 3.6929805278778076]",0.000829065035797627,,,,
8.0,2.0,256.0,128.0,,0.0086013012818173,removal,0.0,0.1517168492203963,366.6,mean,GCNConv,1024.0,13.0,,50.0,0.9626869498333475,0.9167840125868676,0.8982456140350876,0.9361963500692445,"[4.23254668712616, 4.20033323764801, 4.041461706161499, 4.310955882072449, 4.0937721729278564, 4.602141499519348, 3.9978301525115967, 3.7671703100204468, 3.997990369796753, 3.847193121910095, 4.020610332489014, 3.836714267730713, 3.820251226425171, 3.60576331615448, 3.5224004983901978, 3.5259734392166138, 3.5200753211975098, 3.393197238445282, 3.5280677676200867, 3.460565686225891, 4.111275494098663, 3.938375174999237, 3.3216360807418823, 3.2360202074050903, 3.0848665833473206, 3.1302099227905273, 3.079302668571472, 3.0335522294044495, 2.9804205894470215, 3.6011481881141663, 2.967400848865509, 2.9481897354125977, 2.798392117023468, 2.7661006450653076, 2.680668294429779, 2.8017062544822693, 2.7192200422286987, 2.722503960132599, 2.9410847425460815, 2.5135154128074646, 2.445887506008148, 2.4228338599205017, 2.627843677997589, 2.450337827205658, 2.290215849876404, 2.3625141978263855, 2.2535038590431213, 2.2067747712135315, 2.2909966707229614, 2.188055098056793, 2.1096264719963074, 2.046568751335144, 2.334544003009796, 2.069077432155609, 2.0763107538223267, 1.9917296171188354, 1.9525298476219177, 1.9518441557884216, 1.8620120882987976, 1.8150392770767212, 1.7426522970199585, 1.7533725500106812, 1.7309758067131042, 1.8354727029800415, 1.6747519969940186, 1.599217712879181, 1.5987082719802856, 1.6122072339057922, 1.5671142935752869, 1.5791274309158325, 1.7229444682598114, 1.4786956310272217, 1.4818924963474274, 1.6107366681098938, 1.5535716712474823, 1.4224052131175995, 1.4811353981494904, 1.39584282040596, 1.3730125427246094, 1.4175730347633362, 1.2831366062164307, 1.3156139850616455, 1.2590554654598236, 1.3651915788650513, 1.224172830581665, 1.1755939424037933, 1.3013970851898193, 1.1803266406059265, 1.154376745223999, 1.113520324230194, 1.1263979077339172, 1.0991686880588531, 1.073009729385376, 1.0417659282684326, 1.0669714212417603, 1.087829738855362, 1.0907931625843048, 1.0183122158050537, 0.9491283595561981, 1.023682862520218]",0.008031298708620759,cluster,75.0,100.0,nearest_neighbors
6.0,2.0,256.0,128.0,,0.0091160741425879,removal,0.0,0.1491900000169726,366.6,mean,GCNConv,1024.0,14.0,,50.0,0.9624134689342793,0.9167655992265435,0.9042926465098917,0.9296265952666822,"[3.6299679279327393, 3.5943011045455933, 3.4681143760681152, 3.6404415369033813, 3.480359435081482, 3.8417405486106873, 3.394749701023102, 3.176286995410919, 3.3332701325416565, 3.223557710647583, 3.3608880043029785, 3.1970216631889343, 3.150546967983246, 3.0044890642166138, 2.9351977705955505, 2.9305917620658875, 2.8940253257751465, 2.7955596446990967, 2.8814215064048767, 2.827970862388611, 3.259810447692871, 3.1335262060165405, 2.686719834804535, 2.6111955642700195, 2.4782000184059143, 2.516504228115082, 2.4643203616142273, 2.428260028362274, 2.386305809020996, 2.7870389223098755, 2.355511784553528, 2.329164981842041, 2.2100760340690613, 2.1796683073043823, 2.1134970784187317, 2.1901755332946777, 2.120898187160492, 2.1116466522216797, 2.2611968517303467, 1.9561835527420044, 1.8974339962005615, 1.872771680355072, 2.0134366750717163, 1.8918822407722473, 1.7591522932052612, 1.8163499236106873, 1.7313263416290283, 1.6948550343513489, 1.7478249669075012, 1.6689223647117615, 1.609251081943512, 1.5635026693344116, 1.7516125738620758, 1.5718752443790436, 1.569159835577011, 1.5123594403266907, 1.4781683385372162, 1.477844476699829, 1.411033421754837, 1.3738210499286652, 1.3172683119773865, 1.3272916376590729, 1.310064673423767, 1.379642128944397, 1.265730619430542, 1.2103638648986816, 1.207466334104538, 1.217680186033249, 1.1836340725421906, 1.186206877231598, 1.2895704209804535, 1.1132307946681976, 1.118059754371643, 1.2097592651844025, 1.1656591594219208, 1.0709826350212097, 1.1156639754772186, 1.0529228150844574, 1.0353218615055084, 1.0654146671295166, 0.9671019911766052, 0.9909617900848389, 0.9507502615451813, 1.0249375700950623, 0.9246895015239716, 0.8876729905605316, 0.9775775671005249, 0.8901900947093964, 0.8731840550899506, 0.8405493199825287, 0.8515806794166565, 0.8321800231933594, 0.8113506734371185, 0.787625789642334, 0.8078653067350388, 0.8224817663431168, 0.8237444013357162, 0.7706262022256851, 0.7179668545722961, 0.774886891245842]",0.006221989490578301,cluster,75.0,100.0,nearest_neighbors
8.0,2.0,256.0,128.0,,0.0079745458194893,removal,0.0,0.1627921239107204,366.6,mean,GCNConv,15.0,13.0,,50.0,0.9624476540466628,0.9166648500346486,0.902127659574468,0.9319066713360016,"[5.572118520736694, 5.713318109512329, 5.329582691192627, 6.287128210067749, 5.409546971321106, 5.131662011146545, 5.797445178031921, 5.899056911468506, 5.076627135276794, 5.310392260551453, 6.047417759895325, 6.176489233970642, 4.601095497608185, 5.448889136314392, 5.0273473262786865, 5.396819472312927, 4.44698441028595, 4.438949525356293, 4.556034743785858, 4.847305059432983, 4.251426517963409, 4.277337670326233, 4.65462327003479, 4.688074171543121, 4.540446937084198, 4.6148428320884705, 3.9547672867774963, 4.145423054695129, 4.184259295463562, 3.6452651619911194, 3.6127625703811646, 4.137938439846039, 4.02907919883728, 3.4438565969467163, 3.7059850692749023, 3.586162030696869, 3.3419737815856934, 3.1547489166259766, 3.37115615606308, 3.084543764591217, 2.9634557366371155, 2.958915412425995, 2.9169663786888123, 3.107908010482788, 3.024608075618744, 2.750519812107086, 2.7960044741630554, 2.637484312057495, 2.6735941767692566, 2.568613350391388, 2.543604075908661, 2.7135555148124695, 2.4237306118011475, 2.3241089582443237, 2.5454441905021667, 2.221896171569824, 2.368864357471466, 2.15504789352417, 2.0875110626220703, 2.0329497158527374, 2.012004107236862, 2.0533962547779083, 1.898282676935196, 1.93313330411911, 2.1184805631637573, 2.0502665638923645, 1.8286480009555817, 1.7985126376152039, 1.944577544927597, 1.8304655849933624, 1.7798448204994202, 1.726507544517517, 1.8181753754615784, 1.656212031841278, 1.6009525060653687, 1.5637822151184082, 1.6504619419574738, 1.6222713887691498, 1.4396385550498962, 1.4968736469745636, 1.4376571476459503, 1.453756332397461, 1.4702208638191223, 1.3794119358062744, 1.403141736984253, 1.3464249670505524, 1.25607231259346, 1.2675882279872894, 1.2534263730049133, 1.3507925271987915, 1.2794122397899628, 1.2286104559898376, 1.238049179315567, 1.2450793981552124, 1.229538470506668, 1.129313439130783, 1.1915165185928345, 1.0764889121055603, 1.098598062992096, 1.0729349553585052]",0.0038525476286258233,cluster,75.0,100.0,nearest_neighbors
18.0,2.0,256.0,128.0,,0.0022144772368634,removal,0.0,0.1600636128676748,366.6,sum,GCNConv,15.0,5.0,1.0,200.0,0.9621399880352108,0.9166598887666023,0.9093691675998506,0.9241231043135096,"[28.154269695281982, 29.313756585121155, 27.67733383178711, 29.3359317779541, 27.95996057987213, 28.809820652008057, 28.882071614265442, 27.231433868408203, 30.702873945236206, 29.36240577697754, 29.79686188697815, 26.197269439697266, 25.589425802230835, 25.053265929222107, 24.55925154685974, 28.7365403175354, 25.197393774986267, 23.99471366405487, 24.71465313434601, 23.73689603805542, 23.195339798927307, 25.28932285308838, 23.485758304595947, 26.598147749900818, 24.26660418510437, 23.61085993051529, 22.740368247032166, 22.374024987220764, 20.771635055541992, 21.109506011009216, 22.963851809501648, 22.9089834690094, 21.891520977020264, 20.395111083984375, 20.40921187400818, 22.358062744140625, 20.175575613975525, 20.07957637310028, 18.67111051082611, 18.97704726457596, 18.60499280691147, 18.771582424640656, 18.546985983848572, 18.475416719913483, 18.504639089107513, 17.6856449842453, 18.68324649333954, 17.46898764371872, 17.194320917129517, 16.20153135061264]",0.0006261740475439771,,,,
