K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std,sampling,sampling_k,num_epochs,anomaly_detector
9.0,2.0,128.0,128.0,,0.0070970499248607,removal,0.0,0.3159181109681585,366.6,mean,GCNConv,512.0,10.0,,200.0,0.9106351550960119,0.8538960755634182,0.8645476772616139,0.8438927349948118,"[30.87086820602417, 30.00642204284668, 29.39040994644165, 27.604586124420166, 27.281394243240356, 26.572405338287354, 25.767322301864624, 24.624298572540283, 23.736874103546143, 23.334553003311157, 22.504220247268677, 21.71330165863037, 21.266717195510864, 20.208397150039673, 19.914543867111206, 19.226741790771484, 18.796032190322876, 17.894339084625244, 17.748140335083008, 16.8800528049469, 16.508584022521973, 16.256797552108765, 15.539429664611816, 15.292383193969727, 14.906322479248047, 14.40990686416626, 13.928918838500977, 13.670852065086365, 13.298370361328125, 12.679579496383667, 12.417076468467712, 12.168404340744019, 11.789368033409119, 11.537195682525635, 11.24728548526764, 11.068180680274963, 10.791960000991821, 10.512182712554932, 10.182872653007507, 10.037157893180847, 9.68373990058899, 9.462624669075012, 9.270752549171448, 9.083827495574951, 8.913830757141113, 8.61221730709076, 8.413128137588501, 8.262756943702698, 7.999392867088318, 7.92141056060791, 7.7856045961380005, 7.566259264945984, 7.333822250366211, 7.293355941772461, 7.130050539970398, 6.905263781547546, 6.919160842895508, 6.651316821575165, 6.626070857048035, 6.44398832321167, 6.2616143226623535, 6.212106466293335, 6.046734094619751, 5.943200349807739, 5.895001947879791, 5.627303242683411, 5.572344720363617, 5.51116806268692, 5.418209195137024, 5.3364720940589905, 5.251827657222748, 5.12845903635025, 4.999048471450806, 4.9773308634758, 4.816887319087982, 4.7801899909973145, 4.732763409614563, 4.591494977474213, 4.551841557025909, 4.470873653888702, 4.423156380653381, 4.328932344913483, 4.224925518035889, 4.169484257698059, 4.1222705245018005, 4.103899419307709, 3.983716070652008, 3.9055785536766052, 3.834543764591217, 3.7834444642066956, 3.7435998916625977, 3.700554311275482, 3.6561033129692078, 3.6204853653907776, 3.5470951795578003, 3.5123109221458435, 3.433337926864624, 3.40843266248703, 3.359293282032013, 3.2963387966156006, 3.2299821078777313, 3.2098958492279053, 3.1876645982265472, 3.1353654861450195, 3.0833346843719482, 3.0286228954792023, 3.029935896396637, 2.9726856350898743, 2.909195899963379, 2.8758895993232727, 2.841236561536789, 2.8516119718551636, 2.794761747121811, 2.717843621969223, 2.7122582495212555, 2.6723669171333313, 2.6178001761436462, 2.62092262506485, 2.6151044070720673, 2.5224907398223877, 2.527784526348114, 2.491349905729294, 2.4938488602638245, 2.4522909224033356, 2.4260548055171967, 2.3534306585788727, 2.3479923605918884, 2.3039934039115906, 2.2679870426654816, 2.2819733321666718, 2.2186325788497925, 2.213750809431076, 2.2044465243816376, 2.1627058386802673, 2.1556213200092316, 2.113382041454315, 2.0952495336532593, 2.0525707602500916, 2.040607750415802, 1.996525377035141, 1.9910278916358948, 1.9783728122711182, 1.9358580708503723, 1.9307083189487457, 1.9246280789375305, 1.9144687354564667, 1.8884724974632263, 1.8665737509727478, 1.8238306939601898, 1.834707498550415]",0.009627221522187729,nearest_neighbors,75.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0059259462357362,removal,0.0,0.22758820466444823,366.6,mean,GINConv,15.0,7.0,1.0,300.0,0.9117429837518463,0.8538025767442659,0.8530562347188264,0.8545817126195144,"[27.089392364025116, 28.125823974609375, 26.93887746334076, 25.330826699733734, 24.185559809207916, 22.210478127002716, 22.078061521053314, 20.821039617061615, 20.496305525302887, 18.7616468667984, 17.83047640323639, 17.14099684357643, 15.719149649143219, 15.053435623645782, 14.586526274681091, 13.731613874435425, 12.518629670143127, 11.7721848487854, 11.063863724470139, 10.470386296510696, 9.826057523488998, 9.135493874549866, 8.421870768070221, 8.154739290475845, 7.634320884943008, 7.065060541033745, 6.66570907831192, 6.428963720798492, 5.765847235918045, 5.628076508641243, 5.365604385733604, 5.056345492601395, 4.781409442424774, 4.520340651273727, 4.243853390216827, 4.156022489070892, 3.9071166962385178, 3.711184449493885, 3.503002181649208, 3.372752234339714, 3.2323681116104126, 3.1818175092339516, 2.924165941774845, 2.882733978331089, 2.6920730620622635, 2.673542805016041, 2.5493993684649467, 2.4320475682616234, 2.376767247915268, 2.255817234516144]",0.004515117000496029,,,,
9.0,2.0,128.0,128.0,,0.0045167418927323,removal,0.0,0.3061043870477675,366.6,mean,GCNConv,256.0,13.0,,200.0,0.9096750369276219,0.8538002365138746,0.8723716381418093,0.8365232588751337,"[12.852388978004456, 12.866967022418976, 12.929295599460602, 12.250088632106781, 12.519028723239899, 12.030865609645844, 12.038009524345398, 11.472693145275116, 11.595745742321014, 11.152465164661407, 10.807553112506866, 10.692134499549866, 10.390124917030334, 10.155314207077026, 9.662997722625732, 9.647372484207153, 9.416036427021027, 8.891916573047638, 8.768464982509613, 8.422284305095673, 8.319273293018341, 8.073294937610626, 7.759181916713715, 7.563521921634674, 7.250513315200806, 7.060593008995056, 6.650067865848541, 6.516794800758362, 6.256231129169464, 6.071136951446533, 5.834243059158325, 5.693863481283188, 5.510486334562302, 5.238381266593933, 5.100339114665985, 4.897397726774216, 4.803488254547119, 4.6014324724674225, 4.42021170258522, 4.334294021129608, 4.215968668460846, 4.011507451534271, 3.884228527545929, 3.728974163532257, 3.770693153142929, 3.4989533722400665, 3.411064714193344, 3.345026046037674, 3.2611630856990814, 3.13520285487175, 2.987200915813446, 2.976404219865799, 2.8637430667877197, 2.7954086661338806, 2.729264050722122, 2.6501801013946533, 2.592006355524063, 2.503785640001297, 2.4877546578645706, 2.385957643389702, 2.3311988562345505, 2.2042092829942703, 2.220359742641449, 2.1676463037729263, 2.0920262783765793, 2.080794721841812, 1.9735196083784103, 1.9516307413578033, 1.9149355441331863, 1.8713091760873795, 1.8043752908706665, 1.7502884268760681, 1.7285917699337006, 1.7029689699411392, 1.663662075996399, 1.6327044367790222, 1.594619795680046, 1.5452179312705994, 1.5117578953504562, 1.4832170009613037, 1.4704763740301132, 1.4420925453305244, 1.384994924068451, 1.3880843445658684, 1.3277002573013306, 1.3103765547275543, 1.3029309585690498, 1.270616315305233, 1.2436806485056877, 1.2153587713837624, 1.1963388472795486, 1.188234031200409, 1.1527899578213692, 1.1705178618431091, 1.1236010491847992, 1.0918663665652275, 1.0751514211297035, 1.0635609924793243, 1.040480948984623, 1.0378708690404892, 1.013143166899681, 0.9774225577712059, 0.9852939546108246, 0.9499429538846016, 0.9371359571814537, 0.9297771751880646, 0.9103493764996529, 0.9082208573818207, 0.8885572105646133, 0.8652286306023598, 0.8556695654988289, 0.8486176431179047, 0.8238829076290131, 0.8205987960100174, 0.7930091097950935, 0.8112992495298386, 0.7715591564774513, 0.7752026468515396, 0.7436070218682289, 0.7394587025046349, 0.7320051081478596, 0.7255729734897614, 0.7241213172674179, 0.7071766443550587, 0.6987815722823143, 0.683226615190506, 0.6771673001348972, 0.6706294640898705, 0.662378579378128, 0.6449354439973831, 0.6418931297957897, 0.637367844581604, 0.6262344047427177, 0.6168226897716522, 0.6017152182757854, 0.600502822548151, 0.5975460782647133, 0.5871649533510208, 0.5674477927386761, 0.578865546733141, 0.5499691143631935, 0.556941781193018, 0.5592026896774769, 0.5333964377641678, 0.542100302875042, 0.5359411314129829, 0.5246759206056595, 0.515003003180027, 0.5098249092698097, 0.5039754062891006]",0.007922195139021196,neighbor,50.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.006600803936732199,removal,0.0,0.3116406311066224,366.6,mean,GCNConv,512.0,10.0,,200.0,0.9112259970457902,0.8537745986111535,0.8572127139364303,0.8506885197661674,"[30.949777603149414, 30.147535800933838, 29.624316215515137, 27.83464765548706, 27.62899088859558, 27.014188289642334, 26.1783709526062, 25.108254194259644, 24.290862321853638, 23.85533118247986, 23.08146643638611, 22.335208415985107, 21.935530185699463, 20.89114546775818, 20.60169816017151, 19.921568393707275, 19.500017881393433, 18.591505765914917, 18.508890867233276, 17.601556539535522, 17.264203786849976, 17.081501722335815, 16.314173698425293, 16.071990489959717, 15.73788332939148, 15.216242551803589, 14.719286441802979, 14.44917917251587, 14.054115056991577, 13.478423357009888, 13.207143545150757, 12.945980787277222, 12.562807083129883, 12.31556260585785, 12.019680619239807, 11.842098951339722, 11.58546268939972, 11.268523335456848, 10.938501119613647, 10.795765161514282, 10.42552137374878, 10.198551177978516, 9.992314457893372, 9.790775060653687, 9.625900030136108, 9.299447059631348, 9.100027203559875, 8.941538453102112, 8.660823464393616, 8.577240824699402, 8.447442054748535, 8.209968209266663, 7.974806070327759, 7.938118934631348, 7.755948543548584, 7.507938623428345, 7.531003832817078, 7.252006411552429, 7.226743459701538, 7.031066179275513, 6.837385296821594, 6.791155219078064, 6.611107170581818, 6.495196878910065, 6.4626312255859375, 6.1560158133506775, 6.1023688316345215, 6.036414861679077, 5.938726246356964, 5.856091737747192, 5.760564029216766, 5.632301032543182, 5.493533611297607, 5.460902154445648, 5.298172056674957, 5.253154814243317, 5.1994863748550415, 5.063941121101379, 4.999611020088196, 4.922871649265289, 4.872027575969696, 4.764997363090515, 4.661495387554169, 4.5969279408454895, 4.547102928161621, 4.534133076667786, 4.390308380126953, 4.314583778381348, 4.231675505638123, 4.175594329833984, 4.145805835723877, 4.094039559364319, 4.039118468761444, 4.005940139293671, 3.9251264929771423, 3.8847129940986633, 3.7977404594421387, 3.7687899470329285, 3.719585359096527, 3.6497976779937744, 3.5731748938560486, 3.5575825572013855, 3.533218502998352, 3.4730488061904907, 3.418714940547943, 3.3557252883911133, 3.358995020389557, 3.2979445457458496, 3.231493651866913, 3.199510335922241, 3.1510106921195984, 3.1713927388191223, 3.0990148782730103, 3.0191890597343445, 3.0121204257011414, 2.969994992017746, 2.9108225107192993, 2.9136622846126556, 2.9048238694667816, 2.8041354715824127, 2.810239613056183, 2.7710241973400116, 2.7724203765392303, 2.7261176705360413, 2.6963999271392822, 2.6232984960079193, 2.6080625355243683, 2.5635809898376465, 2.522788792848587, 2.536161035299301, 2.470477968454361, 2.4662839770317078, 2.4555712044239044, 2.410403996706009, 2.403117209672928, 2.3517001569271088, 2.336773008108139, 2.2885536551475525, 2.276439994573593, 2.2242304384708405, 2.222249925136566, 2.2058975398540497, 2.158151149749756, 2.152446925640106, 2.145913243293762, 2.1311667561531067, 2.1007412374019623, 2.0812342166900635, 2.0342114865779877, 2.045466899871826]",0.009729642069838663,nearest_neighbors,75.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0067067798768263,removal,0.0,0.2243734619664511,366.6,mean,GCNConv,256.0,6.0,,300.0,0.9135155096011817,0.8537292396908878,0.8359413202933986,0.8729460727841808,"[12.920275568962097, 12.842257022857666, 12.532078623771667, 12.258356928825378, 11.681427359580994, 11.419013619422913, 11.054262697696686, 10.750092387199402, 10.513037383556366, 10.046738028526306, 9.702420771121979, 9.223414838314056, 8.86058497428894, 8.482542872428894, 8.066507518291473, 7.610003352165222, 7.28723418712616, 6.908448219299316, 6.590447425842285, 6.295374393463135, 6.081732600927353, 5.615708202123642, 5.325702726840973, 5.136376351118088, 4.812875211238861, 4.605318009853363, 4.311551988124847, 4.085496008396149, 3.944232076406479, 3.7171013057231903, 3.607220560312271, 3.388989180326462, 3.263512670993805, 3.1455069184303284, 2.9850732386112213, 2.8139263093471527, 2.7283307760953903, 2.5988777726888657, 2.5487110465765, 2.4413201361894608, 2.3265395760536194, 2.280014544725418, 2.1657570749521255, 2.1152117401361465, 2.0246716886758804, 1.9445917308330536, 1.8647977411746979, 1.7931699305772781, 1.7830820381641388, 1.6989678293466568, 1.6467633992433548, 1.5784784853458405, 1.5479967147111893, 1.5264317691326141, 1.4650761634111404, 1.3862092420458794, 1.347268469631672, 1.3227761909365654, 1.3033920601010323, 1.2738773748278618, 1.2332968190312386, 1.177217423915863, 1.1621341407299042, 1.115681141614914, 1.105436995625496, 1.0899827778339386, 1.0382570177316666, 1.02094217389822, 0.9993601888418198, 0.9897521287202835, 0.9522755965590477, 0.9254711344838142, 0.8871715664863586, 0.9037349820137024, 0.8700501397252083, 0.8539015725255013, 0.8409729301929474, 0.8018693998456001, 0.7903768122196198, 0.7808898687362671, 0.7738344967365265, 0.7493945062160492, 0.7343661971390247, 0.7203874588012695, 0.6961023285984993, 0.6804646924138069, 0.6814370229840279, 0.6712217219173908, 0.6499337293207645, 0.6457129567861557, 0.6283079721033573, 0.6161720119416714, 0.5935197807848454, 0.5898997224867344, 0.5824112445116043, 0.572682436555624, 0.5635216869413853, 0.5510838553309441, 0.5454395785927773, 0.5340912155807018]",0.004715548532447732,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0099577893622557,removal,0.0,0.3122247962248248,366.6,mean,GCNConv,512.0,10.0,,200.0,0.9107090103397342,0.8536942198682423,0.8623471882640587,0.8458180493551397,"[30.679274082183838, 29.55730628967285, 28.470991134643555, 26.3669331073761, 25.78662395477295, 24.767728328704834, 23.769283056259155, 22.406815767288208, 21.365089893341064, 20.6406831741333, 19.69686007499695, 18.784173727035522, 18.197511196136475, 17.0799880027771, 16.624217987060547, 15.860985517501831, 15.341410160064697, 14.449941158294678, 14.187288522720337, 13.40131664276123, 12.967612147331238, 12.66077435016632, 11.970042943954468, 11.6900075674057, 11.30371880531311, 10.851556897163391, 10.404050946235657, 10.131181240081787, 9.800613284111023, 9.305846452713013, 9.015766501426697, 8.791572213172913, 8.46314287185669, 8.254496455192566, 7.993628978729248, 7.812708497047424, 7.613312005996704, 7.357215404510498, 7.098959684371948, 6.973268747329712, 6.688640296459198, 6.509667754173279, 6.34448379278183, 6.198506295681, 6.047191381454468, 5.816593110561371, 5.692080140113831, 5.551249623298645, 5.355892241001129, 5.288030385971069, 5.178614914417267, 5.033820629119873, 4.855839014053345, 4.814877808094025, 4.693151772022247, 4.540791571140289, 4.517588913440704, 4.35179203748703, 4.322838604450226, 4.192822873592377, 4.065165460109711, 4.036598742008209, 3.9102931022644043, 3.8343849778175354, 3.79826956987381, 3.6106404066085815, 3.572385609149933, 3.5293164253234863, 3.4649577140808105, 3.4077685475349426, 3.3477391600608826, 3.2600716948509216, 3.1768068969249725, 3.1518599689006805, 3.045015186071396, 3.020240694284439, 2.9878864884376526, 2.900722086429596, 2.8533365726470947, 2.809161216020584, 2.777936726808548, 2.7145256400108337, 2.653227746486664, 2.612680494785309, 2.572041243314743, 2.567051261663437, 2.4853741824626923, 2.4348584711551666, 2.3888497352600098, 2.352495700120926, 2.328730523586273, 2.302216947078705, 2.2681795060634613, 2.246441423892975, 2.1985789835453033, 2.179277539253235, 2.123487174510956, 2.104251503944397, 2.077529788017273, 2.0320732593536377, 1.9917920231819153, 1.9817189872264862, 1.958802193403244, 1.9291531145572662, 1.8952374756336212, 1.8610078990459442, 1.85945725440979, 1.824241042137146, 1.789501428604126, 1.7638521492481232, 1.741765320301056, 1.7475399672985077, 1.7110334038734436, 1.663188874721527, 1.6595475375652313, 1.6351128369569778, 1.6006516069173813, 1.60003300011158, 1.5922967791557312, 1.541351318359375, 1.5394020974636078, 1.5175799876451492, 1.517974779009819, 1.4880675375461578, 1.4747352302074432, 1.4364413619041443, 1.4257765412330627, 1.4010488092899323, 1.376669555902481, 1.384021818637848, 1.3505253344774246, 1.3428098559379578, 1.3362166434526443, 1.3090263605117798, 1.3090522736310959, 1.277189388871193, 1.2697060108184814, 1.2429311722517014, 1.2367542684078217, 1.2105578929185867, 1.2045653313398361, 1.1983142495155334, 1.1691677272319794, 1.1658886820077896, 1.1632539629936218, 1.1541155725717545, 1.1394730657339096, 1.1263561993837357, 1.0995904803276062, 1.1068059355020523]",0.004714457507074089,nearest_neighbors,75.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0059957485504282,removal,0.0,0.2543101542718362,366.6,mean,GATConv,256.0,14.0,,100.0,0.9112998522895126,0.8535724279575572,0.8555012224938876,0.8518806793048936,"[12.997549891471863, 12.688379168510437, 12.478701710700989, 12.127951085567474, 11.921998977661133, 11.725281178951263, 11.473995745182037, 11.112476587295532, 10.889450371265411, 10.38933515548706, 10.287880957126617, 9.823405385017395, 9.179657518863678, 9.053081393241882, 8.760494530200958, 8.297090649604797, 8.028067946434021, 7.651562690734863, 7.322615206241608, 6.953655898571014, 6.606601357460022, 6.2515504360198975, 6.04581755399704, 5.826479434967041, 5.552924066781998, 5.21323224902153, 4.937596470117569, 4.851701527833939, 4.593264430761337, 4.417141973972321, 4.146659761667252, 4.003181219100952, 3.836170107126236, 3.666112035512924, 3.4887868762016296, 3.3831640481948853, 3.2030659914016724, 3.126554399728775, 2.9424512833356857, 2.8494280725717545, 2.7876277714967728, 2.655715838074684, 2.5503352731466293, 2.4914885610342026, 2.4043138325214386, 2.293671175837517, 2.2063201665878296, 2.175689175724983, 2.0774477422237396, 2.0236640572547913]",0.010811862672214314,neighbor,50.0,50.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0061986374526056,removal,0.0,0.3012885966922009,366.6,mean,GATConv,512.0,10.0,,100.0,0.9094534711964549,0.853459007618574,0.8728606356968214,0.8354067095553226,"[6.797305107116699, 7.060808420181274, 6.878276824951172, 6.714522123336792, 6.644985020160675, 6.550755262374878, 6.210249483585358, 6.3076629638671875, 6.187926471233368, 6.36433619260788, 6.083081424236298, 6.100161671638489, 6.059508144855499, 5.738712310791016, 5.7870179414749146, 5.830486536026001, 5.619549512863159, 5.580392599105835, 5.367980539798737, 5.315009415149689, 5.248787224292755, 5.2773884534835815, 4.931740045547485, 4.830023407936096, 4.778836131095886, 4.636409163475037, 4.5776947140693665, 4.539583146572113, 4.347705185413361, 4.176419675350189, 4.138111174106598, 4.1296669244766235, 3.996972441673279, 3.864581048488617, 3.7701627612113953, 3.667987108230591, 3.52962064743042, 3.5120816230773926, 3.3943033814430237, 3.280357241630554, 3.2156479954719543, 3.112770915031433, 3.0892303586006165, 2.9531979262828827, 2.862787216901779, 2.7475424706935883, 2.7080358266830444, 2.6558300852775574, 2.579533725976944, 2.4946305453777313, 2.4438459277153015, 2.376415342092514, 2.287378489971161, 2.2800675332546234, 2.2217878103256226, 2.217246800661087, 2.1469646990299225, 2.0296768248081207, 1.9605453610420227, 1.941063642501831, 1.874754786491394, 1.8219394385814667, 1.836477518081665, 1.7855345010757446, 1.6755220890045166, 1.701618641614914, 1.6363706290721893, 1.6257759928703308, 1.555943638086319, 1.5048103630542755, 1.5043532848358154, 1.457147404551506, 1.4486410170793533, 1.4093547016382217, 1.382567122578621, 1.3174016177654266, 1.331822782754898, 1.3125157058238983, 1.2622156292200089, 1.2454409450292587, 1.2150973081588745, 1.1652610003948212, 1.1478234827518463, 1.157362625002861, 1.1505385488271713, 1.1211237162351608, 1.0835715979337692, 1.0740627944469452, 1.0298280864953995, 1.0138536542654037, 1.019584059715271, 0.9992392808198929, 0.9976430386304855, 0.973644495010376, 0.9298183768987656, 0.9146507829427719, 0.8909246027469635, 0.8964240252971649, 0.8761118352413177, 0.8581701070070267, 0.8549539595842361, 0.8437347263097763, 0.8392518311738968, 0.802049994468689, 0.7838633805513382, 0.7713012471795082, 0.766217976808548, 0.7449152171611786, 0.7526828944683075, 0.741472102701664, 0.7232041731476784, 0.7182253450155258, 0.703732430934906, 0.6847148835659027, 0.6756742596626282, 0.6760779917240143, 0.6783161833882332, 0.6420351713895798, 0.6520001143217087, 0.633416973054409, 0.6339343413710594, 0.6151978150010109, 0.6235310435295105, 0.6143459603190422, 0.6066650003194809, 0.5882717445492744, 0.5766476094722748, 0.5595062002539635, 0.5615682676434517, 0.5474662482738495, 0.5320633426308632, 0.5547626093029976, 0.5483948662877083, 0.5470962375402451, 0.5214735716581345, 0.5086383521556854, 0.5074053630232811, 0.507868081331253, 0.4988808035850525, 0.49289531260728836, 0.48305644094944, 0.46831902116537094, 0.4732116088271141, 0.4700152948498726, 0.4608651325106621, 0.45612700283527374, 0.4471743553876877, 0.4483290910720825, 0.44007691740989685, 0.43091321736574173]",0.0047762986327177,neighbor,50.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.007062202057417,removal,0.0,0.2594213857870549,366.6,mean,GATConv,1024.0,13.0,,100.0,0.9118168389955688,0.8534428174033444,0.850122249388753,0.8568912481550012,"[3.1545826196670532, 3.084453582763672, 3.1570099592208862, 3.063593864440918, 3.081513285636902, 3.0824615359306335, 3.009101390838623, 3.0324235558509827, 3.00455504655838, 2.9752252101898193, 2.958539128303528, 2.9745270013809204, 2.8863192200660706, 3.003252327442169, 2.9601029753684998, 2.926312208175659, 2.82409530878067, 2.7794342041015625, 2.8022114634513855, 2.7791187167167664, 2.789906144142151, 2.8110864758491516, 2.7035223841667175, 2.803246259689331, 2.650406241416931, 2.659777522087097, 2.6306581497192383, 2.597717046737671, 2.6611608266830444, 2.584847629070282, 2.5523189306259155, 2.5155144333839417, 2.545308828353882, 2.4846760034561157, 2.4719274044036865, 2.4175520539283752, 2.4168708324432373, 2.376876950263977, 2.3710216283798218, 2.341254413127899, 2.3216810822486877, 2.3185093998908997, 2.253578841686249, 2.2336206436157227, 2.1925240755081177, 2.1616170406341553, 2.095402181148529, 2.102736175060272, 2.066089153289795, 2.032883644104004, 2.0486908555030823, 1.9898784756660461, 1.9519659876823425, 1.9266352653503418, 1.9583075642585754, 1.8473280668258667, 1.8739622235298157, 1.8321660161018372, 1.7984898686408997, 1.7828878164291382, 1.7722061276435852, 1.7317193746566772, 1.7188241481781006, 1.6438109874725342, 1.6739622354507446, 1.6288329362869263, 1.5777022242546082, 1.5987303256988525, 1.563435137271881, 1.5402616262435913, 1.512043446302414, 1.4724376797676086, 1.467906504869461, 1.4468035697937012, 1.413618117570877, 1.3840868771076202, 1.3712413609027863, 1.3161701261997223, 1.301972210407257, 1.2982020676136017, 1.2755385637283325, 1.2423720359802246, 1.2285574674606323, 1.2142572700977325, 1.2073405385017395, 1.1800042390823364, 1.161971539258957, 1.1667003631591797, 1.134714514017105, 1.0996416807174683, 1.0783858895301819, 1.0634158849716187, 1.0458859205245972, 1.02715602517128, 1.0178917050361633, 1.001066893339157, 0.9932549893856049, 0.9831684529781342, 0.9536384046077728, 0.9633922874927521, 0.9482152760028839, 0.9246242642402649, 0.8990348279476166, 0.8929094076156616, 0.8854085505008698, 0.871539980173111, 0.8631868362426758, 0.8419515490531921, 0.8424716293811798, 0.8150003850460052, 0.8101486563682556, 0.80384561419487, 0.7754510045051575, 0.7808858156204224, 0.7743949592113495, 0.7474876493215561, 0.7588566839694977, 0.7292109578847885, 0.7315720021724701, 0.712910607457161, 0.6943131536245346, 0.7004773169755936, 0.6897382140159607, 0.6790353655815125, 0.6685021221637726, 0.652970016002655, 0.6611344218254089, 0.6484409868717194, 0.6368944197893143, 0.6292915791273117, 0.6226588189601898, 0.6155449599027634, 0.6181702613830566, 0.6115341037511826, 0.588055282831192, 0.5942468345165253, 0.575761616230011, 0.5647077709436417, 0.5649139434099197, 0.557800218462944, 0.5491361767053604, 0.5467594712972641, 0.5361327528953552, 0.5390048772096634, 0.5251073837280273, 0.5112342238426208, 0.5152837038040161, 0.5139061510562897, 0.5070910602807999, 0.4971916973590851]",0.008474150396183534,neighbor,50.0,150.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0060923662535118,removal,0.0,0.2436153093690431,366.6,mean,GATConv,256.0,15.0,,100.0,0.9118906942392911,0.8532666457107745,0.8484107579462101,0.858265455768023,"[13.026286721229553, 12.70024859905243, 12.498282194137573, 12.144228160381317, 11.926119267940521, 11.721813023090363, 11.449753403663635, 11.095540940761566, 10.865827202796936, 10.359265565872192, 10.252329468727112, 9.775615990161896, 9.128414690494537, 9.008414149284363, 8.692326605319977, 8.221150994300842, 7.947973787784576, 7.57266640663147, 7.23278284072876, 6.87652724981308, 6.515968501567841, 6.163293242454529, 5.949627697467804, 5.727860480546951, 5.455321282148361, 5.120856821537018, 4.847734063863754, 4.763729304075241, 4.507606655359268, 4.328156143426895, 4.067803770303726, 3.917041391134262, 3.7576893866062164, 3.5880930721759796, 3.4141265153884888, 3.31121426820755, 3.1336013972759247, 3.0574869513511658, 2.8766930550336838, 2.7875276654958725, 2.722548261284828, 2.596116229891777, 2.4905465096235275, 2.4340351223945618, 2.347036197781563, 2.241101384162903, 2.153264492750168, 2.124294474720955, 2.028166800737381, 1.9764764457941055]",0.015320192692418444,neighbor,50.0,50.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.007501893635920601,removal,0.0,0.2703813301924919,366.6,mean,GATConv,512.0,10.0,,200.0,0.910635155096012,0.8530735373824049,0.8584352078239608,0.8480673518944808,"[6.760686755180359, 7.012191891670227, 6.806841611862183, 6.629758179187775, 6.5418936014175415, 6.440434277057648, 6.0812429785728455, 6.165968835353851, 6.024674892425537, 6.178932070732117, 5.868143558502197, 5.861199498176575, 5.795315861701965, 5.47352010011673, 5.469238638877869, 5.501439929008484, 5.2686790227890015, 5.193689286708832, 4.963295936584473, 4.890325486660004, 4.806044340133667, 4.785206735134125, 4.434040725231171, 4.308505654335022, 4.245331048965454, 4.078099608421326, 3.989973723888397, 3.930395483970642, 3.7334253787994385, 3.564734399318695, 3.4995652437210083, 3.464716136455536, 3.3224809765815735, 3.193889081478119, 3.0993657410144806, 2.9895162284374237, 2.8601908087730408, 2.8254876136779785, 2.7072283923625946, 2.6078812777996063, 2.5391780734062195, 2.4501093924045563, 2.4175801873207092, 2.3042315542697906, 2.2182430922985077, 2.11876979470253, 2.0856252908706665, 2.031862109899521, 1.9696964025497437, 1.9020426571369171, 1.855260819196701, 1.7951427102088928, 1.722561538219452, 1.7180953621864319, 1.6684128046035767, 1.6626116037368774, 1.6072955578565598, 1.5165835916996002, 1.4628190994262695, 1.4463684260845184, 1.3935945183038712, 1.3492462486028671, 1.359268769621849, 1.3179329931735992, 1.2372136861085892, 1.25412717461586, 1.2030954360961914, 1.1974187344312668, 1.1450435370206833, 1.1062832027673721, 1.105377048254013, 1.0691005140542984, 1.0611999034881592, 1.033475786447525, 1.0145768076181412, 0.9653167426586151, 0.9730177074670792, 0.9606068581342697, 0.9228817522525787, 0.9105643033981323, 0.8867258429527283, 0.8523599207401276, 0.8383872658014297, 0.8456880003213882, 0.8394518196582794, 0.8174075335264206, 0.790570542216301, 0.78191938996315, 0.7510481923818588, 0.7394110187888145, 0.7426028922200203, 0.7278440371155739, 0.7274845615029335, 0.7093151211738586, 0.6756424307823181, 0.6666272878646851, 0.6493467390537262, 0.651763990521431, 0.6365549936890602, 0.6253299936652184, 0.622088223695755, 0.6139403581619263, 0.6106876879930496, 0.5838357135653496, 0.5710706114768982, 0.5622783154249191, 0.556806206703186, 0.541838988661766, 0.5465430840849876, 0.5393728911876678, 0.525448352098465, 0.5223326459527016, 0.5119986906647682, 0.49870777130126953, 0.4914749041199684, 0.490156427025795, 0.4922123998403549, 0.4663485139608383, 0.47369571030139923, 0.4605365991592407, 0.4613378271460533, 0.4473859593272209, 0.4526194781064987, 0.44646597653627396, 0.4408145472407341, 0.42793500423431396, 0.41882871091365814, 0.4069269150495529, 0.40933573991060257, 0.3979373835027218, 0.3863438814878464, 0.4031931534409523, 0.3981054127216339, 0.3976746276021004, 0.37938814237713814, 0.36995430663228035, 0.3687824085354805, 0.36973830312490463, 0.36278998851776123, 0.3580574691295624, 0.3512790724635124, 0.3406139649450779, 0.34424564987421036, 0.3410777673125267, 0.3350435569882393, 0.33154210820794106, 0.32468604668974876, 0.32589083909988403, 0.31976551562547684, 0.31386125460267067]",0.005783778808982344,neighbor,75.0,150.0,nearest_neighbors
