K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,sampling_k
2.0,1.0,64.0,256.0,,0.0050837111537423,removal,0.0,0.10479942532598421,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9445145776976254,0.8614778076833389,0.818830242510699,0.9089134876796946,"[2.3791202306747437, 2.082064926624298, 1.9831912517547607, 2.044286072254181, 2.0665619373321533, 2.0475817024707794, 1.9415361285209656, 1.950744390487671, 1.9073494970798492, 1.9282436668872833, 1.8392099738121033, 1.9060888290405273, 1.8815917670726776, 1.7931616008281708, 1.8091319501399994, 1.7329011857509613, 1.7840538620948792, 1.7428089380264282, 1.7071755528450012, 1.7125274538993835, 1.599613606929779, 1.6079483926296234, 1.5763658583164215, 1.5942037403583527, 1.5574784576892853, 1.551521509885788, 1.4958021640777588, 1.4870297014713287, 1.4785324335098267, 1.424774557352066, 1.3904204070568085, 1.404934585094452, 1.3740284144878387, 1.3582607805728912, 1.3467020392417908, 1.346778154373169, 1.3127772808074951, 1.3030322790145874, 1.266436129808426, 1.2606167495250702, 1.210413783788681, 1.2276985943317413, 1.2436156272888184, 1.1990430355072021, 1.1839307844638824, 1.1459333002567291, 1.1267773807048798, 1.130225121974945, 1.101925790309906, 1.0739834606647491, 1.0873596370220184, 1.0604105591773987, 1.0638514757156372, 1.0483031272888184, 1.0387741029262543, 1.0068015605211258, 1.0090955048799515, 0.9942851960659027, 0.9739952981472015, 0.9713551700115204, 0.9391652792692184, 0.9121138900518417, 0.9096864759922028, 0.9093560129404068, 0.8987909257411957, 0.8979880809783936, 0.854389026761055, 0.8519970625638962, 0.849550873041153, 0.8256201893091202, 0.8098234683275223, 0.8123707473278046, 0.7902658581733704, 0.7958575785160065, 0.7990521043539047, 0.7888758480548859, 0.753090888261795, 0.756014347076416, 0.7337968349456787, 0.7410167306661606, 0.7282351702451706, 0.7142203897237778, 0.7046275436878204, 0.6825997233390808, 0.7081466913223267, 0.6668972820043564, 0.6857852637767792, 0.6635580956935883, 0.6596265286207199, 0.6556400805711746, 0.6295628249645233, 0.6250538676977158, 0.6420434415340424, 0.6202069818973541, 0.6174667179584503, 0.5936091542243958, 0.5963440835475922, 0.575997069478035, 0.5912016183137894, 0.6021985858678818]",0.00268281327824368,,25.0
3.0,1.0,256.0,256.0,,0.006485909366652899,removal,0.0,0.1719799241035429,366.6,mean,GCNConv,20.0,5.0,50.0,cluster,100.0,nearest_neighbors,0.941088067327923,0.8614761224575005,0.8693295292439371,0.8540987520532456,"[2.00333571434021, 1.8696442246437073, 1.7823968529701233, 1.78081613779068, 1.806541621685028, 1.811842918395996, 1.8029991388320923, 1.8810724020004272, 1.7392691373825073, 1.7030889391899109, 1.6812477111816406, 1.6487507224082947, 1.659536063671112, 1.5912054181098938, 1.6567439138889313, 1.6359694600105286, 1.6177869737148285, 1.7170826494693756, 1.5460413098335266, 1.6785015761852264, 1.5498391687870026, 1.496859610080719, 1.5017128586769104, 1.515332579612732, 1.521631807088852, 1.4301021695137024, 1.4578630030155182, 1.4192513823509216, 1.3917759656906128, 1.3751122951507568, 1.3976142704486847, 1.3685601353645325, 1.339302897453308, 1.271680235862732, 1.2994990646839142, 1.2749877572059631, 1.2335848808288574, 1.3322080373764038, 1.2359554171562195, 1.1847557127475739, 1.187615841627121, 1.157493770122528, 1.1938505470752716, 1.1669914722442627, 1.1326733827590942, 1.2017187774181366, 1.1109713315963745, 1.0922468900680542, 1.1099927425384521, 1.0735130310058594, 1.0647830665111542, 0.9975414276123047, 1.0222105085849762, 1.0102344453334808, 0.9955773055553436, 1.0407119393348694, 0.9895721077919006, 0.9308184385299683, 0.9155695736408234, 0.9179707765579224, 0.8955436050891876, 0.9007962346076965, 0.9072122275829315, 0.8648854494094849, 0.876200795173645, 0.8535443246364594, 0.8414591550827026, 0.8363777101039886, 0.8255118429660797, 0.8184514343738556, 0.836740642786026, 0.8155844956636429, 0.7789003849029541, 0.7759997993707657, 0.7754560708999634, 0.7327240258455276, 0.7251668572425842, 0.7331930696964264, 0.6966776698827744, 0.7042565196752548, 0.7029573768377304, 0.6777865290641785, 0.6790699511766434, 0.7152282148599625, 0.6895104646682739, 0.6777031421661377, 0.6436835527420044, 0.6588338911533356, 0.6493164151906967, 0.6223964095115662, 0.6221303045749664, 0.5992123484611511, 0.6089888215065002, 0.6327866762876511, 0.5926212668418884, 0.579452708363533, 0.5731961280107498, 0.5696176737546921, 0.5748574882745743, 0.5462038516998291]",0.0022952311934182064,,
5.0,1.0,128.0,256.0,,0.004532115174376,removal,0.0,0.139474027916199,366.6,mean,GATConv,1024.0,10.0,300.0,neighbor,150.0,nearest_neighbors,0.9422903516681694,0.8614618464268784,0.8516405135520685,0.8715699854058808,"[3.7153456807136536, 3.5583416223526, 3.4541144967079163, 3.4419487714767456, 3.507552981376648, 3.424491226673126, 3.406413197517395, 3.401476800441742, 3.3283639550209045, 3.457344651222229, 3.3189345002174377, 3.338418960571289, 3.3021727800369263, 3.352350354194641, 3.245739758014679, 3.2550432682037354, 3.1229838132858276, 3.075742721557617, 3.091658055782318, 3.058716893196106, 3.0129923224449158, 2.967427968978882, 3.0473856329917908, 2.9347512125968933, 3.051775276660919, 3.061313271522522, 2.907301604747772, 2.933698534965515, 2.819008469581604, 2.8267297744750977, 2.859071910381317, 2.800511121749878, 2.7137200236320496, 2.7025601863861084, 2.7570306062698364, 2.623847544193268, 2.7363333106040955, 2.707051992416382, 2.6582685112953186, 2.563550651073456, 2.4399383068084717, 2.5247191786766052, 2.4575604796409607, 2.385321855545044, 2.4880419969558716, 2.415847420692444, 2.3769371509552, 2.2775562405586243, 2.285221517086029, 2.2776122093200684, 2.3037869930267334, 2.2422165274620056, 2.1983765959739685, 2.2323383688926697, 2.267458975315094, 2.2069929242134094, 2.204049289226532, 2.113811731338501, 2.115303009748459, 2.050045907497406, 1.9718120098114014, 1.9454657137393951, 1.9502587020397186, 1.9591042697429657, 1.9273470342159271, 1.8434580862522125, 1.8536912500858307, 1.8098133206367493, 1.8145411312580109, 1.7822529673576355, 1.7108004689216614, 1.7174805700778961, 1.7007708251476288, 1.7167562246322632, 1.7135035395622253, 1.6537234485149384, 1.6637468338012695, 1.6235378980636597, 1.5836178064346313, 1.5922782719135284, 1.5562832951545715, 1.5932541489601135, 1.5724436938762665, 1.515683889389038, 1.5111458003520966, 1.5096182525157928, 1.46136474609375, 1.4524685144424438, 1.477647215127945, 1.4030527472496033, 1.3996787667274475, 1.422737717628479, 1.366220474243164, 1.3278937339782715, 1.335868090391159, 1.3481049537658691, 1.3062023520469666, 1.2895940840244293, 1.238260418176651, 1.2376563847064972, 1.2929452955722809, 1.207699954509735, 1.1996348202228546, 1.2249940931797028, 1.153434842824936, 1.1580227613449097, 1.1521251499652863, 1.135764867067337, 1.1359896659851074, 1.118989497423172, 1.092773675918579, 1.0601041913032532, 1.0785456597805023, 1.0313586443662643, 1.027236819267273, 1.0240133106708527, 1.0409313887357712, 0.999164268374443, 1.0080226510763168, 1.0070360004901886, 0.9766960889101028, 0.988352581858635, 0.955289900302887, 0.9582292884588242, 0.9361155778169632, 0.9198021292686462, 0.9221955984830856, 0.9182943552732468, 0.9256873577833176, 0.8626188337802887, 0.8670244514942169, 0.8731069713830948, 0.8630682229995728, 0.8699060529470444, 0.8469761461019516, 0.8532667011022568, 0.8351974040269852, 0.8217928111553192, 0.8026272505521774, 0.7615067213773727, 0.8005539178848267, 0.7938996702432632, 0.77115099132061, 0.775552287697792, 0.7525867968797684, 0.7743235379457474, 0.7620827406644821, 0.7273415774106979, 0.7068742364645004, 0.7343750447034836]",0.0024642013910264613,,75.0
3.0,1.0,256.0,256.0,,0.0048952241625898,removal,0.0,0.166492295337316,366.6,mean,GCNConv,20.0,4.0,50.0,cluster,100.0,nearest_neighbors,0.9410279531109108,0.8614404787191396,0.8699001426533522,0.8532399098360293,"[2.0129372477531433, 1.8754817247390747, 1.790451169013977, 1.791635811328888, 1.8230507969856262, 1.8288409113883972, 1.8265728950500488, 1.912557601928711, 1.7701324820518494, 1.7372692227363586, 1.7184939980506897, 1.6877056956291199, 1.7068000435829163, 1.643593430519104, 1.7115758061408997, 1.6964804530143738, 1.6854412257671356, 1.7895705997943878, 1.6179662346839905, 1.7628783583641052, 1.633564531803131, 1.5835531949996948, 1.5900912284851074, 1.6144900619983673, 1.6259431540966034, 1.5308212637901306, 1.569627821445465, 1.5335664749145508, 1.5071315169334412, 1.4944381415843964, 1.5234588980674744, 1.4982942342758179, 1.4711193442344666, 1.401888132095337, 1.4389341175556183, 1.4188137650489807, 1.3755432069301605, 1.495593398809433, 1.3944105505943298, 1.3337960243225098, 1.346889078617096, 1.3163597583770752, 1.3640334010124207, 1.3405895829200745, 1.3042786121368408, 1.3910593092441559, 1.2887203991413116, 1.2715263068675995, 1.2975969314575195, 1.2615719735622406, 1.2536350190639496, 1.1782832145690918, 1.2124621868133545, 1.2011148631572723, 1.1874163448810577, 1.2494083642959595, 1.1892782747745514, 1.1249898970127106, 1.108275055885315, 1.116494059562683, 1.0949738323688507, 1.102134644985199, 1.1110405921936035, 1.066612869501114, 1.0836421847343445, 1.0606620907783508, 1.045848786830902, 1.0430656969547272, 1.0316783487796783, 1.0256673395633698, 1.0531787872314453, 1.0265010297298431, 0.9856904447078705, 0.9838537573814392, 0.9882572293281555, 0.934604823589325, 0.927049309015274, 0.9409402012825012, 0.8979832828044891, 0.910730391740799, 0.9096132516860962, 0.8805035352706909, 0.8844809532165527, 0.9341923892498016, 0.9018120467662811, 0.8891923129558563, 0.8475911915302277, 0.8672707676887512, 0.8579978048801422, 0.8227007985115051, 0.8274929970502853, 0.7975666522979736, 0.8132437914609909, 0.8459015786647797, 0.7945719361305237, 0.7771407663822174, 0.769509956240654, 0.7657338231801987, 0.7755874991416931, 0.7381161153316498]",0.0046167522308898515,,
3.0,1.0,64.0,128.0,,0.006917468273789,removal,0.0,0.10535848936417272,366.6,mean,GATConv,1024.0,1.0,400.0,neighbor,100.0,nearest_neighbors,0.9439735497445148,0.8614171532983954,0.8265335235378032,0.8994670951665519,"[2.893568217754364, 2.65862637758255, 2.58298921585083, 2.5560792684555054, 2.5461676120758057, 2.5568401217460632, 2.515142560005188, 2.4239324927330017, 2.3211772441864014, 2.334236204624176, 2.3467177152633667, 2.217167317867279, 2.3074569702148438, 2.2053341269493103, 2.1557416319847107, 2.185361385345459, 2.139470875263214, 2.0729393362998962, 2.0347482562065125, 2.0017845928668976, 1.9806757867336273, 1.9471648335456848, 1.8448991477489471, 1.922398030757904, 1.8460586965084076, 1.806238979101181, 1.7569043636322021, 1.7509513199329376, 1.6687795221805573, 1.714508056640625, 1.658925861120224, 1.5865667760372162, 1.5742762088775635, 1.5381542146205902, 1.5195953845977783, 1.4556993246078491, 1.4661899209022522, 1.4295014142990112, 1.3871626555919647, 1.3685677349567413, 1.3757182359695435, 1.3189315795898438, 1.2868197560310364, 1.2581232190132141, 1.2289502024650574, 1.2177406549453735, 1.1930669248104095, 1.1766850650310516, 1.169090211391449, 1.1443489491939545, 1.148420512676239, 1.1059491634368896, 1.0528135299682617, 1.057997077703476, 1.0583687722682953, 0.9986599832773209, 1.0272081643342972, 1.00913804769516, 0.9508202075958252, 0.9586707651615143, 0.9404942989349365, 0.9034811705350876, 0.8841924369335175, 0.8896408677101135, 0.8832613974809647, 0.8565527200698853, 0.8444657921791077, 0.8389012515544891, 0.8189731985330582, 0.8180287182331085, 0.8012153804302216, 0.785608172416687, 0.7643133252859116, 0.7325365990400314, 0.7386378645896912, 0.7330962419509888, 0.7231899797916412, 0.7138342410326004, 0.6918413043022156, 0.6830642968416214, 0.6485694050788879, 0.6586308181285858, 0.6557825803756714, 0.6487842053174973, 0.6363304257392883, 0.6288711875677109, 0.6146984398365021, 0.6102868020534515, 0.5964677780866623, 0.5929364860057831, 0.5687833726406097, 0.5734303891658783, 0.5733833611011505, 0.5671345144510269, 0.554633766412735, 0.5421330779790878, 0.5355817377567291, 0.5243435949087143, 0.512302815914154, 0.5127624198794365]",0.008175143383127859,,75.0
3.0,1.0,256.0,256.0,,0.007398391042817599,removal,0.0,0.1742533579025374,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9404268109407875,0.8614081902741152,0.8787446504992869,0.8448114316464006,"[2.912199020385742, 2.6475507616996765, 2.513185203075409, 2.5775038599967957, 2.6120895743370056, 2.5651652216911316, 2.4310593008995056, 2.4374443888664246, 2.3705683946609497, 2.3920414447784424, 2.261752963066101, 2.364531457424164, 2.3036805987358093, 2.1840092539787292, 2.197066605091095, 2.0909807682037354, 2.141294777393341, 2.0848576426506042, 2.036686599254608, 2.019258052110672, 1.8864146769046783, 1.8883205950260162, 1.8367473781108856, 1.8454948663711548, 1.7984866499900818, 1.774917095899582, 1.7056565880775452, 1.6831128895282745, 1.656810998916626, 1.5885298550128937, 1.5352754890918732, 1.5568972826004028, 1.503234326839447, 1.4774465560913086, 1.4601282477378845, 1.4478687942028046, 1.4057034254074097, 1.385458767414093, 1.3376528024673462, 1.3217752873897552, 1.2640454769134521, 1.2736285030841827, 1.2797306776046753, 1.228847086429596, 1.205848902463913, 1.1605015993118286, 1.1338907480239868, 1.1280131042003632, 1.0945067405700684, 1.064417690038681, 1.0685963034629822, 1.0370382964611053, 1.0368832647800446, 1.0173746347427368, 1.0013773292303085, 0.9648088067770004, 0.9630525708198547, 0.9447945058345795, 0.919695183634758, 0.909382164478302, 0.8765624761581421, 0.8476981818675995, 0.842572495341301, 0.837137758731842, 0.8245934695005417, 0.8183517903089523, 0.7753603309392929, 0.7705727964639664, 0.7647960335016251, 0.7415325939655304, 0.7244079113006592, 0.721774697303772, 0.6992465555667877, 0.7035181820392609, 0.7042455971240997, 0.6897344291210175, 0.6576449573040009, 0.6568765491247177, 0.6378108561038971, 0.640119656920433, 0.6258853524923325, 0.6131894290447235, 0.601580798625946, 0.5819792002439499, 0.6019227653741837, 0.5645572245121002, 0.5804629772901535, 0.5580163300037384, 0.5528535842895508, 0.5493495017290115, 0.5239772349596024, 0.5195327773690224, 0.5328594297170639, 0.5139473378658295, 0.5103223994374275, 0.4875309094786644, 0.489186130464077, 0.4718356654047966, 0.48376599699258804, 0.4912489652633667]",0.005112605242671832,,25.0
3.0,1.0,256.0,256.0,,0.0074392260673106,removal,0.0,0.177094395429544,366.6,mean,GCNConv,20.0,7.0,50.0,cluster,100.0,nearest_neighbors,0.9404869251577999,0.8613833660434796,0.8773181169757489,0.8463928583262487,"[1.9908806085586548, 1.8592225313186646, 1.7751374244689941, 1.7696312069892883, 1.7919855117797852, 1.7935905456542969, 1.7843931913375854, 1.8561824560165405, 1.7162718772888184, 1.6770821809768677, 1.6507432460784912, 1.6170932054519653, 1.6259899139404297, 1.554595708847046, 1.6168066561222076, 1.5940635204315186, 1.5729125440120697, 1.667810171842575, 1.4951011836528778, 1.6221786141395569, 1.493617981672287, 1.4408486187458038, 1.4423418641090393, 1.4497516751289368, 1.4526526629924774, 1.3628449141979218, 1.3864807188510895, 1.3476474583148956, 1.3194770514965057, 1.3019337058067322, 1.316509485244751, 1.2888440787792206, 1.2564075887203217, 1.192645102739334, 1.2149148881435394, 1.1894071400165558, 1.1460373997688293, 1.2361927032470703, 1.1439599394798279, 1.0946059823036194, 1.0911636352539062, 1.0661230683326721, 1.0948780477046967, 1.065589040517807, 1.0328913927078247, 1.0940982103347778, 1.0100793242454529, 0.991291344165802, 1.006076604127884, 0.9685573279857635, 0.9604927003383636, 0.8988747894763947, 0.9195634424686432, 0.9066164195537567, 0.8908477127552032, 0.9288668632507324, 0.8814786374568939, 0.8291281312704086, 0.8118776082992554, 0.8136734366416931, 0.7912691384553909, 0.7963384985923767, 0.7990946024656296, 0.7622496783733368, 0.7717046141624451, 0.7482971698045731, 0.7372014671564102, 0.7320629805326462, 0.7221714705228806, 0.7141102254390717, 0.7293330132961273, 0.7097346633672714, 0.6775601655244827, 0.6743364930152893, 0.6717022806406021, 0.6341087520122528, 0.6274845153093338, 0.6334323883056641, 0.6005848795175552, 0.6061645448207855, 0.6052700132131577, 0.5825487822294235, 0.5819020420312881, 0.6129167526960373, 0.5894083380699158, 0.5792407393455505, 0.548680454492569, 0.5621189028024673, 0.553749144077301, 0.5292712152004242, 0.528876855969429, 0.5099673718214035, 0.5163933336734772, 0.5376672744750977, 0.5023082494735718, 0.4905121326446533, 0.48491227626800537, 0.4805632084608078, 0.4852848947048187, 0.46069514751434326]",0.0036161867371116273,,
5.0,1.0,128.0,256.0,,0.0022014624188059,removal,0.0,0.151499814991656,366.6,sum,GATConv,10.0,1.0,100.0,,,,0.9425308085362187,0.861373735121511,0.8473609129814552,0.8758757563602815,"[8.492874443531036, 7.702982425689697, 7.8721842765808105, 7.76514744758606, 7.7624276876449585, 7.6595863699913025, 7.638002187013626, 7.632168382406235, 7.540107190608978, 7.633432626724243, 7.316397488117218, 7.5251283049583435, 7.399958372116089, 7.291909337043762, 7.093213260173798, 7.061489045619965, 7.001810312271118, 6.857659459114075, 6.924595504999161, 6.852522850036621, 6.876515686511993, 6.73635196685791, 6.472437173128128, 6.6521918177604675, 6.374328255653381, 6.681580275297165, 6.703740179538727, 6.237777769565582, 6.378751367330551, 6.264124006032944, 6.3888527154922485, 6.080348521471024, 6.067675739526749, 6.026877552270889, 6.019070267677307, 5.897498399019241, 5.823266535997391, 5.644669532775879, 5.645093858242035, 5.410364776849747, 5.411791950464249, 5.385402351617813, 5.2646626234054565, 5.210164368152618, 5.14743646979332, 5.062577992677689, 4.9236074686050415, 4.945863455533981, 4.825657695531845, 4.737095326185226]",0.0050647303672906275,1.0,
2.0,1.0,128.0,256.0,,0.0084552478185947,removal,0.0,0.1618172847489105,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9410880673279232,0.8613694355128825,0.8684736091298145,0.8545454484988714,"[2.2985830903053284, 2.033476173877716, 1.9200510084629059, 1.9624622464179993, 1.9684056043624878, 1.9282991290092468, 1.8124279081821442, 1.8123398423194885, 1.7512643933296204, 1.752488613128662, 1.659028172492981, 1.7012664675712585, 1.6583113968372345, 1.5670550763607025, 1.5656608641147614, 1.481958955526352, 1.5112577974796295, 1.4631306529045105, 1.420410007238388, 1.4097226560115814, 1.304565191268921, 1.2938449084758759, 1.2584244012832642, 1.2597513794898987, 1.2156555950641632, 1.2033227980136871, 1.1489465534687042, 1.130900502204895, 1.1151682436466217, 1.064403623342514, 1.026773825287819, 1.030180186033249, 0.9996388405561447, 0.9780220240354538, 0.959953784942627, 0.9540090709924698, 0.9221128672361374, 0.9094247072935104, 0.8753188699483871, 0.863311693072319, 0.8240469843149185, 0.8285787999629974, 0.833023726940155, 0.7973664253950119, 0.7820034027099609, 0.7525107711553574, 0.7345416694879532, 0.7301674485206604, 0.7072365581989288, 0.6879910826683044, 0.6888549476861954, 0.667797327041626, 0.6676624119281769, 0.6547682881355286, 0.6430116444826126, 0.621008113026619, 0.6182185113430023, 0.6063706278800964, 0.5894293338060379, 0.5849233567714691, 0.5618485510349274, 0.5439964681863785, 0.5395742207765579, 0.538805678486824, 0.5291696339845657, 0.5252650529146194, 0.49740228801965714, 0.49475328624248505, 0.49126584082841873, 0.474595807492733, 0.46369846165180206, 0.4618326351046562, 0.44835443794727325, 0.4515293762087822, 0.45168454945087433, 0.4422530308365822, 0.4215361177921295, 0.42159459739923477, 0.4087171033024788, 0.4101574718952179, 0.4011664241552353, 0.3926955461502075, 0.3859674632549286, 0.3735905736684799, 0.3858785852789879, 0.36166156083345413, 0.37155063450336456, 0.357982836663723, 0.3552723005414009, 0.35223202407360077, 0.33645766228437424, 0.33387327194213867, 0.3419165760278702, 0.32945631444454193, 0.3278197646141052, 0.3136108070611954, 0.31415219604969025, 0.3031705990433693, 0.3106646314263344, 0.315366767346859]",0.0038557031798778303,,25.0
3.0,1.0,256.0,256.0,,0.0058011206090265,removal,0.0,0.1678852060988676,366.6,mean,GCNConv,20.0,5.0,50.0,cluster,100.0,nearest_neighbors,0.940907724676886,0.861359940877735,0.8710413694721826,0.8521813263505205,"[2.0025179982185364, 1.873547911643982, 1.7867883443832397, 1.7851237654685974, 1.8156585097312927, 1.8207697868347168, 1.8137637972831726, 1.8949037790298462, 1.7532460689544678, 1.7199320197105408, 1.6944367289543152, 1.668394923210144, 1.6818765997886658, 1.614484429359436, 1.6827431917190552, 1.6625756621360779, 1.6452281475067139, 1.7512954771518707, 1.5765915513038635, 1.7157877087593079, 1.5887534618377686, 1.5349489152431488, 1.5406742095947266, 1.5577736794948578, 1.5671052932739258, 1.4760050475597382, 1.506855458021164, 1.4678183197975159, 1.4436610043048859, 1.4285251200199127, 1.4521722197532654, 1.4252025485038757, 1.396807461977005, 1.3275697529315948, 1.3610193729400635, 1.336831510066986, 1.2923357486724854, 1.401014506816864, 1.3045173585414886, 1.2490650415420532, 1.2550621628761292, 1.225294977426529, 1.2646897435188293, 1.238985538482666, 1.204190969467163, 1.2812300026416779, 1.1878483891487122, 1.167297512292862, 1.1886874437332153, 1.1511995196342468, 1.144633263349533, 1.0742430686950684, 1.1012167930603027, 1.0902425348758698, 1.0760060846805573, 1.1278886795043945, 1.0717940032482147, 1.0101712048053741, 0.9959558844566345, 0.9978280365467072, 0.9763694703578949, 0.9832229614257812, 0.9905728995800018, 0.946772575378418, 0.9612807035446167, 0.9371802806854248, 0.9240441918373108, 0.9213642179965973, 0.9087497889995575, 0.9022118151187897, 0.9237807989120483, 0.902254581451416, 0.862280935049057, 0.8605529963970184, 0.8617262542247772, 0.8126756250858307, 0.8067334890365601, 0.8166570961475372, 0.7755197733640671, 0.7864536046981812, 0.7848693132400513, 0.7569641023874283, 0.7598283588886261, 0.8013772666454315, 0.7725263237953186, 0.7599771618843079, 0.7222508043050766, 0.7395501583814621, 0.7308341264724731, 0.700309157371521, 0.7017955034971237, 0.6765311807394028, 0.6887159198522568, 0.7154548615217209, 0.6708845496177673, 0.6561309844255447, 0.6482900232076645, 0.6450293958187103, 0.6525827646255493, 0.6194149106740952]",0.0027629277810096945,,
3.0,1.0,128.0,256.0,,0.0038852084538444,removal,0.0,0.1350048481014863,366.6,sum,GATConv,10.0,1.0,100.0,,,,0.9441538923955515,0.8613578161495719,0.82339514978602,0.9030572558559665,"[6.753542900085449, 6.091950923204422, 6.159173756837845, 6.041996210813522, 5.957813620567322, 5.764328479766846, 5.7142133712768555, 5.641557931900024, 5.476769298315048, 5.4859230518341064, 5.193249762058258, 5.245163321495056, 5.08829665184021, 4.950189679861069, 4.7650521993637085, 4.6167342364788055, 4.523858815431595, 4.385648876428604, 4.32632714509964, 4.223171025514603, 4.158873230218887, 4.021103620529175, 3.8144144415855408, 3.848769783973694, 3.6437934935092926, 3.739526629447937, 3.6430612355470657, 3.3985427916049957, 3.3864810466766357, 3.2731164395809174, 3.2979568541049957, 3.1007225811481476, 3.0384804010391235, 3.0016249865293503, 2.9247865825891495, 2.82587568461895, 2.75553996860981, 2.6473382711410522, 2.598447620868683, 2.467891678214073, 2.4384354054927826, 2.390934705734253, 2.3176488131284714, 2.260401651263237, 2.217413514852524, 2.165568098425865, 2.0774073153734207, 2.0697631388902664, 1.9871360659599304, 1.9425086230039597]",0.0016089382839135872,1.0,
3.0,1.0,256.0,256.0,,0.006729180726306,removal,0.0,0.1731199688096593,366.6,mean,GCNConv,20.0,5.0,50.0,cluster,100.0,nearest_neighbors,0.9410279531109108,0.861342666941112,0.8690442225392296,0.8540075095489907,"[2.00286203622818, 1.8659847974777222, 1.7815648317337036, 1.778673231601715, 1.8024137020111084, 1.8076785206794739, 1.7985512614250183, 1.874565601348877, 1.7343831062316895, 1.6978021264076233, 1.67332524061203, 1.6417559385299683, 1.652391791343689, 1.5823661983013153, 1.6476919054985046, 1.6258879899978638, 1.6057465970516205, 1.7053676545619965, 1.5338044166564941, 1.6645718812942505, 1.5351837575435638, 1.4832574725151062, 1.4867236912250519, 1.4993768334388733, 1.505347728729248, 1.4129697680473328, 1.44020277261734, 1.402152568101883, 1.375374972820282, 1.3570475280284882, 1.3768041133880615, 1.3485278487205505, 1.3167339265346527, 1.2517868280410767, 1.2785317599773407, 1.2532444596290588, 1.2111370265483856, 1.3078192174434662, 1.213363528251648, 1.1614303588867188, 1.161533147096634, 1.1349868178367615, 1.1673049330711365, 1.1410760879516602, 1.1070505678653717, 1.1740983128547668, 1.0848699510097504, 1.0665632784366608, 1.0828931033611298, 1.0459778904914856, 1.03769189119339, 0.9721392691135406, 0.9965780973434448, 0.9833484888076782, 0.9678981304168701, 1.0114594995975494, 0.9606920480728149, 0.9045079052448273, 0.8883412480354309, 0.8898274600505829, 0.8678510189056396, 0.8742235600948334, 0.8791513741016388, 0.8377545177936554, 0.8483830094337463, 0.8251279890537262, 0.8137217164039612, 0.8096989989280701, 0.7981000989675522, 0.7901952862739563, 0.8081401139497757, 0.7866933941841125, 0.751030683517456, 0.7488212287425995, 0.7476298362016678, 0.7060462385416031, 0.6987934708595276, 0.7064600735902786, 0.670522078871727, 0.6778956651687622, 0.676592692732811, 0.6519351452589035, 0.6518600434064865, 0.6874343752861023, 0.6620470583438873, 0.6512149274349213, 0.6169822365045547, 0.6320950239896774, 0.6240460872650146, 0.596972718834877, 0.5957993865013123, 0.5749479532241821, 0.5834833085536957, 0.606596514582634, 0.5676040202379227, 0.5548191517591476, 0.5489724576473236, 0.5453694015741348, 0.5504042208194733, 0.522490456700325]",0.006184446549008233,,
