K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses,f1_std
8.0,2.0,128.0,128.0,,0.0058437620564849,removal,0.0,0.2178693279691628,366.6,mean,GCNConv,15.0,9.0,1.0,100.0,,0.9424667651403249,0.902942050205435,0.8863080684596577,0.9202964591586781,"[7.956652998924255, 8.510161280632019, 8.6136314868927, 8.364295661449432, 8.282113075256348, 7.745691776275635, 7.236595034599304, 7.260381102561951, 7.870417892932892, 7.695419669151306, 7.563711881637573, 7.153694450855255, 7.0829291343688965, 7.1480724811553955, 7.505151450634003, 6.460536360740662, 7.302003502845764, 6.422140657901764, 6.4528732895851135, 6.2599658370018005, 6.171352982521057, 6.1759050488471985, 6.132759392261505, 5.925491452217102, 5.844446778297424, 5.742172539234161, 5.586548149585724, 5.648420214653015, 5.408326506614685, 5.4050368666648865, 5.054080367088318, 5.115125060081482, 4.973929464817047, 4.821386456489563, 4.720507323741913, 4.547781974077225, 4.362949311733246, 4.3022832572460175, 4.363266885280609, 4.21512109041214, 3.990405887365341, 3.917963147163391, 3.8128071427345276, 3.619763493537903, 3.556220918893814, 3.5455529391765594, 3.387438178062439, 3.2169578969478607, 3.2837840616703033, 3.1808012425899506]",0.009220987403525845
8.0,2.0,256.0,128.0,,0.0056132410999157,removal,0.0,0.23179394966325656,366.6,mean,GATConv,15.0,6.0,1.0,100.0,,0.9418020679468242,0.902723934831999,0.8938875305623473,0.9117571731449055,"[8.529409766197205, 8.554377794265747, 8.51527225971222, 8.196319580078125, 8.07883620262146, 8.159817934036255, 8.41178023815155, 7.7985711097717285, 7.931452035903931, 7.685790181159973, 7.593263626098633, 7.436227917671204, 7.170660614967346, 6.95939838886261, 7.088162362575531, 6.91787987947464, 6.7897226214408875, 6.536586582660675, 6.7366644740104675, 6.590011715888977, 6.172237515449524, 6.22770881652832, 6.132929742336273, 5.898187279701233, 5.879887938499451, 5.920164346694946, 5.697869181632996, 5.468606412410736, 5.398407697677612, 5.338562309741974, 5.258369266986847, 5.226432025432587, 5.057742536067963, 4.812469244003296, 4.831469476222992, 4.770085990428925, 4.55786395072937, 4.514768481254578, 4.318261027336121, 4.298945993185043, 4.2479164600372314, 4.070697575807571, 3.9753800332546234, 3.906779110431671, 3.789618581533432, 3.7462156116962433, 3.5792282223701477, 3.516678810119629, 3.372468590736389, 3.350059539079666]",0.003812403225486464
8.0,2.0,256.0,128.0,,0.0048225436868557,removal,0.0,0.2336320820095399,366.6,mean,GATConv,15.0,2.0,1.0,300.0,,0.9408419497784342,0.9022477854405002,0.9036674816625918,0.9008854668480577,"[26.3175488114357, 25.812338888645172, 25.209815442562103, 23.711893677711487, 22.537869572639465, 22.498570442199707, 20.889903843402863, 19.790243566036224, 20.027007937431335, 19.07477617263794, 18.05891925096512, 17.27100044488907, 16.28210836648941, 15.370869994163513, 14.490019530057907, 13.922732472419739, 13.26150307059288, 12.5728839635849, 11.949286192655563, 11.302833318710327, 10.898978888988495, 9.979111075401306, 9.554273128509521, 9.058556616306305, 8.77818015217781, 8.11324180662632, 8.162074476480484, 7.288286909461021, 6.991673335433006, 6.607382774353027, 6.194745883345604, 6.167405977845192, 5.59051489084959, 5.430185377597809, 5.223497107625008, 4.902224972844124, 4.7664779126644135, 4.494783267378807, 4.290307372808456, 4.237432450056076, 4.050680540502071, 3.7514127865433693, 3.6973199024796486, 3.5615693107247353, 3.447066254913807, 3.2289896979928017, 3.046269688755274, 3.046684630215168, 2.994258627295494, 2.8091369345784187]",0.004624144106958485
12.0,1.0,256.0,256.0,,0.0056140117895969,removal,0.0,0.1877486703733424,366.6,mean,GATConv,10.0,5.0,1.0,100.0,0.3287343208985942,0.9418759231905465,0.902190087398969,0.8872860635696821,0.9176152415314487,"[6.950023144483566, 6.318828731775284, 6.242225244641304, 5.912113934755325, 5.678446412086487, 5.880759984254837, 5.479737192392349, 5.84049066901207, 5.493510812520981, 5.397475928068161, 5.44225338101387, 4.9605614840984344, 5.196672171354294, 4.817733496427536, 5.05061262845993, 4.554016411304474, 4.436695337295532, 4.665663331747055, 4.351791262626648, 4.173257648944855, 4.3965261578559875, 3.9914136230945587, 3.9476652443408966, 3.872386157512665, 3.6839210987091064, 3.6722069680690765, 3.5511700809001923, 3.3994033336639404, 3.440182089805603, 3.5271925032138824, 3.303171306848526, 3.1447509229183197, 3.1917282938957214, 3.0275944024324417, 2.843204915523529, 2.89930123090744, 2.788532868027687, 2.6425736844539642, 2.6869744956493378, 2.5337528586387634, 2.5770249366760254, 2.361538529396057, 2.4388012140989304, 2.267646446824074, 2.175074130296707, 2.1370726376771927, 2.164432093501091, 1.941855400800705, 1.9490276724100113, 1.9033939987421036]",0.008439159047907593
5.0,2.0,256.0,128.0,,0.0091165034195523,removal,0.0,0.2218757238256551,366.6,mean,GATConv,15.0,5.0,1.0,300.0,,0.9407680945347119,0.9021031188766822,0.9034229828850855,0.9008252239307385,"[20.18684995174408, 18.592259764671326, 17.16391995549202, 15.668080270290375, 14.108122944831848, 12.8656664788723, 11.32944604754448, 10.101029008626938, 9.492657124996185, 8.071034044027328, 7.347900331020355, 6.577172636985779, 5.888606905937195, 5.31510055065155, 4.750321239233017, 4.456950560212135, 4.128725320100784, 3.7727311551570892, 3.4151567220687866, 3.1428825855255127, 2.9421959444880486, 2.7087844237685204, 2.5247761830687523, 2.3976832404732704, 2.2172633558511734, 2.062255594879389, 2.038992516696453, 1.8406673930585384, 1.7563331238925457, 1.6525542363524437, 1.59047307446599, 1.5253906063735485, 1.4136378727853298, 1.3527021668851376, 1.3017765581607819, 1.2133750431239605, 1.173336636275053, 1.1174802780151367, 1.0792058482766151, 1.052881557494402, 1.0090781841427088, 0.9261750318109989, 0.9076311178505421, 0.8901720270514488, 0.8497101292014122, 0.799073938280344, 0.821365475654602, 0.7661278937011957, 0.7372577488422394, 0.7102949842810631]",0.0038122343567793915
8.0,2.0,256.0,128.0,,0.0077841632347736,removal,0.0,0.22135703630305387,366.6,mean,GATConv,15.0,1.0,1.0,300.0,,0.940989660265879,0.9018262684178786,0.8973105134474327,0.9064036496697231,"[26.721714735031128, 25.416569590568542, 24.17445942759514, 22.157903134822845, 20.45617550611496, 19.788991153240204, 17.86474859714508, 16.307598531246185, 15.92932677268982, 14.595374912023544, 13.197249442338943, 12.265740156173706, 10.95071342587471, 10.017245501279831, 9.138887971639633, 8.473960131406784, 7.770285248756409, 7.136878311634064, 6.6258255541324615, 6.107851400971413, 5.747558146715164, 5.1585874408483505, 4.864030689001083, 4.54049725830555, 4.3276770412921906, 3.9449307322502136, 3.9336140900850296, 3.471264213323593, 3.3224720433354378, 3.11552232503891, 2.9026855379343033, 2.8702334612607956, 2.5940353386104107, 2.5066291093826294, 2.4156971499323845, 2.25607767701149, 2.1795345321297646, 2.0597567334771156, 1.9682758748531342, 1.9288436770439148, 1.8474247232079506, 1.698765229433775, 1.6897430196404457, 1.6153872609138489, 1.5626463331282139, 1.468046709895134, 1.3852621377445757, 1.3795757703483105, 1.3553640991449356, 1.2742099836468697]",0.0027699448987138246
10.0,2.0,128.0,128.0,,0.0092823456428851,removal,0.0,0.22817852733976302,366.6,mean,GCNConv,5.0,8.0,1.0,100.0,,0.9407680945347121,0.9017847909362352,0.900244498777506,0.903348232598951,"[27.86206817626953, 26.72514945268631, 25.703012585639954, 22.88855543732643, 21.37344318628311, 19.85159384459257, 17.603466540575027, 18.02711123228073, 16.922349601984024, 15.90472948551178, 14.386092960834503, 12.90673914551735, 11.553908854722977, 9.934979319572449, 8.780036605894566, 8.138501614332199, 7.69781006872654, 6.903074111789465, 5.931259461212903, 5.636554926633835, 5.123315796256065, 4.8366449773311615, 4.41887654364109, 4.121194273233414, 4.011639200150967, 3.475441038608551, 3.250574067234993, 3.233255058526993, 3.058753579854965, 2.763152025640011, 2.4537367187440395, 2.3831592425704002, 2.3647245466709137, 2.184959962964058, 2.09195975959301, 1.9920590966939926, 1.9322137534618378, 1.7891672421246767, 1.6256420684512705, 1.6056296415627003, 1.5283713825047016, 1.4517744686454535, 1.3480976559221745, 1.3702351115643978, 1.2798483613878489, 1.2589090205729008, 1.2209330834448338, 1.1514696590602398, 1.1207633391022682, 1.0898519847542048]",0.0019421408049288158
9.0,2.0,128.0,128.0,,0.0096518323590874,removal,0.0,0.21446878208412706,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,,0.9418759231905465,0.9015397567722256,0.8809290953545232,0.9232259847935804,"[8.467763423919678, 8.99159860610962, 9.00038754940033, 8.723964810371399, 8.539604663848877, 7.860633611679077, 7.28548526763916, 7.250562787055969, 7.80167418718338, 7.451738357543945, 7.301623165607452, 6.7945011258125305, 6.682208240032196, 6.653428077697754, 6.808660805225372, 5.895920753479004, 6.476830184459686, 5.695939123630524, 5.585333526134491, 5.312706410884857, 5.153094470500946, 5.045280456542969, 4.878433078527451, 4.680199563503265, 4.511653959751129, 4.376305371522903, 4.149751901626587, 4.128861904144287, 3.859085440635681, 3.768152892589569, 3.4602676033973694, 3.4027784168720245, 3.253882110118866, 3.1311809420585632, 3.018251419067383, 2.8501401245594025, 2.6696248948574066, 2.6011935770511627, 2.5951762795448303, 2.4748968183994293, 2.3135181963443756, 2.234155923128128, 2.1446646749973297, 2.0245024412870407, 1.9509087949991226, 1.9345465004444122, 1.830799549818039, 1.7170592546463013, 1.74850632250309, 1.6856887638568878]",0.000566743616866022
9.0,2.0,128.0,128.0,,0.0087450085411132,removal,0.0,0.23882157259208786,366.6,sum,GCNConv,5.0,9.0,1.0,100.0,,0.9396602658788774,0.9014642069776503,0.9136919315403423,0.8895689385918162,"[26.77772468328476, 25.71416562795639, 24.63210141658783, 22.13805204629898, 20.71933251619339, 19.156229734420776, 17.106848180294037, 17.46506428718567, 16.332152247428894, 15.319319814443588, 13.894826769828796, 12.480322808027267, 11.22418200969696, 9.69974821805954, 8.589493915438652, 7.997356370091438, 7.587536796927452, 6.809592986479402, 5.904583399184048, 5.62181793153286, 5.120836108922958, 4.847126334905624, 4.4411291629076, 4.147786244750023, 4.0470272451639175, 3.513793669641018, 3.2918374091386795, 3.27889746427536, 3.1049651727080345, 2.8077385127544403, 2.510988898575306, 2.427177846431732, 2.419542759656906, 2.241608716547489, 2.1356826946139336, 2.0342223159968853, 1.981450155377388, 1.8318719826638699, 1.6652455851435661, 1.6532769799232483, 1.5672406796365976, 1.49013189971447, 1.3878884799778461, 1.4121181666851044, 1.3158011715859175, 1.2959252335131168, 1.2546656914055347, 1.1902358420193195, 1.1521907448768616, 1.1223662290722132]",0.002648941097627694
9.0,2.0,256.0,128.0,,0.0055251146035844,removal,0.0,0.22627035133053036,366.6,mean,GATConv,15.0,7.0,1.0,100.0,,0.9404726735598228,0.9006560325229478,0.8931540342298288,0.9083145406220211,"[9.100550532341003, 9.115918636322021, 9.078157901763916, 8.683627367019653, 8.533545434474945, 8.67371416091919, 8.970755517482758, 8.281334161758423, 8.42418920993805, 8.207215666770935, 8.121712327003479, 7.922777712345123, 7.662602186203003, 7.395322024822235, 7.635566413402557, 7.456465899944305, 7.294102847576141, 7.021718740463257, 7.217356264591217, 7.088171422481537, 6.644072592258453, 6.7775614857673645, 6.631852924823761, 6.355961978435516, 6.393650591373444, 6.4580259919166565, 6.2322898507118225, 5.954989790916443, 5.894709885120392, 5.8692920207977295, 5.766631305217743, 5.748702108860016, 5.582515478134155, 5.322331428527832, 5.3465240597724915, 5.303289353847504, 5.058323919773102, 5.041790544986725, 4.829497337341309, 4.821457922458649, 4.776319682598114, 4.584536164999008, 4.4798272252082825, 4.420102536678314, 4.293107748031616, 4.238918483257294, 4.037853419780731, 4.0089413821697235, 3.8242447078227997, 3.8131163120269775]",0.0044985083809422136
9.0,2.0,128.0,128.0,,0.0040142479402661,removal,0.0,0.20103116572624682,366.6,mean,GCNConv,15.0,12.0,1.0,200.0,,0.9409158050221565,0.9005348353667515,0.8855745721271393,0.9160345953129662,"[23.725561559200287, 23.57701599597931, 23.34089833498001, 23.584627866744995, 22.02446484565735, 21.949429631233215, 21.322417974472046, 20.61506575345993, 19.315328359603882, 19.16204971075058, 18.859904766082764, 18.211519598960876, 18.939454793930054, 16.709273517131805, 18.262707710266113, 15.910183727741241, 15.503722310066223, 15.747081995010376, 15.278790473937988, 15.189266502857208, 14.06337821483612, 14.012611746788025, 14.269993722438812, 13.757280111312866, 12.66493046283722, 13.245915800333023, 12.291607320308685, 12.010272562503815, 11.702513754367828, 10.884889483451843, 11.287614047527313, 11.056327819824219, 10.44461876153946, 10.05378395318985, 9.975998222827911, 9.496590077877045, 9.420020163059235, 9.304899245500565, 8.781370878219604, 8.930704891681671, 8.295296758413315, 7.928960740566254, 7.848965138196945, 7.923341900110245, 7.2494999170303345, 7.286173224449158, 6.882155388593674, 6.727460086345673, 6.590876251459122, 6.3004113137722015]",0.005575304073057153
10.0,2.0,128.0,128.0,,0.0035303093003902,removal,0.0,0.22277773154045616,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,,0.9399556868537667,0.9004669150591897,0.8992665036674816,0.901678516785168,"[8.846674919128418, 9.542149662971497, 9.817416071891785, 9.629624128341675, 9.611716389656067, 8.904961109161377, 8.195544064044952, 8.454053282737732, 9.433518886566162, 9.110621452331543, 9.084718585014343, 8.640068054199219, 8.525778353214264, 8.677149534225464, 9.357977569103241, 7.887768983840942, 9.13200032711029, 8.00215345621109, 8.202266991138458, 7.996826708316803, 7.95858097076416, 8.049359500408173, 8.298673868179321, 7.854352593421936, 7.998169362545013, 7.842352449893951, 7.711760342121124, 7.776813387870789, 7.649571120738983, 7.759443044662476, 7.384721040725708, 7.50442099571228, 7.572976589202881, 7.2377278208732605, 7.247773110866547, 7.096859991550446, 6.9150707721710205, 6.849982500076294, 7.184562563896179, 7.029254853725433, 6.75725382566452, 6.651396155357361, 6.73624724149704, 6.367199540138245, 6.306073844432831, 6.446119666099548, 6.158351540565491, 6.070003688335419, 6.204428970813751, 6.10288143157959]",0.008063983535406114
6.0,2.0,256.0,128.0,,0.006934853200192199,removal,0.0,0.2442688991829093,366.6,mean,GATConv,15.0,4.0,1.0,400.0,,0.9393648449039882,0.9002811586712403,0.9061124694376529,0.8945297647979776,"[34.88687527179718, 32.433893501758575, 29.588356375694275, 26.10934329032898, 24.655514299869537, 21.63678887486458, 20.11534747481346, 17.749740958213806, 16.08585485816002, 14.247339755296707, 13.04929868876934, 11.720159769058228, 10.81979824602604, 9.578931480646133, 8.605283617973328, 8.027710527181625, 7.23001854121685, 6.741731345653534, 6.116552099585533, 5.7271513640880585, 5.336959853768349, 4.827928259968758, 4.467198826372623, 4.078403748571873, 3.959002412855625, 3.6972876340150833, 3.46057640761137, 3.3913451358675957, 3.1436338871717453, 2.934880655258894, 2.7066869772970676, 2.6671797670423985, 2.567089758813381, 2.400432776659727, 2.261366158723831, 2.121790412813425, 2.050054393708706, 1.9766945019364357, 1.8436031080782413, 1.7897073663771152, 1.7004331424832344, 1.5912568289786577, 1.5865694172680378, 1.5153855346143246, 1.428373496979475, 1.3854255490005016, 1.3452920988202095, 1.2982322741299868, 1.2471589799970388, 1.1996740065515041]",0.005272649026829184
9.0,2.0,128.0,256.0,,0.0048431481749471,removal,0.0,0.20999130658794113,366.6,mean,GCNConv,5.0,9.0,1.0,100.0,,0.9410635155096012,0.9002224554786975,0.880195599022005,0.9212165026518873,"[26.969331681728363, 25.485841989517212, 24.447545647621155, 23.348020136356354, 25.30701833963394, 22.986532390117645, 21.357195645570755, 21.407436847686768, 19.946116268634796, 19.484608441591263, 18.642017662525177, 19.349229246377945, 17.44540649652481, 17.42941090464592, 15.698826670646667, 15.21137911081314, 14.508691251277924, 14.629072189331055, 13.229733049869537, 12.560220837593079, 12.186191380023956, 11.469787508249283, 10.310531690716743, 9.972896993160248, 9.61351928114891, 9.267649501562119, 8.370440423488617, 8.336038589477539, 7.56825889647007, 7.210772633552551, 7.418779224157333, 6.731167510151863, 6.377703607082367, 5.8891884088516235, 5.502568915486336, 5.329089141450822, 4.96635321341455, 4.9227926060557365, 4.886030554771423, 4.618512853980064, 4.463372841477394, 4.10235407948494, 4.034377813339233, 3.731373205780983, 3.5654032304883003, 3.453863814473152, 3.371813878417015, 3.1198035404086113, 3.0685700769536197, 3.0741740241646767]",0.0024161187626623895
9.0,2.0,128.0,128.0,,0.0038230943513476003,removal,0.0,0.2047733299020497,366.6,mean,GCNConv,15.0,2.0,1.0,100.0,,0.9409896602658788,0.8998116266264068,0.8772616136919316,0.9235725525706231,"[8.498253881931305, 9.162049889564514, 9.334372997283936, 9.132740318775177, 9.07576584815979, 8.462712943553925, 7.8442859053611755, 8.082805097103119, 8.832638680934906, 8.625613451004028, 8.633808851242065, 8.171672821044922, 8.09094500541687, 8.19140750169754, 8.776067018508911, 7.47150045633316, 8.580828666687012, 7.562222599983215, 7.666008114814758, 7.480409920215607, 7.449886322021484, 7.550196409225464, 7.65292900800705, 7.338183879852295, 7.437815606594086, 7.270165801048279, 7.185736894607544, 7.224297881126404, 7.0694796442985535, 7.162160336971283, 6.772248148918152, 6.87057489156723, 6.914266645908356, 6.671025276184082, 6.594923615455627, 6.486964523792267, 6.2947580218315125, 6.253819286823273, 6.488994479179382, 6.318790376186371, 6.088672935962677, 5.977037787437439, 6.042017161846161, 5.706040620803833, 5.643539309501648, 5.756699085235596, 5.493478834629059, 5.3868812918663025, 5.483181118965149, 5.385063171386719]",0.005102256694924421
6.0,2.0,256.0,128.0,,0.0067669187471327994,removal,0.0,0.24182763653519662,366.6,mean,GATConv,15.0,3.0,1.0,400.0,,0.9390694239290991,0.8997172228778506,0.9048899755501223,0.8946267116055913,"[34.83090853691101, 32.45821613073349, 29.656679570674896, 26.291429817676544, 24.8032004237175, 21.80873692035675, 20.333145141601562, 17.98848158121109, 16.351060688495636, 14.55430018901825, 13.366150677204132, 12.033968657255173, 11.16108813881874, 9.902589246630669, 8.858227521181107, 8.278470680117607, 7.472290709614754, 6.983059227466583, 6.312257334589958, 5.9273247718811035, 5.524318479001522, 5.00520271807909, 4.634037055075169, 4.2127512246370316, 4.101901687681675, 3.8429760709404945, 3.5849896296858788, 3.5109408795833588, 3.2681754902005196, 3.042705822736025, 2.8104032650589943, 2.7650929540395737, 2.6642177291214466, 2.491765484213829, 2.3431902565062046, 2.202808678150177, 2.12922103703022, 2.055039245635271, 1.9126265347003937, 1.8586134761571884, 1.764376726001501, 1.654916761443019, 1.6485127657651901, 1.5756391137838364, 1.482460716739297, 1.4351503551006317, 1.3956841640174389, 1.3438388984650373, 1.2951159812510014, 1.2451944258064032]",0.00704343895522685
8.0,2.0,256.0,256.0,,0.0038273904553317003,removal,0.0,0.2595936968761462,366.6,mean,GCNConv,10.0,5.0,1.0,100.0,0.41799739183810203,0.9387740029542098,0.8995948315306993,0.9080684596577016,0.8912980437470364,"[5.199822127819061, 5.438984215259552, 5.362265408039093, 5.16575163602829, 5.202471822500229, 5.044143080711365, 4.992674142122269, 4.925539404153824, 4.900380104780197, 4.839214026927948, 4.90876317024231, 4.735073059797287, 4.6940898001194, 4.46172297000885, 4.494332581758499, 4.316461354494095, 4.064931154251099, 4.144873380661011, 4.237048923969269, 4.086854070425034, 4.160459190607071, 4.031266540288925, 3.957540452480316, 3.9557377994060516, 3.8451985716819763, 3.6838151812553406, 3.658699929714203, 3.488699197769165, 3.476505935192108, 3.45116163790226, 3.3531703650951385, 3.354021906852722, 3.1613988131284714, 3.304973602294922, 2.9267908930778503, 2.9887907058000565, 2.9287951290607452, 2.796254798769951, 2.935435399413109, 2.8461477905511856, 2.7775625586509705, 2.7061288952827454, 2.5536411106586456, 2.5249899476766586, 2.5322069972753525, 2.52538600564003, 2.4066798388957977, 2.3185870349407196, 2.315541982650757, 2.214361935853958]",0.002996572923242747
10.0,2.0,128.0,128.0,,0.0047144939742556,removal,0.0,0.20912979239708102,366.6,mean,GCNConv,15.0,5.0,1.0,100.0,,0.9399556868537667,0.8993293917657759,0.8880195599022006,0.911052427166544,"[8.834229350090027, 9.59349262714386, 9.737012386322021, 9.47870647907257, 9.43601930141449, 8.750841438770294, 8.060432493686676, 8.207898020744324, 9.153694570064545, 8.841818451881409, 8.832533717155457, 8.360658586025238, 8.257112979888916, 8.329366564750671, 8.933481276035309, 7.542477488517761, 8.699113249778748, 7.60467141866684, 7.763286590576172, 7.541006445884705, 7.491312623023987, 7.559828817844391, 7.685431957244873, 7.28667426109314, 7.355311453342438, 7.202485024929047, 7.091263771057129, 7.128966152667999, 6.960837543010712, 7.025579512119293, 6.6228702664375305, 6.76162314414978, 6.679925322532654, 6.492220103740692, 6.4116330742836, 6.259161114692688, 6.059508919715881, 6.011153876781464, 6.183233559131622, 6.021689593791962, 5.782558739185333, 5.67704051733017, 5.654688119888306, 5.353561520576477, 5.280390679836273, 5.346459865570068, 5.108658671379089, 4.93810111284256, 5.060938119888306, 4.928768038749695]",0.002580037060104026
10.0,2.0,256.0,128.0,,0.0022037555061672,removal,0.0,0.2569514062609185,366.6,mean,GATConv,15.0,6.0,1.0,100.0,,0.9389217134416544,0.8992389815564887,0.902200488997555,0.8963667264997165,"[10.139098167419434, 9.926883339881897, 9.742131471633911, 9.669034004211426, 9.6083744764328, 9.774744391441345, 10.185283780097961, 9.44686472415924, 10.019296646118164, 9.388072848320007, 9.709665775299072, 9.356186151504517, 9.284351348876953, 8.816821455955505, 9.590569972991943, 9.16412341594696, 9.107813537120819, 8.837041318416595, 9.123735308647156, 8.91120058298111, 8.611477077007294, 8.850637674331665, 9.010740995407104, 8.416267096996307, 8.871128678321838, 8.889828562736511, 8.87479543685913, 8.348253607749939, 8.334602117538452, 8.762417197227478, 8.282651543617249, 8.507313191890717, 8.130795001983643, 8.194548487663269, 8.178893685340881, 8.43388420343399, 8.051487147808075, 7.936010479927063, 7.615188956260681, 8.191594243049622, 8.054042637348175, 8.073296904563904, 7.772655785083771, 7.959933698177338, 7.790155410766602, 7.545993268489838, 7.685516953468323, 7.802789866924286, 7.48788195848465, 7.582084596157074]",0.0025554132110420904
6.0,1.0,64.0,256.0,,0.0051215648026407,removal,0.0,0.180496572304828,366.6,mean,GATConv,10.0,7.0,1.0,100.0,0.8936436153816683,0.9403988183161005,0.8991092348947923,0.8792176039119806,0.9199258784350711,"[8.9435396194458, 8.171556115150452, 8.479634523391724, 7.943612158298492, 7.928257942199707, 7.538251042366028, 7.399968504905701, 7.774695456027985, 7.216914266347885, 7.103334605693817, 7.286848604679108, 6.671696186065674, 6.95345401763916, 6.422111660242081, 6.499784767627716, 6.038263976573944, 5.740659534931183, 5.883269965648651, 5.596862196922302, 5.3093601167202, 5.401713699102402, 5.072373121976852, 5.011706471443176, 4.825075447559357, 4.7711557149887085, 4.472980797290802, 4.321650803089142, 4.186160385608673, 4.191681742668152, 4.153796687722206, 3.9532667100429535, 3.6432861983776093, 3.55000039935112, 3.4372974932193756, 3.2855495661497116, 3.2996829450130463, 3.1705434769392014, 3.027940586209297, 3.020865321159363, 2.951874688267708, 2.886498987674713, 2.6951994150877, 2.5625095665454865, 2.545851767063141, 2.4021820425987244, 2.3988869041204453, 2.3492484241724014, 2.189360022544861, 2.1412697434425354, 2.0896506160497665]",0.0059787676702334576
10.0,2.0,128.0,128.0,,0.0056760378452536,removal,0.0,0.2020337537216156,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,,0.9401772525849335,0.8987679624804482,0.8792176039119803,0.9192714259925253,"[8.824268579483032, 9.565157532691956, 9.69166624546051, 9.38651829957962, 9.32517659664154, 8.632095277309418, 8.021727740764618, 8.10664427280426, 8.913148999214172, 8.667712450027466, 8.581527173519135, 8.092988669872284, 8.057732701301575, 8.051061868667603, 8.607901155948639, 7.275375604629517, 8.35866117477417, 7.268813669681549, 7.388874351978302, 7.185432851314545, 7.095395803451538, 7.128112494945526, 7.191276907920837, 6.887071907520294, 6.855771362781525, 6.721463561058044, 6.5594213008880615, 6.620916366577148, 6.412796318531036, 6.4524922370910645, 6.051549971103668, 6.129943251609802, 6.0222161412239075, 5.8239622712135315, 5.7360774874687195, 5.562246322631836, 5.3705480098724365, 5.294921934604645, 5.40329110622406, 5.257321357727051, 4.989848017692566, 4.893910229206085, 4.819973409175873, 4.5693793296813965, 4.487299531698227, 4.494088053703308, 4.285660207271576, 4.112543702125549, 4.187119901180267, 4.063344389200211]",0.002268417458618829
4.0,2.0,256.0,128.0,,0.0078296445350739,removal,0.0,0.2241897807383036,366.6,mean,GATConv,15.0,1.0,1.0,100.0,,0.9398818316100443,0.8986653353838363,0.882640586797066,0.9153639986685759,"[5.94438111782074, 5.918902695178986, 5.790626108646393, 5.592081427574158, 5.476739704608917, 5.395588994026184, 5.358220398426056, 5.051721572875977, 4.982351183891296, 4.809583485126495, 4.656008780002594, 4.4729636907577515, 4.254117369651794, 4.114691078662872, 3.990074545145035, 3.891043037176132, 3.7038251161575317, 3.548905521631241, 3.587129831314087, 3.4463076293468475, 3.16426745057106, 3.090959995985031, 3.004378914833069, 2.87350532412529, 2.784447491168976, 2.7103435397148132, 2.5810924768447876, 2.492703139781952, 2.4304102659225464, 2.313998132944107, 2.2697223275899887, 2.211523413658142, 2.1308904588222504, 1.9976534396409988, 1.9752409011125565, 1.9140537232160568, 1.831144466996193, 1.8031389564275742, 1.710106834769249, 1.677107259631157, 1.6376538276672363, 1.557343915104866, 1.5155752450227737, 1.4600642621517181, 1.4216537475585938, 1.405403196811676, 1.34391188621521, 1.308055192232132, 1.2537872791290283, 1.23696830868721]",0.004453706937095938
8.0,2.0,256.0,128.0,,0.0093713025307731,removal,0.0,0.21775634435476648,366.6,mean,GATConv,15.0,5.0,1.0,300.0,,0.9384047267355982,0.8981933717932934,0.8995110024449877,0.8969186122204181,"[26.56588351726532, 24.631862819194794, 22.796882688999176, 20.99131941795349, 19.19995105266571, 17.907738506793976, 15.956180721521378, 14.472328394651413, 13.869696825742722, 11.879621833562851, 10.953279972076416, 9.794533520936966, 8.749880939722061, 7.897849142551422, 7.0258994698524475, 6.542877376079559, 6.039213463664055, 5.485996320843697, 4.938171498477459, 4.494984015822411, 4.203140035271645, 3.8426359444856644, 3.584195077419281, 3.352021411061287, 3.1096234545111656, 2.8757754489779472, 2.828725680708885, 2.542147882282734, 2.415787860751152, 2.265683136880398, 2.168517656624317, 2.086690090596676, 1.909637413918972, 1.8373962417244911, 1.7606925629079342, 1.6290023773908615, 1.5798497907817364, 1.4977731555700302, 1.4397608675062656, 1.4074315577745438, 1.3467825837433338, 1.2316457219421864, 1.2040919549763203, 1.1796680092811584, 1.1228286884725094, 1.0564828626811504, 1.0847545713186264, 1.009740836918354, 0.9719345904886723, 0.9365078806877136]",0.0047055431625053394
