K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision,f1_std
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3789099364164691,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.001494288444519, 13.917887210845947, 13.613475799560547, 13.423417806625366, 13.160629034042358, 12.872242331504822, 12.532375931739807, 12.291245222091675, 12.05357837677002, 11.694078207015991, 11.437381505966187, 11.151767253875732, 10.862734317779541, 10.565671801567078, 10.293677747249603, 9.96607220172882, 9.68165373802185, 9.377669632434845, 9.1626638174057, 8.787661373615265, 8.517823696136475, 8.281638741493225, 8.029867768287659, 7.726086616516113, 7.446129739284515, 7.159292578697205, 6.9393686056137085, 6.69739431142807, 6.476773679256439, 6.253781259059906, 6.057093501091003, 5.853884696960449, 5.603335082530975, 5.4477219581604, 5.262283265590668, 5.067740589380264, 4.926247596740723, 4.746101289987564, 4.615315645933151, 4.44977742433548, 4.303885459899902, 4.177048593759537, 4.030428767204285, 3.9114119112491608, 3.7928100526332855, 3.6659361720085144, 3.559523046016693, 3.456605404615402, 3.3500031530857086, 3.2514103949069977]",0.8600038025223398,0.7367417471099988,0.7851155702311404,0.6939829366861249,
10.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3793984567676243,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[15.334885120391846, 15.30710232257843, 14.988104224205017, 14.826177716255188, 14.560790419578552, 14.272448897361755, 13.932990789413452, 13.700924515724182, 13.461241960525513, 13.091256380081177, 12.823509335517883, 12.561739087104797, 12.262999296188354, 11.962732672691345, 11.69083023071289, 11.336089372634888, 11.05079436302185, 10.720673680305481, 10.498401522636414, 10.084709823131561, 9.790407836437225, 9.537396848201752, 9.269234895706177, 8.9217010140419, 8.60580289363861, 8.276534616947174, 8.022785305976868, 7.746250927448273, 7.492175400257111, 7.232338607311249, 7.002863109111786, 6.761942744255066, 6.467615723609924, 6.284790754318237, 6.064740538597107, 5.833672642707825, 5.663869082927704, 5.4511494636535645, 5.294991612434387, 5.094209611415863, 4.92108279466629, 4.772993326187134, 4.59738627076149, 4.454999893903732, 4.314602345228195, 4.163877874612808, 4.037485808134079, 3.914579212665558, 3.7892424762248993, 3.672124356031418]",0.8583560428417517,0.7367181057839557,0.794259588519177,0.68695079086116,
10.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4066949653903927,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.970064640045166, 14.930049061775208, 14.629081010818481, 14.46485424041748, 14.200717806816101, 13.92155659198761, 13.590592741966248, 13.340786337852478, 13.127574563026428, 12.762802362442017, 12.499990820884705, 12.239725232124329, 11.938021302223206, 11.655084371566772, 11.389954447746277, 11.041386723518372, 10.765561938285828, 10.439651846885681, 10.225195705890656, 9.825895547866821, 9.539899289608002, 9.29109138250351, 9.030672132968903, 8.698073327541351, 8.391807079315186, 8.071699678897858, 7.827768921852112, 7.557451844215393, 7.30862295627594, 7.054198682308197, 6.8305270075798035, 6.598498106002808, 6.309842824935913, 6.134996175765991, 5.918724834918976, 5.690754294395447, 5.529191017150879, 5.322057127952576, 5.16997092962265, 4.976298004388809, 4.8115458488464355, 4.659646660089493, 4.4925954937934875, 4.356253832578659, 4.217050284147263, 4.068111330270767, 3.94399830698967, 3.826212465763092, 3.705991417169571, 3.5897605419158936]",0.8561379048101908,0.7366589327146171,0.8064516129032258,0.6779841981635704,
7.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4087929930062289,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[12.815436005592346, 12.665561199188232, 12.368369698524475, 12.163005590438843, 11.913257718086243, 11.625954508781433, 11.30497920513153, 11.06914758682251, 10.84666907787323, 10.489240288734436, 10.249940633773804, 9.976044237613678, 9.697005271911621, 9.429758369922638, 9.168225228786469, 8.867204666137695, 8.60393100976944, 8.323477923870087, 8.128514587879181, 7.78905177116394, 7.54202526807785, 7.327058672904968, 7.106561005115509, 6.838728487491608, 6.589977383613586, 6.332806646823883, 6.136396765708923, 5.93040269613266, 5.735450983047485, 5.540234982967377, 5.368263483047485, 5.189815700054169, 4.9746895134449005, 4.839323699474335, 4.679498970508575, 4.504727512598038, 4.385508298873901, 4.227411925792694, 4.117012083530426, 3.9724272191524506, 3.8468480706214905, 3.7344546020030975, 3.6075096428394318, 3.5050220787525177, 3.4030593037605286, 3.291900932788849, 3.197329431772232, 3.106009542942047, 3.0135752260684967, 2.926691710948944]",0.855567526459218,0.736562247139059,0.809245618491237,0.6758591429783624,
10.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3953695738921061,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[15.111209988594055, 15.058701157569885, 14.753329277038574, 14.586036086082458, 14.3194340467453, 14.044642210006714, 13.711133360862732, 13.467688083648682, 13.240148425102234, 12.874130010604858, 12.607318639755249, 12.354782342910767, 12.047563910484314, 11.758090257644653, 11.488819479942322, 11.138208150863647, 10.857985496520996, 10.53393292427063, 10.316278100013733, 9.909252524375916, 9.627333641052246, 9.374897480010986, 9.114001095294952, 8.772940337657928, 8.461018681526184, 8.137160301208496, 7.893012821674347, 7.616860389709473, 7.372028052806854, 7.116057634353638, 6.890485465526581, 6.652444303035736, 6.363562762737274, 6.18552178144455, 5.964553534984589, 5.7404850125312805, 5.576356649398804, 5.364751935005188, 5.213267087936401, 5.016972541809082, 4.846963107585907, 4.697750151157379, 4.525801837444305, 4.388896256685257, 4.2481920421123505, 4.101185977458954, 3.9752585887908936, 3.8556058406829834, 3.7313364148139954, 3.6155702769756317]",0.8577222891184486,0.7365332707428706,0.7970535941071882,0.6845549738219895,
5.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3889041504885751,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[10.967592477798462, 10.750470638275146, 10.477665305137634, 10.242997586727142, 10.012650310993195, 9.73945814371109, 9.42163759469986, 9.196083009243011, 8.975224792957306, 8.652787148952484, 8.431504666805267, 8.171937882900238, 7.925371527671814, 7.672928631305695, 7.438564658164978, 7.188658952713013, 6.940746307373047, 6.716012716293335, 6.543406963348389, 6.258265793323517, 6.062278091907501, 5.881328642368317, 5.693670094013214, 5.476776361465454, 5.284057021141052, 5.076621800661087, 4.926198095083237, 4.761947840452194, 4.614544361829758, 4.460657358169556, 4.3259153962135315, 4.190785676240921, 4.023034393787384, 3.9177776277065277, 3.793878734111786, 3.660312831401825, 3.5682224333286285, 3.446368843317032, 3.3607928454875946, 3.24834668636322, 3.1506441831588745, 3.0638349056243896, 2.9643957316875458, 2.8849437534809113, 2.805963099002838, 2.7187887728214264, 2.6453949213027954, 2.575545221567154, 2.5010937601327896, 2.4333796203136444]",0.8587996704480639,0.7362689393939394,0.7899415798831597,0.6894258479272889,
11.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4203503597542342,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[15.383964776992798, 15.354181170463562, 15.060692429542542, 14.900456190109253, 14.632132172584534, 14.348190784454346, 14.031216979026794, 13.781453490257263, 13.564886450767517, 13.195493578910828, 12.939732313156128, 12.707190036773682, 12.397936701774597, 12.116796135902405, 11.862775683403015, 11.505688309669495, 11.239473938941956, 10.903390169143677, 10.70529556274414, 10.296616673469543, 10.004174649715424, 9.754833459854126, 9.491755783557892, 9.15403801202774, 8.83029192686081, 8.493851125240326, 8.240265667438507, 7.962984979152679, 7.705143630504608, 7.439416587352753, 7.202984988689423, 6.953355431556702, 6.654601871967316, 6.470543324947357, 6.236529052257538, 6.0008880496025085, 5.826895356178284, 5.604055404663086, 5.441951632499695, 5.236664295196533, 5.057268649339676, 4.899039208889008, 4.718204945325851, 4.57439261674881, 4.425727874040604, 4.2707406878471375, 4.136676639318466, 4.007881939411163, 3.879401296377182, 3.754740387201309]",0.8537930160339692,0.7362524294043672,0.8178816357632716,0.6694386694386695,
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.346133833514768,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.466233968734741, 14.387579560279846, 14.07091236114502, 13.863566756248474, 13.617022514343262, 13.323647856712341, 12.972759485244751, 12.729491829872131, 12.477164506912231, 12.112585425376892, 11.842799305915833, 11.549208164215088, 11.25464916229248, 10.944625854492188, 10.666935563087463, 10.327112078666687, 10.028632462024689, 9.717194497585297, 9.487337112426758, 9.099519789218903, 8.81993716955185, 8.576584815979004, 8.317157208919525, 8.00123244524002, 7.710689604282379, 7.412255167961121, 7.185868203639984, 6.933325409889221, 6.703034579753876, 6.472111880779266, 6.268895387649536, 6.058180093765259, 5.798211514949799, 5.634281516075134, 5.442382574081421, 5.237829267978668, 5.0944646298885345, 4.907567113637924, 4.772272169589996, 4.602790534496307, 4.447421580553055, 4.318615704774857, 4.165904611349106, 4.040486544370651, 3.9192884862422943, 3.7864101827144623, 3.6773849725723267, 3.5705069303512573, 3.4605852663517, 3.359890043735504]",0.8635528233728373,0.7359901900674433,0.762255524511049,0.7114746325272641,
18.0,2.0,256.0,64.0,,0.005,removal,0.0,0.3501968394990894,654.0,mean,GATConv,4096.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[10.296986818313599, 10.445886611938477, 10.439513683319092, 10.342119932174683, 10.287044525146484, 10.034489035606384, 9.924105048179626, 9.956366181373596, 9.85380756855011, 9.770927667617798, 9.717807531356812, 9.602725505828857, 9.511240363121033, 9.414236426353455, 9.349321246147156, 9.274078488349915, 9.27175784111023, 9.159067630767822, 9.118484497070312, 9.000105500221252, 8.895818710327148, 8.83238685131073, 8.806652665138245, 8.716500043869019, 8.697182178497314, 8.550567507743835, 8.516626596450806, 8.436954855918884, 8.36851966381073, 8.32738482952118, 8.180914044380188, 8.187341690063477, 8.066244840621948, 8.05152952671051, 8.002936363220215, 7.871914982795715, 7.76348352432251, 7.7044583559036255, 7.606342554092407, 7.53134822845459, 7.5169360637664795, 7.46137011051178, 7.360849738121033, 7.246450781822205, 7.145807981491089, 7.091344356536865, 7.001231670379639, 6.968875050544739, 6.873636364936829, 6.829736232757568]",0.8593700487990367,0.7359276448887302,0.7853695707391415,0.6923421406180027,
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3826604419676681,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.931979417800903, 13.83094596862793, 13.525691390037537, 13.335766434669495, 13.078689575195312, 12.786604166030884, 12.445975422859192, 12.211684107780457, 11.96774697303772, 11.620996356010437, 11.360416173934937, 11.075084209442139, 10.791078329086304, 10.499706029891968, 10.230394303798676, 9.904652893543243, 9.618139922618866, 9.317917346954346, 9.108119785785675, 8.729677736759186, 8.466053187847137, 8.228102445602417, 7.979742765426636, 7.679116487503052, 7.399779736995697, 7.1136375069618225, 6.896818578243256, 6.658017158508301, 6.436141014099121, 6.216088354587555, 6.020912170410156, 5.82073974609375, 5.571531414985657, 5.4146528244018555, 5.232292294502258, 5.037960231304169, 4.897769719362259, 4.719048321247101, 4.59078973531723, 4.422628402709961, 4.278763592243195, 4.153384506702423, 4.0088536739349365, 3.8889096677303314, 3.771522432565689, 3.6451583802700043, 3.540188729763031, 3.4369983077049255, 3.3303782045841217, 3.233521968126297]",0.858609544331073,0.7358825618562803,0.7894335788671577,0.6891352549889135,
10.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3499503243874222,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[15.774306893348694, 15.750769138336182, 15.429958701133728, 15.262986540794373, 14.995363116264343, 14.719303250312805, 14.374324083328247, 14.123231410980225, 13.877928018569946, 13.51498019695282, 13.235845446586609, 12.958442449569702, 12.661505818367004, 12.341448187828064, 12.065577983856201, 11.696356058120728, 11.397497415542603, 11.065962433815002, 10.828346729278564, 10.405615210533142, 10.105263769626617, 9.84012758731842, 9.55614960193634, 9.201689839363098, 8.876022815704346, 8.536197900772095, 8.27519154548645, 7.986389696598053, 7.720425188541412, 7.449837923049927, 7.214842200279236, 6.968647301197052, 6.662644803524017, 6.4702576994895935, 6.2433998584747314, 6.003227889537811, 5.829291462898254, 5.608688235282898, 5.444552361965179, 5.244057059288025, 5.062261879444122, 4.908233553171158, 4.726621925830841, 4.577634036540985, 4.433930903673172, 4.2769778072834015, 4.14815491437912, 4.022549986839294, 3.893732935190201, 3.773668497800827]",0.8621585651815704,0.7355623100303952,0.7683515367030734,0.7054570895522388,
5.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4131694007653889,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[10.732412457466125, 10.496063828468323, 10.222338199615479, 10.001579344272614, 9.763181269168854, 9.496609807014465, 9.19567757844925, 8.97111052274704, 8.760074079036713, 8.440002918243408, 8.218831479549408, 7.9719396233558655, 7.724820494651794, 7.48398095369339, 7.254616975784302, 7.007871329784393, 6.76785808801651, 6.546454429626465, 6.382277488708496, 6.10595965385437, 5.9115394949913025, 5.7346532344818115, 5.553503394126892, 5.3504937291145325, 5.156261146068573, 4.950430989265442, 4.80916428565979, 4.647245168685913, 4.50382873415947, 4.354277193546295, 4.2211324870586395, 4.089464068412781, 3.9252605736255646, 3.824036717414856, 3.7019473910331726, 3.5714376270771027, 3.4818963706493378, 3.363926202058792, 3.2794209122657776, 3.1711130142211914, 3.074723780155182, 2.9914411306381226, 2.89204078912735, 2.8178944289684296, 2.7398738265037537, 2.6539221107959747, 2.58310429751873, 2.514440029859543, 2.4420982003211975, 2.375747874379158]",0.8560745294378604,0.7354072002796225,0.8016256032512065,0.6792940163581576,
13.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4187391555396925,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[16.38701069355011, 16.39009153842926, 16.09191393852234, 15.947203636169434, 15.662739276885986, 15.392193913459778, 15.092938780784607, 14.83346426486969, 14.629424691200256, 14.262833952903748, 13.991215109825134, 13.78639805316925, 13.474855899810791, 13.209588885307312, 12.971772074699402, 12.595208168029785, 12.347361326217651, 11.991171479225159, 11.809719800949097, 11.382617473602295, 11.080609202384949, 10.83170199394226, 10.56330406665802, 10.201870262622833, 9.85800713300705, 9.503454089164734, 9.225707530975342, 8.923281252384186, 8.645882308483124, 8.350344836711884, 8.09144937992096, 7.8161232471466064, 7.476073324680328, 7.26730078458786, 7.0068472027778625, 6.742181599140167, 6.53947913646698, 6.286565542221069, 6.103500843048096, 5.8675994873046875, 5.663222908973694, 5.479757845401764, 5.272847056388855, 5.103009730577469, 4.933252364397049, 4.755773514509201, 4.59940031170845, 4.4523943066596985, 4.305772513151169, 4.163318574428558]",0.8530958869383357,0.7353277003882165,0.8178816357632716,0.6679112217382286,
9.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3868035010307022,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.604250073432922, 14.52370798587799, 14.215624332427979, 14.040155053138733, 13.780654788017273, 13.48993182182312, 13.152194738388062, 12.914435505867004, 12.682698965072632, 12.323952078819275, 12.05695652961731, 11.781217575073242, 11.491166710853577, 11.19295871257782, 10.922618627548218, 10.58600664138794, 10.30008065700531, 9.983765542507172, 9.767666697502136, 9.375662624835968, 9.099772334098816, 8.851628005504608, 8.589366436004639, 8.266776323318481, 7.97252482175827, 7.660897970199585, 7.429644286632538, 7.170159757137299, 6.935682237148285, 6.697673738002777, 6.484092116355896, 6.262342154979706, 5.991275489330292, 5.825635552406311, 5.622659862041473, 5.40969705581665, 5.2565478682518005, 5.061138927936554, 4.920273780822754, 4.7374483942985535, 4.580817699432373, 4.442529648542404, 4.282829642295837, 4.154678195714951, 4.027045100927353, 3.8883319199085236, 3.7738532423973083, 3.6601941287517548, 3.54569610953331, 3.4401638209819794]",0.8569617846504848,0.7352492668621701,0.7960375920751841,0.6830863121185702,
7.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3655026287913123,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.351694941520691, 13.241478443145752, 12.93481457233429, 12.721392512321472, 12.46910548210144, 12.181415438652039, 11.83863365650177, 11.601845622062683, 11.359007716178894, 11.001091599464417, 10.74940037727356, 10.454476714134216, 10.177929878234863, 9.881993651390076, 9.60831069946289, 9.296514332294464, 9.01135790348053, 8.731065094470978, 8.517631709575653, 8.159164488315582, 7.90794163942337, 7.677445232868195, 7.4410136342048645, 7.159839510917664, 6.900659620761871, 6.630416572093964, 6.428934216499329, 6.2060240507125854, 6.004768669605255, 5.7985644936561584, 5.61687570810318, 5.43180251121521, 5.202764511108398, 5.062077105045319, 4.894707649946213, 4.713576704263687, 4.587044209241867, 4.421752452850342, 4.304185181856155, 4.152561724185944, 4.018018335103989, 3.9043548703193665, 3.7689793705940247, 3.660410761833191, 3.553379714488983, 3.434520721435547, 3.3387800753116608, 3.244436115026474, 3.1460352540016174, 3.0565311908721924]",0.8608276823626339,0.73503861003861,0.7736855473710947,0.7000689496667433,
6.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4037740543503313,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[11.930650234222412, 11.747494578361511, 11.455575108528137, 11.245973706245422, 11.000784873962402, 10.716677904129028, 10.394649982452393, 10.164888381958008, 9.945388197898865, 9.600013673305511, 9.368061542510986, 9.106879830360413, 8.83464652299881, 8.575179815292358, 8.323435962200165, 8.048571646213531, 7.790730595588684, 7.535914599895477, 7.3490917682647705, 7.036149442195892, 6.8140281438827515, 6.615897953510284, 6.409603953361511, 6.168130934238434, 5.945822060108185, 5.712244212627411, 5.5373170375823975, 5.3528817892074585, 5.181163311004639, 5.003497123718262, 4.851533949375153, 4.697301775217056, 4.502766132354736, 4.382731407880783, 4.241346299648285, 4.088344842195511, 3.9817278385162354, 3.8416812419891357, 3.74307718873024, 3.6153229475021362, 3.5040016770362854, 3.40348944067955, 3.2893673479557037, 3.199368804693222, 3.1096236407756805, 3.0093827843666077, 2.9267841577529907, 2.8456028401851654, 2.7619407773017883, 2.683624893426895]",0.8555041510868876,0.7350069735006973,0.8031496062992126,0.6775230340689951,
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3873380076026504,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.868407607078552, 13.776474237442017, 13.469386100769043, 13.276687145233154, 13.026074290275574, 12.729690074920654, 12.39631712436676, 12.157460808753967, 11.921324133872986, 11.568612694740295, 11.306230902671814, 11.027225136756897, 10.739174604415894, 10.45030927658081, 10.179991364479065, 9.860099017620087, 9.578454732894897, 9.27536153793335, 9.063086450099945, 8.68949419260025, 8.427927136421204, 8.191348016262054, 7.9451152086257935, 7.643395721912384, 7.368116021156311, 7.080932676792145, 6.8651915192604065, 6.626775622367859, 6.408813536167145, 6.187186539173126, 5.994459092617035, 5.792873680591583, 5.546881079673767, 5.392305791378021, 5.20637571811676, 5.014638751745224, 4.874427437782288, 4.697771400213242, 4.568950444459915, 4.40449383854866, 4.260024875402451, 4.135722428560257, 3.9909945130348206, 3.872338980436325, 3.7550159692764282, 3.629345417022705, 3.5246309638023376, 3.422697991132736, 3.3181031346321106, 3.2193650603294373]",0.8577856644907789,0.7348144646655637,0.7896875793751588,0.6870718232044198,
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4236020947857612,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.466790556907654, 13.323905348777771, 13.021910905838013, 12.832465529441833, 12.57375419139862, 12.294806480407715, 11.970717549324036, 11.728762865066528, 11.515141248703003, 11.152601838111877, 10.907483577728271, 10.647024393081665, 10.358161568641663, 10.086892127990723, 9.82409942150116, 9.508715450763702, 9.242823541164398, 8.944624602794647, 8.748764276504517, 8.385710954666138, 8.136697828769684, 7.9070597887039185, 7.672877848148346, 7.3867382407188416, 7.118934988975525, 6.839328229427338, 6.6347121596336365, 6.4026424288749695, 6.195935666561127, 5.9837406277656555, 5.7965118288993835, 5.602735877037048, 5.361980617046356, 5.2138537764549255, 5.037339091300964, 4.851743757724762, 4.717788517475128, 4.544835120439529, 4.4203682243824005, 4.263873755931854, 4.126034885644913, 4.002268135547638, 3.86391681432724, 3.7522530555725098, 3.6395903527736664, 3.5157794654369354, 3.4145156741142273, 3.3154065012931824, 3.211242228746414, 3.119408130645752]",0.8525888839596932,0.7347171532846716,0.8181356362712725,0.6667356654936866,
4.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3588421323344062,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[9.929145455360413, 9.691278457641602, 9.424664914608002, 9.174931645393372, 8.954628348350525, 8.69603168964386, 8.388150751590729, 8.170399248600006, 7.955411791801453, 7.653745234012604, 7.443417847156525, 7.1953460574150085, 6.96878319978714, 6.739134609699249, 6.5255454778671265, 6.2987372279167175, 6.0696821212768555, 5.872685551643372, 5.721085906028748, 5.4672247767448425, 5.298259794712067, 5.137436479330063, 4.972713768482208, 4.789381951093674, 4.622345805168152, 4.442210704088211, 4.315938740968704, 4.1723968386650085, 4.045967638492584, 3.9143882393836975, 3.799162596464157, 3.6844855546951294, 3.538209021091461, 3.452271193265915, 3.3465264439582825, 3.2299342155456543, 3.1511198580265045, 3.048369914293289, 2.975339949131012, 2.878668636083603, 2.793498605489731, 2.7209260165691376, 2.634289473295212, 2.563682585954666, 2.497762680053711, 2.4209612011909485, 2.359326481819153, 2.299813821911812, 2.2339016646146774, 2.177029028534889]",0.8612713099689461,0.7345701467200194,0.7693675387350775,0.702784222737819,
18.0,3.0,256.0,128.0,,0.005,removal,0.0,0.317740428926585,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[20.137853026390076, 20.056572198867798, 19.788687705993652, 19.5842262506485, 19.20138943195343, 19.08079171180725, 18.71618092060089, 18.418304562568665, 18.311594486236572, 17.870652675628662, 17.68398129940033, 17.444446086883545, 17.234013438224792, 16.9222195148468, 16.791769862174988, 16.425657153129578, 15.992101907730103, 15.856371641159058, 15.48836886882782, 15.206531882286072, 14.890936613082886, 14.5749351978302, 14.208075165748596, 13.84170949459076, 13.552026987075806, 13.233885884284973, 12.82166874408722, 12.468709945678711, 12.079952597618103, 11.81053102016449, 11.460622072219849, 11.072953701019287, 10.741483688354492, 10.334501206874847, 10.025529861450195, 9.67015677690506, 9.366773664951324, 9.025079548358917, 8.671022891998291, 8.396588146686554, 8.103891611099243, 7.777460992336273, 7.507439076900482, 7.272263944149017, 6.988233685493469, 6.72114771604538, 6.491924703121185, 6.260579586029053, 6.0342071652412415, 5.823456346988678]",0.860637556245643,0.7343240304458137,0.7719075438150876,0.7002304147465438,
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3987508034073405,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.734987139701843, 13.641503930091858, 13.341391324996948, 13.147705554962158, 12.886682868003845, 12.60344398021698, 12.27357804775238, 12.029082775115967, 11.804556965827942, 11.444612264633179, 11.19316303730011, 10.919481039047241, 10.628260254859924, 10.338512539863586, 10.075714707374573, 9.754113852977753, 9.475144624710083, 9.176844716072083, 8.973048686981201, 8.599847257137299, 8.341727614402771, 8.106525778770447, 7.861538350582123, 7.567981839179993, 7.2918044328689575, 7.008814215660095, 6.793763875961304, 6.559351623058319, 6.34527325630188, 6.126135230064392, 5.93378072977066, 5.733563780784607, 5.49265056848526, 5.338855028152466, 5.154660582542419, 4.965337157249451, 4.829060196876526, 4.6519415974617, 4.523481369018555, 4.361556768417358, 4.219637989997864, 4.095279216766357, 3.9522967636585236, 3.8366063237190247, 3.7208085656166077, 3.596669375896454, 3.4903899431228638, 3.390443503856659, 3.285487025976181, 3.187724381685257]",0.855377400342227,0.7342803912435957,0.8008636017272035,0.6779187271554504,
9.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3977258789875285,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.461660861968994, 14.371142148971558, 14.067020177841187, 13.8962881565094, 13.633499383926392, 13.350711703300476, 13.0127694606781, 12.772898554801941, 12.544426083564758, 12.185763478279114, 11.925322771072388, 11.653410077095032, 11.364753723144531, 11.075194597244263, 10.806161880493164, 10.46903657913208, 10.18717360496521, 9.870214998722076, 9.660950362682343, 9.271882116794586, 9.001664757728577, 8.75279313325882, 8.499015271663666, 8.178760528564453, 7.8855339884758, 7.57940137386322, 7.352156758308411, 7.097752571105957, 6.8628538846969604, 6.625728130340576, 6.415996551513672, 6.197943985462189, 5.931027412414551, 5.767014503479004, 5.564948678016663, 5.357059836387634, 5.204180836677551, 5.010051518678665, 4.872017502784729, 4.691975474357605, 4.535342842340469, 4.398642927408218, 4.241993695497513, 4.115357846021652, 3.986732840538025, 3.849987953901291, 3.737276077270508, 3.6257060170173645, 3.511550694704056, 3.4059998989105225]",0.855377400342227,0.7342184952247846,0.8006096012192024,0.6779952677995268,
9.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4159274119088736,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.234469532966614, 14.131741642951965, 13.842665076255798, 13.664369702339172, 13.394038081169128, 13.11581301689148, 12.791330695152283, 12.5514417886734, 12.318727731704712, 11.957446813583374, 11.709057092666626, 11.45002806186676, 11.158389449119568, 10.873958230018616, 10.611498355865479, 10.279604732990265, 10.005884647369385, 9.694530725479126, 9.489875376224518, 9.10241562128067, 8.8346107006073, 8.598917186260223, 8.348518967628479, 8.038099348545074, 7.751770377159119, 7.449386239051819, 7.227021813392639, 6.977141737937927, 6.7495269775390625, 6.514755308628082, 6.308595895767212, 6.09519100189209, 5.833688914775848, 5.671247661113739, 5.47125369310379, 5.269484877586365, 5.120801478624344, 4.928378313779831, 4.7930571138858795, 4.615614145994186, 4.463344991207123, 4.329907804727554, 4.175280272960663, 4.051934242248535, 3.927174001932144, 3.790845066308975, 3.6780293583869934, 3.568047046661377, 3.4577620923519135, 3.3528716564178467]",0.8530958869383357,0.7339912784025706,0.8122936245872492,0.6694578187146745,
