K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,test_accuracy,test_f1,test_recall,test_precision
3.0,1.0,128.0,128.0,,0.0040572212249489,removal,0.1849313822389989,0.0132967170660158,654.0,mean,GCNConv,20.0,11.0,500.0,cluster,100.0,nearest_neighbors,0.9517223606219396,0.7005860415556739,0.5786578657865786,0.8876139048261896,"[26.47049704194069, 25.7562136054039, 21.32400605082512, 21.14784061908722, 19.540174037218094, 17.725516080856323, 15.865814864635468, 16.635908007621765, 14.079969301819801, 12.360816359519958, 11.70108824968338, 10.531791508197784, 9.845794752240181, 9.17087672650814, 8.355989173054695, 7.848127290606499, 7.572924181818962, 7.188717380166054, 6.626626640558243, 6.171636566519737, 5.714609328657389, 5.607596725225449, 5.241711229085922, 4.954345256090164, 4.628793947398663, 4.432313196361065, 4.176087565720081, 3.8917445056140423, 3.9039969965815544, 3.580023467540741, 3.4918440356850624, 3.321832239627838, 3.1589179635047913, 2.999813701957464, 2.8970246240496635, 2.754774358123541, 2.763888545334339, 2.5951560735702515, 2.4012257158756256, 2.3685168996453285, 2.272601207718253, 2.1720342338085175, 2.0814983136951923, 2.076755329966545, 2.029848635196686, 1.9113688133656979, 1.8662728779017925, 1.761810339987278, 1.7333921864628792, 1.6474897153675556, 1.6423731744289398, 1.5650294572114944, 1.4998122155666351, 1.4751485511660576, 1.4107254147529602, 1.3725464260205626, 1.3419337999075651, 1.309312216937542, 1.2671891618520021, 1.2763030361384153, 1.2092827279120684, 1.1551781054586172, 1.1100899996235967, 1.0968331098556519, 1.0509710162878036, 1.0573865976184607, 0.9995064623653889, 0.9727390818297863, 0.9566894359886646, 0.948800316080451, 0.9225220121443272, 0.9007478365674615, 0.8857693020254374, 0.8677942678332329, 0.842181196436286, 0.8228940656408668, 0.8012023102492094, 0.7820515790954232, 0.7654951140284538, 0.7453605867922306, 0.7442359123378992, 0.7088029906153679, 0.6943700239062309, 0.686727125197649, 0.6652853060513735, 0.6552402218803763, 0.6281147236004472, 0.6141395457088947, 0.6186597496271133, 0.5924165500327945, 0.5785524398088455, 0.5644300673156977, 0.5542835523374379, 0.5368310334160924, 0.5399274304509163, 0.5337616857141256, 0.5034995353780687, 0.5054648034274578, 0.504270201548934, 0.4898227024823427]",,,,,,
4.0,1.0,64.0,256.0,,0.006927278173157,removal,0.1278010431856092,0.0197687017413708,654.0,mean,GCNConv,20.0,13.0,500.0,cluster,100.0,nearest_neighbors,0.953418950262005,0.7005384509181278,0.5581958195819582,0.9403261675315048,"[32.810935124754906, 28.087939739227295, 22.83578309416771, 20.07650901377201, 16.73354771733284, 15.51012271642685, 14.324332803487778, 11.978373289108276, 10.712306886911392, 9.359867699444294, 7.892712622880936, 7.334016904234886, 6.768215984106064, 6.020556606352329, 5.42994948476553, 5.101227164268494, 4.620848976075649, 4.190552212297916, 3.791080467402935, 3.5232712477445602, 3.4078921526670456, 3.162936307489872, 2.9267811104655266, 2.662647470831871, 2.582395985722542, 2.4114132784307003, 2.3072845563292503, 2.1767071541398764, 1.9808284174650908, 1.9092523399740458, 1.7665911354124546, 1.7097521722316742, 1.6408975198864937, 1.5612663328647614, 1.502469226717949, 1.4370004907250404, 1.3778882138431072, 1.2934887781739235, 1.2523873168975115, 1.1733480338007212, 1.1430816240608692, 1.1034283339977264, 1.034233408048749, 0.9855158878490329, 0.962577423080802, 0.9407482519745827, 0.8894959166646004, 0.888010473921895, 0.8459033006802201, 0.8364098807796836, 0.7805289970710874, 0.7548877103254199, 0.7414477486163378, 0.7008015997707844, 0.6976196952164173, 0.6668292051181197, 0.6466213818639517, 0.6315262261778116, 0.6297618765383959, 0.5924185020849109, 0.5555299706757069, 0.5663485936820507, 0.5540650291368365, 0.5249795401468873, 0.51117536239326, 0.5127650192007422, 0.48701238445937634, 0.4585242532193661, 0.4585065203718841, 0.44740753481164575, 0.44158180616796017, 0.42588137928396463, 0.41602924186736345, 0.4011966520920396, 0.3877899891231209, 0.38045339239761233, 0.3705104007385671, 0.35863879625685513, 0.36241195630282164, 0.3459635768085718, 0.3389197220094502, 0.3338859239593148, 0.32611729856580496, 0.32541345059871674, 0.3128908481448889, 0.30845613311976194, 0.2991916318424046, 0.2947448519989848, 0.27947968943044543, 0.2767183950636536, 0.27384930569678545, 0.26717355428263545, 0.2649989239871502, 0.26097792759537697, 0.24879600247368217, 0.24276429740712047, 0.2343754917383194, 0.23672774247825146, 0.23716815374791622, 0.2279191690031439]",,,,,,
7.0,1.0,128.0,128.0,,0.0032565135133014,removal,0.0335881952091805,0.00539169090474,654.0,mean,GCNConv,20.0,7.0,500.0,cluster,100.0,nearest_neighbors,0.9511854651662228,0.6999339933993399,0.5832783278327833,0.8749174917491749,"[46.913526356220245, 41.37179213762283, 36.81411015987396, 32.053112626075745, 30.595040917396545, 28.0363986492157, 25.950797498226166, 24.8679541349411, 23.899834662675858, 22.096187472343445, 22.047634959220886, 20.718337774276733, 20.111515134572983, 19.393592536449432, 17.968392103910446, 17.111216872930527, 16.807567983865738, 16.128345638513565, 14.960165739059448, 13.86796435713768, 12.976517587900162, 12.853563964366913, 12.029411792755127, 11.302723944187164, 10.583400011062622, 10.152290627360344, 9.482334092259407, 8.822741389274597, 8.892361670732498, 8.127507045865059, 7.903381139039993, 7.481040224432945, 7.13218480348587, 6.725197620689869, 6.4878514260053635, 6.153961673378944, 6.170777842402458, 5.771946728229523, 5.321466080844402, 5.225421890616417, 5.007012754678726, 4.771165356040001, 4.562432825565338, 4.538726642727852, 4.417471557855606, 4.155583404004574, 4.046830959618092, 3.811028979718685, 3.7434743866324425, 3.553322706371546, 3.531865619122982, 3.359812818467617, 3.218453735113144, 3.1577303260564804, 3.012469992041588, 2.9265474751591682, 2.8544725477695465, 2.784388080239296, 2.6917018480598927, 2.7065875977277756, 2.5601922385394573, 2.4417617805302143, 2.343376725912094, 2.3122117556631565, 2.2146261148154736, 2.2255159094929695, 2.1008192002773285, 2.041496252641082, 2.004899099469185, 1.9878801181912422, 1.9306739568710327, 1.8831254951655865, 1.8512106463313103, 1.811124972999096, 1.7570025585591793, 1.7143895905464888, 1.667851496487856, 1.626671377569437, 1.5899688750505447, 1.5477710403501987, 1.5446310304105282, 1.4694463983178139, 1.4390595369040966, 1.4222150146961212, 1.3770177159458399, 1.3551850747317076, 1.2979708816856146, 1.268890654668212, 1.2774698063731194, 1.2224512659013271, 1.1932477559894323, 1.1634882343932986, 1.1416280223056674, 1.1053917594254017, 1.1113812159746885, 1.0982957389205694, 1.0355755938217044, 1.0387783125042915, 1.0361797902733088, 1.0059473440051079]",,,,,,
6.0,1.0,128.0,128.0,,0.005558033289605,removal,0.2388981142850315,0.0129323138918014,654.0,mean,GCNConv,20.0,12.0,1000.0,cluster,100.0,nearest_neighbors,0.9519800704406838,0.6995431335662456,0.5727172717271727,0.898515705902658,"[81.41151696443558, 56.75358125567436, 48.1456595659256, 41.65038362145424, 34.15626297146082, 28.359342843294144, 23.288885042071342, 19.712571784853935, 16.692833721637726, 14.48882894217968, 12.00161511451006, 10.63811894506216, 9.534219201654196, 8.359476065263152, 7.2226826548576355, 6.653178304433823, 6.088836252689362, 5.377624716609716, 4.952078340575099, 4.56656090170145, 4.15602707862854, 3.8199629615992308, 3.535265874117613, 3.284003439359367, 3.063177576288581, 2.8626093678176403, 2.662425816990435, 2.514766436070204, 2.3870162088423967, 2.2148734256625175, 2.084423522464931, 1.966384544968605, 1.8236847938969731, 1.7334532774984837, 1.6542080817744136, 1.5956546869128942, 1.491712442599237, 1.4115806873887777, 1.3373657250776887, 1.2953762798570096, 1.2416875883936882, 1.1730436654761434, 1.1136918007396162, 1.0800924692302942, 1.0056203557178378, 0.995852378429845, 0.9387605674564838, 0.9013908714987338, 0.8681321304757148, 0.8236670054902788, 0.7804834856651723, 0.7663125805556774, 0.7278950377367437, 0.6757850856229197, 0.6827862064674264, 0.666608588420786, 0.605756324424874, 0.6077285889186896, 0.5807450911961496, 0.5771753694862127, 0.5525332808028907, 0.5147950943901378, 0.5071941781789064, 0.4852119016359211, 0.47009706517565064, 0.46738839731551707, 0.44102193508297205, 0.43713710736483335, 0.4124043551273644, 0.3854168398247566, 0.38813176145777106, 0.37875265162438154, 0.36536513827741146, 0.3479847414419055, 0.34085382451303303, 0.33662079204805195, 0.3157933659167611, 0.3186212321743369, 0.2999103427864611, 0.2989011879544705, 0.2851637783460319, 0.2697908786358312, 0.2632253961637616, 0.2605940185021609, 0.2476709576076246, 0.24538313469383866, 0.22951870237011462, 0.2237971328140702, 0.22687794570811093, 0.21723582444246858, 0.210553296841681, 0.2028753861086443, 0.19891923619434237, 0.19144216505810618, 0.18950393050909042, 0.17865333461668342, 0.17486464395187795, 0.1720984523417428, 0.16301674721762538, 0.1605621965136379]",,,,,,
15.0,1.0,128.0,128.0,,0.0070718524441729,removal,0.2338741440640899,0.0030243137997641,654.0,mean,GCNConv,20.0,11.0,500.0,cluster,100.0,nearest_neighbors,0.9514646508031956,0.6993881351423251,0.5784378437843785,0.8842919609821729,"[53.32018917798996, 45.35720354318619, 39.9256991147995, 34.14046519994736, 33.02621817588806, 30.17222148180008, 27.294432997703552, 25.024890780448914, 22.601454585790634, 19.543883562088013, 18.00388377904892, 15.653960675001144, 14.02014809846878, 12.39861436188221, 10.756091475486755, 9.625136971473694, 8.824391677975655, 8.018564522266388, 7.0988882929086685, 6.349665388464928, 5.697598215192556, 5.429740354418755, 4.931993082165718, 4.536766484379768, 4.1415020152926445, 3.881688803434372, 3.574379786849022, 3.2699801176786423, 3.239145942032337, 2.9254614263772964, 2.814965032041073, 2.640958946198225, 2.4857100024819374, 2.3336849845945835, 2.2311972342431545, 2.100760206580162, 2.0900139585137367, 1.9437668062746525, 1.784767396748066, 1.7471523471176624, 1.6656140238046646, 1.5807922929525375, 1.5051664616912603, 1.4935960210859776, 1.4517426416277885, 1.359535202383995, 1.3205634541809559, 1.240634797140956, 1.215288881212473, 1.1500206049531698, 1.1415449995547533, 1.083653336390853, 1.0345886144787073, 1.013872642070055, 0.9664632268249989, 0.937240531668067, 0.9135511964559555, 0.8887591101229191, 0.8575949147343636, 0.8615018278360367, 0.8139573894441128, 0.775392577983439, 0.7433364847674966, 0.7328191976994276, 0.7005621688440442, 0.7034360906109214, 0.6634087059646845, 0.6443778169341385, 0.6325766984373331, 0.6262050978839397, 0.6076830364763737, 0.5923141818493605, 0.581492917612195, 0.5687526948750019, 0.5510550858452916, 0.537594847381115, 0.5225701946765184, 0.5093677723780274, 0.49790576193481684, 0.4841347588226199, 0.48277164343744516, 0.45912860706448555, 0.4492063485085964, 0.44375007320195436, 0.42933919187635183, 0.422390955965966, 0.40440614987164736, 0.3949850741773844, 0.397526272572577, 0.38020134903490543, 0.37094501545652747, 0.36151161789894104, 0.35468547185882926, 0.3431528056971729, 0.3448761561885476, 0.3406253680586815, 0.3209744000341743, 0.32201263401657343, 0.32102005276829004, 0.3115334501489997]",,,,,,
17.0,1.0,128.0,128.0,,0.0041584391691316,removal,0.2080200435153848,0.0126034705366967,654.0,mean,GCNConv,20.0,10.0,500.0,cluster,100.0,nearest_neighbors,0.9513143200755948,0.6983366600133067,0.5773377337733774,0.8835016835016835,"[55.22962647676468, 49.46775037050247, 45.188753724098206, 39.41956436634064, 38.87168604135513, 36.5266894698143, 34.80042690038681, 33.73878872394562, 32.75460886955261, 29.67620176076889, 30.054077982902527, 28.094407439231873, 27.062197744846344, 26.170992612838745, 23.762743055820465, 22.240774780511856, 21.67072945833206, 20.403340727090836, 18.534875005483627, 16.777797043323517, 15.446033269166946, 15.047103255987167, 13.802396476268768, 12.693799942731857, 11.681602418422699, 11.012744963169098, 10.106727346777916, 9.258399575948715, 9.192410051822662, 8.279758721590042, 7.941811919212341, 7.422518238425255, 6.994067892432213, 6.520784616470337, 6.226316407322884, 5.849394202232361, 5.8088744431734085, 5.387311786413193, 4.928985975682735, 4.803206920623779, 4.569942403584719, 4.327001199126244, 4.11213706433773, 4.065939091145992, 3.935718357563019, 3.682819224894047, 3.56857667863369, 3.345992721617222, 3.2716208696365356, 3.092749536037445, 3.061385564506054, 2.901757024228573, 2.769550532102585, 2.7078459188342094, 2.575620301067829, 2.4944542292505503, 2.4259934946894646, 2.3593224212527275, 2.2743101604282856, 2.280384413897991, 2.1523080356419086, 2.0481925904750824, 1.9615850485861301, 1.931079663336277, 1.845873948186636, 1.8507640771567822, 1.7441907487809658, 1.6918414998799562, 1.6587602272629738, 1.6412903629243374, 1.5915279723703861, 1.549816507846117, 1.5208536442369223, 1.4858733676373959, 1.4392521157860756, 1.402441406622529, 1.362570632249117, 1.3272572550922632, 1.2958126589655876, 1.2597830910235643, 1.2553818114101887, 1.1932535488158464, 1.1672046519815922, 1.152195455506444, 1.1144797299057245, 1.095696633681655, 1.048583535477519, 1.0240617785602808, 1.0298055969178677, 0.9847148843109608, 0.9603957794606686, 0.9356131656095386, 0.9173195203766227, 0.8875042796134949, 0.8914054399356246, 0.8801363427191973, 0.8295159237459302, 0.8314005825668573, 0.8285531643778086, 0.8038732782006264]",,,,,,
2.0,1.0,128.0,128.0,,0.00551242878404,removal,0.3913547834434866,0.0139555063893758,654.0,mean,GCNConv,20.0,7.0,100.0,cluster,100.0,nearest_neighbors,0.9507559488016494,0.6981703303935765,0.5834983498349835,0.8689384010484927,"[3.933922529220581, 3.5492168068885803, 3.200898289680481, 3.146638870239258, 3.081231564283371, 3.048897683620453, 3.0200600028038025, 3.0202447175979614, 2.927319347858429, 2.8379215002059937, 2.781109571456909, 2.7774526476860046, 2.6770166158676147, 2.6003840565681458, 2.6174450516700745, 2.527342975139618, 2.4792348444461823, 2.3874691128730774, 2.4536295235157013, 2.3467151522636414, 2.2396088242530823, 2.273092418909073, 2.2460400462150574, 2.11275777220726, 2.090738534927368, 2.1243610978126526, 2.0430751144886017, 2.021245688199997, 2.021541953086853, 1.8962708711624146, 1.9303753972053528, 1.8626092970371246, 1.8519079685211182, 1.807517021894455, 1.761668622493744, 1.734409511089325, 1.7165445685386658, 1.6639923453330994, 1.6576260030269623, 1.63564333319664, 1.5455248653888702, 1.567096769809723, 1.505374014377594, 1.5116171836853027, 1.4896465837955475, 1.4368761032819748, 1.3984805345535278, 1.3678017109632492, 1.3739688247442245, 1.3207381665706635, 1.3022539168596268, 1.2865384221076965, 1.2653455585241318, 1.269401267170906, 1.239655151963234, 1.2152661234140396, 1.1844633370637894, 1.1658417135477066, 1.1499792486429214, 1.1438085436820984, 1.1141016334295273, 1.0864253640174866, 1.0902449786663055, 1.0589389204978943, 1.0219226330518723, 1.024943470954895, 0.9832581579685211, 1.0165860503911972, 0.9955691248178482, 0.9776458293199539, 0.9575250446796417, 0.920295923948288, 0.9222547858953476, 0.9032241255044937, 0.8775211274623871, 0.8669209629297256, 0.8586095720529556, 0.834107518196106, 0.8559866100549698, 0.8225009739398956, 0.8237078338861465, 0.8073232173919678, 0.804168313741684, 0.7569865360856056, 0.7796899825334549, 0.7642945051193237, 0.750948928296566, 0.7440516203641891, 0.7327402979135513, 0.7173688188195229, 0.7168077528476715, 0.6750201135873795, 0.7076446115970612, 0.6760602667927742, 0.6714289635419846, 0.6703512817621231, 0.6722627282142639, 0.6250128820538521, 0.6509255468845367, 0.6036688387393951]",,,,,,
9.0,1.0,64.0,64.0,,0.0061196663191493,removal,0.1897350660261282,0.0209399533416749,654.0,mean,GCNConv,20.0,12.0,500.0,cluster,100.0,nearest_neighbors,0.9500687226183318,0.6980911569925984,0.5914191419141914,0.8517110266159695,"[45.89898520708084, 37.9117773771286, 34.690742671489716, 31.03793877363205, 28.62288737297058, 26.26967030763626, 23.25893098115921, 21.59859526157379, 19.64031606912613, 17.563555985689163, 16.524533212184906, 14.73515972495079, 13.059541717171669, 12.057183012366295, 11.042765498161316, 9.65013436973095, 9.1287741959095, 8.062520265579224, 7.3184716403484344, 6.594975419342518, 6.175819486379623, 5.661941051483154, 5.363294593989849, 4.850701302289963, 4.627942077815533, 4.205509550869465, 4.0238706693053246, 3.789761768653989, 3.4724566265940666, 3.4108119755983353, 3.1269440725445747, 2.980642281472683, 2.8267683759331703, 2.663449537009001, 2.5524090006947517, 2.4094096198678017, 2.30491285584867, 2.2109668776392937, 2.0771424807608128, 2.0019324608147144, 1.895127458497882, 1.8222497776150703, 1.7524565942585468, 1.7276569828391075, 1.6548331379890442, 1.5488372258841991, 1.5166432783007622, 1.442695489153266, 1.3819706626236439, 1.343384925276041, 1.3090773914009333, 1.2690827548503876, 1.2177367582917213, 1.2058272659778595, 1.1333138421177864, 1.0999643560498953, 1.051582420244813, 1.028572672046721, 0.9744740503374487, 0.9669134058058262, 0.9480233183130622, 0.9311854913830757, 0.8959324099123478, 0.8555485988035798, 0.8521517142653465, 0.7999922838062048, 0.7853995561599731, 0.7864236421883106, 0.7435960685834289, 0.7266988148912787, 0.6995544033125043, 0.6881325710564852, 0.6606965623795986, 0.6580911772325635, 0.6549492552876472, 0.6207884615287185, 0.6089163376018405, 0.5874570794403553, 0.5820633093826473, 0.5671304222196341, 0.5501661412417889, 0.5291685443371534, 0.525665445253253, 0.5138197378255427, 0.4985889596864581, 0.4855107720941305, 0.4897205447778106, 0.4626099234446883, 0.4599253395572305, 0.44675145857036114, 0.43628232181072235, 0.43340571224689484, 0.4258576622232795, 0.4130728282034397, 0.3940784242004156, 0.39126651594415307, 0.3771645170636475, 0.3817023579031229, 0.37124558351933956, 0.36023348569869995]",,,,,,
10.0,1.0,128.0,128.0,,0.0034579665384744,removal,0.1550914812375912,0.0108925736325227,654.0,mean,GCNConv,20.0,7.0,500.0,cluster,100.0,nearest_neighbors,0.9513143200755948,0.6974509542239423,0.574917491749175,0.8863636363636364,"[50.3425812125206, 44.64650601148605, 40.49812752008438, 35.17837846279144, 34.29520624876022, 31.73124408721924, 29.847301959991455, 28.84239238500595, 27.891135424375534, 25.59397917985916, 25.787334084510803, 24.24915200471878, 23.553179383277893, 22.85227769613266, 21.071426331996918, 20.001184791326523, 19.69017732143402, 18.831946402788162, 17.392941117286682, 16.01673462986946, 14.955959185957909, 14.781514465808868, 13.769303649663925, 12.853222697973251, 11.988813698291779, 11.452212393283844, 10.635310769081116, 9.85247690975666, 9.889163807034492, 8.995629891753197, 8.705776274204254, 8.203125774860382, 7.794275417923927, 7.314654134213924, 7.031854465603828, 6.64715775847435, 6.641850873827934, 6.1926223784685135, 5.691629953682423, 5.5696732103824615, 5.322486639022827, 5.058712348341942, 4.825701296329498, 4.787104308605194, 4.646977648139, 4.3628900796175, 4.239421747624874, 3.985009342432022, 3.906560532748699, 3.702296379953623, 3.672402508556843, 3.4879649952054024, 3.3367678746581078, 3.2681780084967613, 3.1133910045027733, 3.020469842478633, 2.9417634941637516, 2.8660566732287407, 2.767302341759205, 2.778577506542206, 2.625739697366953, 2.501754380762577, 2.39869674295187, 2.364014197140932, 2.2627281211316586, 2.2710667960345745, 2.142345815896988, 2.0798260364681482, 2.0409011095762253, 2.021564532071352, 1.9620211720466614, 1.9121321514248848, 1.8783030062913895, 1.8362844958901405, 1.7802506014704704, 1.7357837557792664, 1.6876751370728016, 1.6449502632021904, 1.6067887172102928, 1.5633107461035252, 1.5590045787394047, 1.4825150314718485, 1.4511353000998497, 1.4332555383443832, 1.387136198580265, 1.364437147974968, 1.3063218090683222, 1.2765477411448956, 1.2843551822006702, 1.228641064837575, 1.1988329105079174, 1.1684005092829466, 1.145920006558299, 1.1092930398881435, 1.114598946645856, 1.1010720282793045, 1.0380995785817504, 1.0407948791980743, 1.0376825202256441, 1.007108362391591]",,,,,,
20.0,1.0,64.0,256.0,,0.0058237559938562,removal,0.1570421086439736,0.0197890379102197,654.0,mean,GCNConv,15.0,8.0,100.0,cluster,100.0,nearest_neighbors,0.9530109097156602,0.6958576591604114,0.5507150715071507,0.9448848622121556,"[11.9150310754776, 12.680811285972595, 12.045199155807495, 12.747183918952942, 11.335745453834534, 11.358810901641846, 11.34696877002716, 11.081217765808105, 10.973107695579529, 10.753559231758118, 11.009274959564209, 11.24101173877716, 10.96020793914795, 10.523645758628845, 11.870276808738708, 11.014830827713013, 10.315205097198486, 10.01893699169159, 10.197681546211243, 10.431728839874268, 9.97789204120636, 10.354298114776611, 9.512300789356232, 9.510699272155762, 9.72837245464325, 8.874967753887177, 8.80259919166565, 8.794532537460327, 8.718687176704407, 8.55079972743988, 8.594174146652222, 8.207074522972107, 8.706186532974243, 7.903452694416046, 7.700626254081726, 7.757493555545807, 7.4073373675346375, 7.555176198482513, 7.023012042045593, 6.926561713218689, 7.07735151052475, 6.837407886981964, 6.500903069972992, 6.411379516124725, 6.349523723125458, 6.061919629573822, 5.817980647087097, 6.016218066215515, 5.686817288398743, 5.338318973779678, 5.20226776599884, 5.219791233539581, 5.037825345993042, 4.8222790360450745, 4.554460138082504, 4.698143243789673, 4.444028675556183, 4.304000914096832, 4.244369328022003, 4.099572062492371, 3.848939299583435, 3.7792488634586334, 3.6802514791488647, 3.5654381215572357, 3.4391984045505524, 3.491990178823471, 3.370458960533142, 3.26937398314476, 3.084818512201309, 2.9971920251846313, 2.8694324493408203, 2.8387700617313385, 2.8961960077285767, 2.6843870282173157, 2.6727708876132965, 2.5677975714206696, 2.504974842071533, 2.445984661579132, 2.247342988848686, 2.341542363166809, 2.203999951481819, 2.1985012888908386, 2.114261895418167, 2.1127865314483643, 2.0813059210777283, 1.941051572561264, 1.9614880681037903, 1.9491755664348602, 1.8865137100219727, 1.8301424086093903, 1.7676771581172943, 1.778345450758934, 1.7321956306695938, 1.6316275000572205, 1.6032772660255432, 1.5837346017360687, 1.541469782590866, 1.495971068739891, 1.4708193093538284, 1.5252682268619537]",,,,,,
2.0,1.0,128.0,128.0,,0.0059577744710351,removal,0.1654561858590709,0.0014343378006637,654.0,mean,GCNConv,20.0,8.0,500.0,cluster,100.0,nearest_neighbors,0.9495533029808436,0.6950538751135921,0.588998899889989,0.8476884103863205,"[23.764077872037888, 20.600085020065308, 17.248005360364914, 15.033000707626343, 13.877961128950119, 10.86750066280365, 10.062729522585869, 9.145805969834328, 7.748329482972622, 6.8592808693647385, 6.016451299190521, 5.305628448724747, 4.895705386996269, 4.49294551461935, 4.088958412408829, 3.8214163035154343, 3.6188486739993095, 3.4137404784560204, 3.1312218010425568, 2.8984833508729935, 2.665276585146785, 2.598774664103985, 2.4166959822177887, 2.276441615074873, 2.1159797832369804, 2.015374291688204, 1.888233982026577, 1.7527661379426718, 1.7576501481235027, 1.6083411797881126, 1.5664271414279938, 1.4865096397697926, 1.4117485210299492, 1.3398841172456741, 1.291526885703206, 1.225935099646449, 1.2288678791373968, 1.1512919813394547, 1.0643752962350845, 1.0491297245025635, 1.0060426676645875, 0.960079338401556, 0.9188364800065756, 0.9169994462281466, 0.896084651350975, 0.8427457399666309, 0.8221618849784136, 0.775466350838542, 0.7624932061880827, 0.7239591386169195, 0.7215694114565849, 0.6872295439243317, 0.6577780339866877, 0.6467931345105171, 0.6183927897363901, 0.6013243845663965, 0.5878790654242039, 0.5731615871191025, 0.5544618312269449, 0.5583796231076121, 0.5287894336506724, 0.5048191612586379, 0.4848296632990241, 0.4789624270051718, 0.45854800986126065, 0.4614538103342056, 0.4358972404152155, 0.4242830122821033, 0.41715166438370943, 0.4136148728430271, 0.40208349004387856, 0.3925254330970347, 0.38581674871966243, 0.37787198554724455, 0.36681899055838585, 0.3581379405222833, 0.34866672148928046, 0.34016058407723904, 0.3329917974770069, 0.3241285840049386, 0.3236340917646885, 0.30811493285000324, 0.3017644346691668, 0.29840345261618495, 0.28892162442207336, 0.28453054651618004, 0.27270588418468833, 0.26653064554557204, 0.26854713121429086, 0.2570071127265692, 0.25096320221200585, 0.24480464053340256, 0.24036178458482027, 0.23268856666982174, 0.234121595043689, 0.23138709925115108, 0.21813837136141956, 0.21901293564587831, 0.21854068292304873, 0.21223200112581253]",,,,,,
3.0,1.0,128.0,128.0,,0.0042313114247509,removal,0.2627609133298437,0.0050964009894946,654.0,mean,GCNConv,15.0,11.0,1000.0,cluster,100.0,nearest_neighbors,0.9479640924319216,0.6940270236140927,0.6046204620462046,0.8144635447540012,"[85.66450244188309, 57.44340841472149, 41.931003138422966, 33.62081014551222, 26.91890236362815, 22.407114959089085, 18.673010145663284, 16.094893013010733, 13.57425536646042, 12.253292184090242, 10.506978563964367, 9.251366227239487, 8.336543026030995, 7.531917035579681, 6.494975751789752, 5.950988812372088, 5.539994966238737, 4.922171936370432, 4.532166326418519, 4.107967588468455, 3.725323313527042, 3.528050522785634, 3.2195289793162374, 3.067735865151917, 2.7526861067162827, 2.645742422901094, 2.4164967530523427, 2.287110378179932, 2.1878207586705685, 2.0521471365354955, 1.9060289378394373, 1.794520266354084, 1.644489939615596, 1.6216141316108406, 1.527489872649312, 1.4037591660453472, 1.3754983088001609, 1.2793637281283736, 1.207721475046128, 1.162804459221661, 1.1105195321142673, 1.0329311797395349, 0.9793178976979107, 0.9536025690467795, 0.8829813203428785, 0.8870733617804945, 0.8212542504334124, 0.794502655044198, 0.7327543356914248, 0.7050708945971564, 0.6677429987648793, 0.6415909813231337, 0.6228560416493565, 0.5778031528534484, 0.5673630342898832, 0.5543701692367904, 0.5026534502339928, 0.5110089308418537, 0.4739812972766231, 0.46866027778924035, 0.4574847485637292, 0.43780532776145265, 0.41483630234142765, 0.3974458522279747, 0.3789566637315147, 0.358518536468182, 0.3557760191615671, 0.34414892552013043, 0.3304306147620082, 0.31196886734323925, 0.30269944098427004, 0.2963190498412587, 0.27762464757597627, 0.26516850444022566, 0.2564791606491781, 0.25511606189684244, 0.24129485337834922, 0.24164448829833418, 0.2259491173317656, 0.21852825821952138, 0.20819639499677578, 0.1984050073006074, 0.19456755908640844, 0.18937170086428523, 0.27029533383392845, 1.259271896444261, 1.1001200299242555, 0.6043351600419555, 0.4988973514409736, 0.2901754992176393, 0.21472535573411733, 0.1665495496126823, 0.1477254517012625, 0.15360750950640067, 0.1425511691486463, 0.12600643892074004, 0.11510544185148319, 0.11353881948753042, 0.1094189613359049, 0.10622293123742566]",,,,,,
